time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
2110000	2110	0.000234668096818	0.338554499534	0.363229936214	216	2105994.31575	2105.99431575	99
2120000	2120	0.000233486095307	0.336849231815	0.363229936214	216	2105994.31575	2105.99431575	99
2130000	2130	0.000233151539726	0.336366570139	0.363635676648	218	2128604.55832	2128.60455832	100
2140000	2140	0.000233851123069	0.337375855558	0.363635676648	218	2128604.55832	2128.60455832	100
2150000	2150	0.000234938115581	0.338944054265	0.361460086393	219	2143266.82819	2143.26682819	100
2160000	2160	0.000233630275064	0.337057239236	0.362937432136	221	2159598.11519	2159.59811519	101
2170000	2170	0.000234171633682	0.337838254629	0.362937432136	221	2159598.11519	2159.59811519	101
2180000	2180	0.000233015955034	0.336170962775	0.360799569478	222	2174241.2663	2174.2412663	101
2190000	2190	0.000232859175255	0.335944777366	0.359779553469	223	2182255.67732	2182.25567732	101
2200000	2200	0.000232537873703	0.335481237211	0.361360902181	225	2197913.64831	2197.91364831	102
2210000	2210	0.000233738036565	0.337212706219	0.360001798144	226	2208051.46213	2208.05146213	102
2220000	2220	0.000233739960422	0.337215481758	0.362811401353	227	2214271.6026	2214.2716026	103
2230000	2230	0.000232815768023	0.335882153968	0.36095323981	229	2229340.86757	2229.34086757	103
2240000	2240	0.00023460644179	0.338465550131	0.360084987375	230	2236544.06892	2236.54406892	103
2250000	2250	0.000233750195733	0.33723024819	0.361777673985	231	2249515.35928	2249.51535928	104
2260000	2260	0.000234484648267	0.33828983922	0.360685120101	232	2258154.29405	2258.15429405	104
2270000	2270	0.000234386117419	0.338147689253	0.360685120101	232	2258154.29405	2258.15429405	104
2280000	2280	0.000233970386428	0.337547916214	0.362137093977	233	2272547.89784	2272.54789784	105
2290000	2290	0.00023445525762	0.338247437479	0.36025089803	235	2288097.62403	2288.09762403	105
2300000	2300	0.000233685347686	0.337136692235	0.362856591117	236	2295120.20389	2295.12020389	106
2310000	2310	0.000233288217408	0.336563754352	0.361135625852	238	2309688.06327	2309.68806327	106
2320000	2320	0.000234920204422	0.338918213925	0.360367012272	239	2316422.4024	2316.4224024	106
2330000	2330	0.000234748808192	0.338670941433	0.362921850037	240	2323619.03211	2323.61903211	107
2340000	2340	0.000234443027885	0.338229793701	0.361164183973	242	2338529.92728	2338.52992728	107
2350000	2350	0.000234508807615	0.338324693791	0.363786896669	243	2345162.67082	2345.16267082	108
2360000	2360	0.000234945770429	0.338955097875	0.362487827674	244	2355357.30499	2355.35730499	108
2370000	2370	0.000235334397202	0.339515767794	0.36070772994	245	2368769.63805	2368.76963805	108
2380000	2380	0.000235643388337	0.339961547771	0.363191586026	246	2376143.69202	2376.14369202	109
2390000	2390	0.00023560584217	0.339907380103	0.362259391138	247	2384045.86919	2384.04586919	109
2400000	2400	0.000234992988208	0.339023218732	0.36383177581	249	2399091.39059	2399.09139059	110
2410000	2410	0.00023589534047	0.340325037865	0.363049360765	250	2406040.81495	2406.04081495	110
2420000	2420	0.000234731247255	0.338645606356	0.363049360765	250	2406040.81495	2406.04081495	110
2430000	2430	0.000234774924227	0.338708618907	0.363411500104	252	2429051.64338	2429.05164338	111
2440000	2440	0.000234220725777	0.337909079552	0.362555135661	253	2436564.73523	2436.56473523	111
2450000	2450	0.000234195561874	0.337872775713	0.361567652312	254	2444991.81729	2444.99181729	111
2460000	2460	0.000232639191382	0.335627407724	0.362969591634	255	2459259.51443	2459.25951443	112
2470000	2470	0.000232416851392	0.335306638922	0.361899622977	256	2468302.60637	2468.30260637	112
2480000	2480	0.000233400898679	0.336726319063	0.360936075282	257	2476662.46201	2476.66246201	112
2490000	2490	0.000233330610229	0.336624914265	0.363360673999	258	2483870.36296	2483.87036296	113
2500000	2500	0.00023308689402	0.336273306098	0.361726949171	260	2498620.38757	2498.62038757	113
2510000	2510	0.000232251309303	0.335067812171	0.360866171657	261	2506339.8201	2506.3398201	113
2520000	2520	0.000231699402347	0.334271578744	0.36310265425	262	2514702.44235	2514.70244235	114
2530000	2530	0.000230766453892	0.332925618634	0.361288478976	263	2529083.36884	2529.08336884	114
2540000	2540	0.00023069532141	0.332822996155	0.360373757679	264	2537259.43629	2537.25943629	114
2550000	2550	0.000230473374604	0.332502794599	0.359744289745	265	2543453.6627	2543.4536627	114
2560000	2560	0.000229896745808	0.331670895093	0.361134248415	267	2559392.63195	2559.39263195	115
2570000	2570	0.00023118618374	0.333531160804	0.361134248415	267	2559392.63195	2559.39263195	115
2580000	2580	0.000228253378305	0.329300016946	0.359377974187	268	2573645.27473	2573.64527473	115
2590000	2590	0.000229130455128	0.33056537133	0.358353235222	269	2582752.4811	2582.7524811	115
2600000	2600	0.000228694765306	0.329936803784	0.359692653939	271	2599004.45667	2599.00445667	116
2610000	2610	0.000228720345689	0.329973708476	0.358798754644	272	2607221.26484	2607.22126484	116
2620000	2620	0.00022851091238	0.32967156008	0.358045635126	273	2614445.07514	2614.44507514	116
2630000	2630	0.000228678032003	0.329912662731	0.360250034695	274	2622584.26455	2622.58426455	117
2640000	2640	0.000229178879943	0.330635233571	0.358496201497	275	2637148.05658	2637.14805658	117
2650000	2650	0.000229757496006	0.331470000095	0.357701114599	276	2644746.61357	2644.74661357	117
2660000	2660	0.000228306412055	0.329376528475	0.359020106499	277	2659284.97264	2659.28497264	118
2670000	2670	0.000229375955069	0.330919552877	0.358224278079	278	2666929.12658	2666.92912658	118
2680000	2680	0.000229568475104	0.331197300578	0.358224278079	278	2666929.12658	2666.92912658	118
2690000	2690	0.000228655654012	0.329880378114	0.358880698277	280	2688082.7886	2688.0827886	119
2700000	2700	0.000228675642593	0.329909215541	0.357980626665	281	2696574.03791	2696.57403791	119
2710000	2710	0.000227694145577	0.328493214664	0.357980626665	281	2696574.03791	2696.57403791	119
2720000	2720	0.000228391207412	0.329498862316	0.356338322409	282	2710731.92371	2710.73192371	119
2730000	2730	0.000228913796523	0.330252799034	0.355283732546	283	2720510.45607	2720.51045607	119
2740000	2740	0.000227857235652	0.328728503906	0.356805425474	284	2733402.75665	2733.40275665	120
2750000	2750	0.000228706077635	0.329953124026	0.358181984379	286	2749054.9895	2749.0549895	121
2760000	2760	0.000228194469635	0.3292150297	0.35722751498	287	2758127.77793	2758.12777793	121
2770000	2770	0.0002286000633	0.329800177669	0.359356694139	288	2766171.64183	2766.17164183	122
2780000	2780	0.000229121664827	0.330552689606	0.358705378705	289	2772918.67727	2772.91867727	122
2790000	2790	0.000227795637246	0.328639636191	0.357072783114	290	2787317.21338	2787.31721338	122
2800000	2800	0.000228253563289	0.329300283822	0.356260178528	291	2795398.0114	2795.3980114	122
2810000	2810	0.000228648857475	0.329870572784	0.357941113852	292	2806796.51944	2806.79651944	123
2820000	2820	0.000229408296418	0.330966211581	0.357318493296	293	2813408.56745	2813.40856745	123
2830000	2830	0.00022965484409	0.331321904685	0.358866113553	294	2825767.68988	2825.76768988	124
2840000	2840	0.000229697782353	0.331383851503	0.358139856787	295	2833216.69968	2833.21669968	124
2850000	2850	0.000229268914987	0.330765126681	0.360002007768	296	2843007.8805	2843.0078805	125
2860000	2860	0.000229471834637	0.331057877855	0.359205400987	297	2851028.05964	2851.02805964	125
2870000	2870	0.000229433885818	0.331003129282	0.360349856289	299	2868137.7612	2868.1377612	126
