delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.744898	-45.000000	-46.943280	0.772122	full	2344	7295655584	1,-1,-1,-1	-16,12,15	ok
-0.744898	-44.489796	-47.049890	0.770644	full	7781717879	5869698696	1,0,15,0	15,14,-15	ok
-0.744898	-43.979592	-47.154774	0.769163	full	77	788111	-1,0,0,0	-15,0,-4,-1	ok
-0.744898	-43.469388	-47.258060	0.767677	full	6422666997232041152	1311361	-1,0,-2,14	-15,-4,-4,-1	ok
-0.744898	-42.959184	-47.359862	0.766190	full	6058360967558615114	4537948250	-1,0,0,14	14,14,14	ok
-0.744898	-42.448980	-47.460281	0.764701	full	20906546402	15372	-1,0,14,-2	14,-4,-1,-1	ok
-0.744898	-41.938776	-47.559409	0.763209	full	5818052338901405759	3655091225017016751	-1,-1,13,-14	-14,-1,-2,-14	ok
-0.744898	-41.428571	-47.657327	0.761718	full	2277	2592900051	-1,-1,-1,-1	-14,13,13	ok
-0.744898	-40.918367	-47.754109	0.760226	full	3356899808401353080	2592828040	-1,1,13,13	13,13,13	ok
-0.744898	-40.408163	-47.849821	0.758734	full	1902531421418224905	694405	-1,2,13,-13	13,-13,3	ok
-0.744898	-39.897959	-47.944523	0.757243	full	1033239605478258752	56058141	-1,-8,-13,12	-13,-12,-8	ok
-0.744898	-39.387755	-48.038269	0.755753	full	1862402202891664994	1908291506	-1,12,-13,-13	-13,12,-13	ok
-0.744898	-38.877551	-48.131110	0.754264	full	1820670354090281045	1908291506	-1,12,12,-13	-13,12,-13	ok
-0.744898	-38.367347	-48.223091	0.752929	full	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.744898	-37.857143	-48.314253	0.751738	full	533508198414997652	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.744898	-37.346939	-48.404633	0.750535	full	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.744898	-36.836735	-48.494267	0.749320	full	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.744898	-36.326531	-48.583185	0.748093	full	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.744898	-35.816327	-48.671417	0.746853	full	519515760779689445	533461272886383283	-1,11,11,-12	-12,11,-12,-12	ok
-0.744898	-35.306122	-48.758989	0.745600	full	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.744898	-34.795918	-48.845925	0.744333	full	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.744898	-34.285714	-48.932248	0.743053	full	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.744898	-33.775510	-49.017977	0.741760	full	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.744898	-33.265306	-49.103135	0.740453	full	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.744898	-32.755102	-49.187731	0.739132	full	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.744898	-32.244898	-49.271785	0.737798	full	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.744898	-31.734694	-49.355310	0.736451	full	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.744898	-31.224490	-49.438319	0.735090	full	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.744898	-30.714286	-49.520824	0.733716	full	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.744898	-30.204082	-49.602834	0.732330	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.744898	-29.693878	-49.684360	0.730930	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.744898	-29.183673	-49.765409	0.729518	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.744898	-28.673469	-49.845990	0.728094	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.744898	-28.163265	-49.926107	0.726658	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.744898	-27.653061	-50.005768	0.725210	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.744898	-27.142857	-50.084977	0.723751	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.744898	-26.632653	-50.163738	0.722281	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.744898	-26.122449	-50.242056	0.720801	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.744898	-25.612245	-50.319933	0.719311	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.744898	-25.102041	-50.397371	0.717812	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.744898	-24.591837	-50.474374	0.716303	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.744898	-24.081633	-50.550941	0.714786	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.744898	-23.571429	-50.627076	0.713260	full	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.744898	-23.061224	-50.702777	0.711727	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-22.551020	-50.778046	0.710187	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-22.040816	-50.852883	0.708641	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-21.530612	-50.927287	0.707088	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-21.020408	-51.001258	0.705530	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-20.510204	-51.074796	0.703968	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.744898	-20.000000	-51.147898	0.702400	full	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
