delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.867347	-45.000000	-46.678069	0.786337	full	100784501	30761961189006801122	1,1,3,2	-16,0,1,-16	ok
-0.867347	-44.489796	-46.785414	0.784849	full	1033010329	13830	1,-1,-1,3	-16,1,1,-1	ok
-0.867347	-43.979592	-46.890832	0.783356	full	4706682751	124221	1,-1,-14,-1	15,-15,0	ok
-0.867347	-43.469388	-46.994479	0.781861	full	6806013100792669079	7847727091	1,0,3,14	15,0,-15,-1	ok
-0.867347	-42.959184	-47.096489	0.780367	full	494	3541	1,0,0,-1	-15,-1,1,0	ok
-0.867347	-42.448980	-47.196981	0.778869	full	9590	338224	-1,0,0,1	-15,14,2	ok
-0.867347	-41.938776	-47.296063	0.777373	full	1652	270106875	-1,0,-1,-1	14,-4,-2,-3	ok
-0.867347	-41.428571	-47.393830	0.775876	full	45752	18813360678975543	-1,0,-3,0	-14,0,3,-10	ok
-0.867347	-40.918367	-47.490366	0.774414	full	3356526775495775777	3357086403884242159	-1,0,13,13	-14,-2,13,13	ok
-0.867347	-40.408163	-47.585749	0.773419	full	3356526775495775777	2592900051	-1,0,13,13	-14,13,13	ok
-0.867347	-39.897959	-47.680048	0.772417	full	1032160936664304335	1061426209790188525	-1,-1,-13,12	13,-13,-1,-13	ok
-0.867347	-39.387755	-47.773327	0.771408	full	32384	1085698897610077102	-1,-1,-1,1	13,-2,1,-13	ok
-0.867347	-38.877551	-47.865642	0.770390	full	1032237956415090830	1032315014961424301	-1,1,-13,12	-13,-2,-13,12	ok
-0.867347	-38.367347	-47.957046	0.769362	full	1818313823676171600	1420631531	-1,2,12,-13	-13,12,12	ok
-0.867347	-37.857143	-48.047586	0.768323	full	1008264279454528010	1420578229	-1,7,12,12	12,12,12	ok
-0.867347	-37.346939	-48.137306	0.767273	full	1008869826527664264	1046737111	-1,11,12,12	12,12,-12	ok
-0.867347	-36.836735	-48.226245	0.766212	full	282782932485941277	1033010307	-1,-12,-12,11	12,-12,-12	ok
-0.867347	-36.326531	-48.314441	0.765138	full	533508198414997652	1019374105	-1,-12,-12,-12	-12,11,-12	ok
-0.867347	-35.816327	-48.401925	0.764051	full	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.867347	-35.306122	-48.488730	0.762950	full	274761540684197919	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.867347	-34.795918	-48.574883	0.761836	full	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.867347	-34.285714	-49.069319	0.749006	full	274761541425496159	274761556251461169	1,11,11,11	11,11,11,11	ok
