category_id	count	encoding	sequence
1	59341	0	
2	933	1	0
3	2394	2	-1
4	35	3	0,0
5	209	7	-2
6	23669	10	0,0,0
7	19610	14	-1,0,0
8	17875	19	1,0,0
9	743	21	0,-1,0
10	39	25	-2,0,0
11	4	27	-1,-1,0
12	958	28	0,0,-1
13	11	29	-4
14	259	32	2,0,0
15	196	34	1,-1,0
16	750	35	-1,0,-1
17	2	36	0,-2
18	5	40	-3,0,0
19	2	42	-2,-1,0
20	428	43	1,0,-1
21	203	44	-1,-2
22	242	45	0,1,0
23	1	49	3,0,0
24	17	52	-2,0,-1
25	5	54	-1,1,0
26	749	55	0,-1,-1
27	32	63	-2,-2
28	1913	65	-1,-1,-1
29	449	76	1,-1,-1
30	1340	88	-2,-1,-1
31	122	91	0,-2,0
32	2	104	-1,-2,0
33	110	105	0,1,-1
34	8	113	-4,-2
35	184	115	-3,-1,-1
36	32	118	1,-2,0
37	1	134	1,1,-1
38	771	136	0,0,1
39	2	146	-4,-1,-1
40	759	152	-1,0,1
41	213	169	1,0,1
42	7	170	-1,-3
43	31	171	0,2,0
44	201	190	0,-2,-1
45	2384	209	-1,-2,-1
46	111	229	1,-2,-1
47	336	231	0,-1,1
48	1107	250	-2,-2,-1
49	544	252	-1,-1,1
50	160	274	1,-1,1
51	49	295	-3,-2,-1
52	47	300	0,-3,0
53	1	324	-1,-3,0
54	17	325	0,2,-1
55	11	349	1,-3,0
56	275	378	0,1,1
57	69	405	-1,1,1
58	157	433	1,1,1
59	4	495	-1,-4
60	7	496	0,3,0
61	75	528	0,-3,-1
62	434	560	-1,-3,-1
63	39	593	1,-3,-1
64	116	595	0,-2,1
65	142	627	-2,-3,-1
66	1	629	-1,-2,1
67	30	664	1,-2,1
68	22	698	-3,-3,-1
69	245	703	0,0,-2
70	233	740	-1,0,-2
71	97	778	1,0,-2
72	17	780	0,-4,0
73	1	819	-1,-4,0
74	17	820	0,3,-1
75	4	859	1,-4,0
76	55	903	0,2,1
77	1	945	-1,2,1
78	226	1035	0,-1,-2
79	151	1080	-1,-1,-2
80	103	1126	1,-1,-2
81	2	1175	-1,-5
82	2	1176	0,4,0
83	1	1224	-1,4,0
84	43	1225	0,-4,-1
85	146	1270	-3,-1,-2
86	162	1274	-1,-4,-1
87	16	1324	1,-4,-1
88	42	1326	0,-3,1
89	87	1375	-2,-4,-1
90	9	1429	1,-3,1
91	11	1480	-3,-4,-1
92	109	1485	0,1,-2
93	69	1539	-1,1,-2
94	67	1594	1,1,-2
95	4	1711	0,-5,0
96	1	1769	-1,-5,0
97	3	1770	0,4,-1
98	4	1828	1,-5,0
99	21	1891	0,3,1
100	1	1952	-1,3,1
101	127	2080	0,-2,-2
102	3826	2144	-1,-2,-2
103	64	2209	1,-2,-2
104	1543	2275	-2,-2,-2
105	77	2410	-3,-2,-2
106	2	2415	0,5,0
107	19	2485	0,-5,-1
108	689	2549	-4,-2,-2
109	101	2555	-1,-5,-1
110	12	2626	1,-5,-1
111	36	2628	0,-4,1
112	30	2698	-2,-5,-1
113	3	2773	1,-4,1
114	5	2845	-3,-5,-1
115	27	2850	0,2,-2
116	1	3078	-2,2,-2
117	308	3160	0,0,2
118	339	3239	-1,0,2
119	71	3319	1,0,2
120	3	3321	0,-6,0
121	1	3402	-1,-6,0
122	1	3484	1,-6,0
123	11	3570	0,4,1
124	42	3828	0,-3,-2
125	686	3915	-1,-3,-2
126	20	4003	1,-3,-2
127	242	4092	-2,-3,-2
128	88	4186	0,-1,2
129	16	4273	-3,-3,-2
130	85	4277	-1,-1,2
131	42	4369	1,-1,2
132	11	4560	0,-6,-1
133	64	4655	-1,-6,-1
134	5	4751	1,-6,-1
135	19	4753	0,-5,1
136	16	4848	-2,-6,-1
137	1	4850	-1,-5,1
138	3	4948	1,-5,1
139	4	5045	-3,-6,-1
140	1	5047	-2,-5,1
141	7	5050	0,3,-2
142	92	5460	0,1,2
143	105	5564	-1,1,2
144	20	5669	1,1,2
145	2	5886	0,-7,0
146	1	5995	0,6,-1
147	2	6103	1,-7,0
148	6	6216	0,5,1
149	20	6555	0,-4,-2
150	157	6669	-1,-4,-2
151	11	6784	1,-4,-2
152	75	6900	-2,-4,-2
153	57	7021	0,-2,2
154	11	7135	-3,-4,-2
155	143	7139	-1,-2,2
156	22	7258	1,-2,2
157	9	7750	0,-7,-1
158	40	7874	-1,-7,-1
159	4	7999	1,-7,-1
160	6	8001	0,-6,1
161	18	8125	-2,-7,-1
162	1	8254	1,-6,1
163	3	8380	-3,-7,-1
164	2	8385	0,4,-2
165	448	8911	0,2,2
166	175	9044	-1,2,2
167	190	9178	1,2,2
168	59	9313	-2,2,2
169	3	10153	0,6,1
170	12	10585	0,-5,-2
171	97	10730	-1,-5,-2
172	3	10876	1,-5,-2
173	27	11023	-2,-5,-2
174	29	11175	0,-3,2
175	3	11320	-3,-5,-2
176	7	11474	1,-3,2
177	137	11935	0,0,-3
178	121	12089	-1,0,-3
179	39	12244	1,0,-3
