category_id	count	encoding	sequence
1	63785	0	
2	3120	1	0
3	3726	2	-1
4	8	46	-5
5	11	67	-6
6	10	92	-7
7	10	121	-8
8	3	144	-5,-2
9	8	154	-9
10	4	179	-6,-2
11	5	191	-10
12	3	218	-7,-2
13	3	232	-11
14	3	261	-8,-2
15	2	277	-12
16	1	308	-9,-2
17	2	326	-13
18	2	359	-10,-2
19	2	379	-14
20	1	414	-11,-2
21	2	436	-15
22	1	473	-12,-2
23	1	497	-16
24	1	536	-13,-2
25	2	562	-17
26	1	603	-14,-2
27	4	631	-18
28	1	674	-15,-2
29	11	704	-19
30	1	749	-16,-2
31	45	781	-20
32	1	998	-19,-2
33	9	1089	-20,-2
34	2	2692	-5,-2,-2
35	2	2839	-6,-2,-2
36	1	3304	-9,-2,-2
37	1	3467	-10,-2,-2
38	1	5114	-19,-2,-2
39	1	5317	-20,-2,-2
40	3	2611746	-5,-2,-2,-2
41	1	2616317	-6,-2,-2,-2
42	1	481108831237152	-5,-2,-2,-8
43	1	4989807061151902175323	16,14,-15,-16,2
44	1	7296870490607321714459	-16,15,15,15,1,-1
45	1	5695183504512863799936642	-5,-2,-2,-2,-2,-2
46	1	26345106827119634678844736	-15,14,6,14,0,1,0
47	1	986210716140705771069614263629	12,-12,10,11,0,-1,0,0
48	1	35471361134133927130460664828809	-16,15,15,15,-3,2
49	1	121230153456499428448268849746747552	13,0,11,12,-2,1,0,0
50	1	142265436839163736988205817982729538	14,14,0,1,1,0,-1,0
51	1	507231218606681008689991776213636598	15,15,3,15,-3,-2,-1
52	1	534668747556666642194603225121787548	15,15,15,-15,-2,-1,1
53	1	587116685564642756312365181917710058	16,-16,3,-16,-2,-1,1
54	1	13361648999832320275577651774851211747	-16,15,10,-15,4,-2,-1
55	1	15715346166143771991513070328639838924	-16,14,15,3,-5,-2,-1
56	1	16967534204330336770722212810069497526	-15,-12,14,-14,0,1,1
57	12	53008825294750347616999516629257721837	17,1,1,1,1,1,1
58	1	53008826603048309778768438554134970530	15,15,1,1,1,1,1
59	1	53013276825254884384435952900492400221	17,-2,-2,1,1,1,1
60	1	54980995252521552738039025737541963482	17,1,1,-2,1,1,1
61	1	133497413126114198047048659307930419423	15,-15,1,15,2,2,-1
62	1	148554659145912271363893694527010518971	16,1,10,1,-2,1,1
63	1	158821339722223054594205165394370912995	-17,4,12,15,-15
64	1	158867857344588352583239167219081061747	-15,14,13,14,-14,-1
65	1	429755932211719384714515334977688565870	-16,15,14,15,15
66	1	429811498186541918418617006940508114190	-16,15,15,15,15
67	3	443844779173764089195707461293898234422	-16,15,15,15,-15,0
68	1	670023812631364651330288946167694772839	16,15,5,-6,-15,-1
69	1	1097030598425573410912583102461236145861	15,15,15,-14,-15,-1
70	1	1130587393439062693602076313269630667734	16,15,15,15,-16
71	1	1130781689070438672298846449238726228784	16,-6,-16,14,-15,-1
72	1	1200064380166292331807631204825297863020	-16,15,8,15,-15,-1
73	1	1201019964263992704675704891735298365082	-17,16,16,16,-16
74	3	1201019964263992704675704891735298365084	-16,15,15,15,-15,-1
75	25	3065777908973013142071206778498561810288	-17,16,16,16,16
76	2	3065777909952938536659220959850651857502	-17,-17,16,16,16
77	1	3065932941009877286677962186327762472545	-17,-17,-17,16,16
78	1	3154153907622395504789211979450727111295	-17,16,16,16,-16,0
