category_id	count	encoding	sequence
1	59341	0	
2	933	1	0
3	2394	2	-1
4	35	3	0,0
5	209	7	-2
6	13	10	0,0,0
7	1	28	0,0,-1
8	11	29	-4
9	2	36	0,-2
10	203	44	-1,-2
11	32	63	-2,-2
12	7	66	0,0,0,0
13	8	113	-4,-2
14	7	170	-1,-3
15	4	495	-1,-4
16	2	1175	-1,-5
17	1	2080	0,-2,-2
18	63	2144	-1,-2,-2
19	6	2275	-2,-2,-2
20	2	2278	0,0,0,0,0
21	6	2549	-4,-2,-2
22	1	3915	-1,-3,-2
23	2	6669	-1,-4,-2
24	2	10730	-1,-5,-2
25	1	24309	-1,-7,-2
26	1	48204	-1,-9,-2
27	18	2593502	-1,-2,-2,-2
28	1	2598057	-2,-2,-2,-2
29	20769	2598060	0,0,0,0,0,0
30	15773	2600339	-1,0,0,0,0,0
31	16809	2602619	1,0,0,0,0,0
32	27	2604900	-2,0,0,0,0,0
33	3	2607179	-4,-2,-2,-2
34	258	2607182	2,0,0,0,0,0
35	5	2609465	-3,0,0,0,0,0
36	1	2611749	3,0,0,0,0,0
37	28	2753031	0,-1,0,0,0,0
38	1	2757724	1,-1,0,0,0,0
39	2	2760072	-2,-1,0,0,0,0
40	12	2914905	0,1,0,0,0,0
41	1	2917319	-1,1,0,0,0,0
42	1	3088853	1,-2,0,0,0,0
43	98	4750903	0,0,-1,0,0,0
44	2	4757068	1,0,-1,0,0,0
45	4	4994380	0,-1,-1,0,0,0
46	2	5247180	0,1,-1,0,0,0
47	1	6659425	0,-4,-1,0,0,0
48	53	8390656	0,0,1,0,0,0
49	1	8763391	0,-1,1,0,0,0
50	1	9148503	0,1,1,0,0,0
51	2	9854580	0,-14,0,0,0,0
52	4	10716134	-1,-15,0,0,0,0
53	1	10725393	-2,-15,0,0,0,0
54	20	14351403	0,0,-2,0,0,0
55	1	14908530	0,-1,-2,0,0,0
56	1	15343030	0,-14,-1,0,0,0
57	1	15481830	0,1,-2,0,0,0
58	1	16551378	-2,-15,-1,0,0,0
59	1	22087981	0,-13,1,0,0,0
60	6	23836060	0,0,2,0,0,0
61	1	24650731	0,-1,2,0,0,0
62	165	27250653	0,0,0,-1,0,0
63	143	27258035	-1,0,0,-1,0,0
64	39	27265418	1,0,0,-1,0,0
65	11	28151256	0,-1,0,-1,0,0
66	6	29074125	0,1,0,-1,0,0
67	1	36035805	0,-14,-2,0,0,0
68	7	38539810	0,0,-3,0,0,0
69	1	39707416	0,-1,-3,0,0,0
70	30	43407903	0,0,-1,-1,0,0
71	5	43417220	-1,0,-1,-1,0,0
72	12	43426538	1,0,-1,-1,0,0
73	2	44684331	0,-1,-1,-1,0,0
74	1	60802878	0,0,3,0,0,0
75	24	67622635	0,0,1,-1,0,0
76	1	67645894	1,0,1,-1,0,0
77	1	69401871	0,-1,1,-1,0,0
78	2	71216145	0,1,1,-1,0,0
79	1	84675591	0,-15,-3,0,0,0
80	1	84701618	1,-15,-3,0,0,0
81	3	103198161	0,0,-2,-1,0,0
82	2	103226894	1,0,-2,-1,0,0
83	2	105640380	0,-1,-2,-1,0,0
84	1	110684879	1,-2,-2,-1,0,0
85	5	154519410	0,0,2,-1,0,0
86	1	154536989	-1,0,2,-1,0,0
87	1	157824261	0,-1,2,-1,0,0
88	1	161182035	0,1,2,-1,0,0
89	3	210217260	0,0,-5,0,0,0
90	4	227324503	0,0,-3,-1,0,0
91	1	231738156	0,-1,-3,-1,0,0
92	111	250152528	0,0,0,1,0,0
93	23	250174895	-1,0,0,1,0,0
94	27	250197263	1,0,0,1,0,0
95	1	269526153	0,2,0,1,0,0
96	4	329025378	0,0,3,-1,0,0
97	1	340774670	-1,1,3,-1,0,0
98	10	359053003	0,0,-1,1,0,0
99	2	439487128	0,0,-6,0,0,0
100	13	508151260	0,0,1,1,0,0
101	146	524442691	0,0,0,0,-1,0
102	184	524475077	-1,0,0,0,-1,0
103	75	524507464	1,0,0,0,-1,0
104	12	532701120	0,-1,0,0,-1,0
105	2	541056960	0,1,0,0,-1,0
106	1	549510976	0,-2,0,0,-1,0
107	2	659444086	0,0,4,-1,0,0
108	1	709759326	0,0,-2,1,0,0
109	60	730670878	0,0,-1,0,-1,0
110	78	730709105	-1,0,-1,0,-1,0
111	18	730747333	1,0,-1,0,-1,0
112	27	741259756	0,-1,-1,0,-1,0
113	23	741336763	1,-1,-1,0,-1,0
114	3	751963590	0,1,-1,0,-1,0
115	1	783981001	1,-14,0,0,-1,0
116	6	979230385	0,0,2,1,0,0
117	19	1005828526	0,0,1,0,-1,0
118	1	1032873975	0,1,1,0,-1,0
119	1	1254378828	0,0,5,-1,0,0
120	1	1270256406	0,-1,5,-1,0,0
121	10	1369083628	0,0,-2,0,-1,0
122	8	1369188283	1,0,-2,0,-1,0
123	6	1386037575	0,-1,-2,0,-1,0
124	1	1386142876	1,-1,-2,0,-1,0
125	1	1621907535	0,0,-8,0,0,0
126	1	1700173828	0,0,-6,-1,0,0
