category_id	count	encoding	sequence
1	8859	0	
2	13	23	-3,0
3	12349	25	-2,0,0
4	659	38	-4,0
5	3464	40	-3,0,0
6	114	57	-5,0
7	10359	59	-4,0,0
8	9017	82	-5,0,0
9	2012	109	-6,0,0
10	11	133	-2,-2,0
11	176	140	-7,0,0
12	2	149	2,-2,0
13	110	164	-4,0,0,0
14	10	168	-2,-1,0,0
15	2	186	2,-1,0,0
16	11	201	-5,0,0,0
17	18	212	-10,0
18	59	232	-11
19	19	242	-6,0,0,0
20	54	257	-10,0,0
21	54	277	-12
22	6	287	-7,0,0,0
23	6	300	0,-3,0
24	1	349	1,-3,0
25	9	377	-1,-2,0,0
26	8	389	-9,0,0,0
27	1	404	1,-2,0,0
28	7	432	-2,-2,0,0
29	1	461	2,-2,0,0
30	20	780	0,-4,0
31	182	861	0,-3,0,0
32	2	944	1,-3,0,0
33	823	1830	0,-4,0,0
34	10	1951	1,-4,0,0
35	128	3486	0,-5,0,0
36	2	6105	0,-6,0,0
37	1	45451	0,0,-3,0
38	2	46054	1,0,-3,0
39	1	62833	1,0,-2,0,0
40	4	71631	0,-1,-2,0,0
41	4	305371	0,0,-4,0
42	85	371953	0,0,-3,0,0
43	285	1677196	0,0,-4,0,0
44	2	1680859	1,0,-4,0,0
45	14	2598060	0,0,0,0,0,0
46	15	6081328	0,0,-5,0,0
47	1	1033055783	1,0,0,-3,0
48	1	2565607528	0,0,-1,-2,0,0
49	1	3379776436	0,0,1,-2,0,0
50	1	46626181878	0,0,0,-4,0
51	13	69175075035	0,0,0,-3,0,0
52	35	1406495727003	0,0,0,-4,0,0
53	7	18491284243785	0,0,0,-5,0,0
54	2	325138068881328	0,0,0,1,-2,0
55	6	533508221140224760	0,0,0,0,-3,0
56	20	1087000418330107076260	0,0,0,0,-4,0
57	1	1087000418423359440019	1,0,0,0,-4,0
58	5	3219630870954912145017215161935	0,0,0,0,0,-3
59	12	153539576523197596854378027090072137541	0,0,0,0,0,-4
