delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.377551	-45.000000								error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.377551	-44.489796								error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.377551	-43.979592	-44.524492	0.845046	continued[1]:5	463	6293	1,-1,-1,0	-18,1,-1,-1	ok
-1.377551	-43.469388	-44.194962	0.845213	continued[1]:5	89	1001	1,0,0,0	17,0,0,0	ok
-1.377551	-42.959184	-44.172551	0.844210	continued[3]:5	89	1143	1,0,0,0	-17,-1,0,0	ok
-1.377551	-42.448980	-46.148286	0.838637	full	89	914	1,0,0,0	16,0,0,0	ok
-1.377551	-41.938776	-45.836480	0.837053	continued[1]:5	89	872	1,0,0,0	-16,0,0,0	ok
-1.377551	-41.428571	-45.493381	0.836011	continued[1]:5	89	3711	1,0,0,0	15,0,-1,-1	ok
-1.377551	-40.918367	-45.125090	0.835843	continued[1]:5	89	831	1,0,0,0	15,0,0,0	ok
-1.377551	-40.408163	-44.735170	0.836345	continued[1]:5	89	791	1,0,0,0	-15,0,0,0	ok
-1.377551	-39.897959	-44.327106	0.837594	continued[1]:5	89	16443	1,0,0,0	14,-1,0,1	ok
-1.377551	-39.387755	-44.340988	0.836417	continued[3]:5	89	752	1,0,0,0	14,0,0,0	ok
-1.377551	-38.877551								error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.377551	-38.367347	-46.592646	0.825917	continued[1]:5	89	714	1,0,0,0	-14,0,0,0	ok
-1.377551	-37.857143	-46.186630	0.825209	continued[1]:5	89	2602	1,0,0,0	13,0,1,0	ok
-1.377551	-37.346939	-45.749988	0.825248	continued[1]:5	89	677	1,0,0,0	13,0,0,0	ok
-1.377551	-36.836735	-45.289494	0.826163	continued[1]:5	77	677	-1,0,0,0	13,0,0,0	ok
-1.377551	-36.326531	-44.811471	0.827953	continued[1]:5	77	641	-1,0,0,0	-13,0,0,0	ok
-1.377551	-35.816327	-44.756729	0.827461	continued[3]:5	77	1746	-1,0,0,0	12,1,-1,0	ok
-1.377551	-35.306122	-47.882593	0.816683	full	77	8491	-1,0,0,0	12,0,1,-1	ok
-1.377551	-34.795918	-47.487688	0.815099	continued[1]:5	77	606	-1,0,0,0	12,0,0,0	ok
-1.377551	-34.285714	-47.045100	0.814184	continued[1]:5	77	572	-1,0,0,0	-12,0,0,0	ok
-1.377551	-33.775510	-46.561932	0.814224	continued[1]:5	77	572	-1,0,0,0	-12,0,0,0	ok
-1.377551	-33.265306	-46.045650	0.815139	continued[1]:5	77	39318	-1,0,0,0	11,-10,0,0	ok
-1.377551	-32.755102	-45.505484	0.817057	continued[1]:5	77	2123	-1,0,0,0	11,-2,-1,0	ok
-1.377551	-32.244898	-44.948716	0.819850	continued[1]:5	77	681	-1,0,0,0	11,-1,0,0	ok
-1.377551	-31.734694	-46.811093	0.808620	continued[2]:5	9590	18893	-1,0,0,1	11,0,2,0	ok
-1.377551	-31.224490	-46.261691	0.809997	continued[1]:5	14735498308830077	32491321237604757	-1,0,0,-10	-11,0,0,10	ok
-1.377551	-30.714286	-45.686295	0.812249	continued[1]:5	275	124433179	-1,0,-1,0	-11,0,7,1	ok
-1.377551	-30.204082	-45.656682	0.811580	continued[3]:5	2168402	26364671	-1,0,-2,-2	10,10,3,-2	ok
-1.377551	-29.693878	-49.146636	0.793015	full	7694806439824879	2688798995195758	1,-1,2,9	10,-10,0,-9	ok
-1.377551	-29.183673	-48.720633	0.795809	continued[1]:5	259771820	539221	-1,0,-10,0	10,9,1,1	ok
-1.377551	-28.673469	-48.255395	0.797727	continued[1]:5	259771820	15548656	-1,0,-10,0	10,5,-6,-1	ok
-1.377551	-28.163265	-47.730461	0.797560	continued[1]:5	3270402	713395	-1,-1,-5,-1	10,-2,-1,-2	ok
-1.377551	-27.653061	-47.153880	0.798474	continued[1]:5	222110	2050023187422191	-1,1,-2,1	-10,1,6,8	ok
-1.377551	-27.142857	-46.537410	0.800599	continued[1]:5	14084911503829220	14091065309746134	-1,1,9,9	-10,2,9,9	ok
-1.377551	-26.632653	-45.888435	0.803392	continued[1]:5	14091062287990149	14134177061995017	-1,2,9,9	9,9,9,9	ok
