delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.275510	-45.000000								error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.275510	-44.489796	-45.295988	0.833012	continued[1]:5	95264	1918	1,1,1,1	-18,1,1	ok
-1.275510	-43.979592	-44.981322	0.832304	continued[1]:5	463	1919	1,-1,-1,0	17,-1,-1,0	ok
-1.275510	-43.469388	-44.638402	0.832137	continued[1]:5	1709	2382	1,0,-1,-1	-17,-1,0,-1	ok
-1.275510	-42.959184	-44.268772	0.832639	continued[1]:5	494	34948	1,0,0,-1	16,0,-1,1	ok
-1.275510	-42.448980	-46.353569	0.826605	full	89	872	1,0,0,0	-16,0,0,0	ok
-1.275510	-41.938776	-46.037109	0.825021	continued[1]:5	89	1245	1,0,0,0	15,1,0,0	ok
-1.275510	-41.428571	-45.687100	0.824185	continued[1]:5	89	831	1,0,0,0	15,0,0,0	ok
-1.275510	-40.918367	-45.307083	0.824018	continued[1]:5	89	791	1,0,0,0	-15,0,0,0	ok
-1.275510	-40.408163	-44.900105	0.824519	continued[1]:5	89	28175	1,0,0,0	14,1,2,0	ok
-1.275510	-39.897959	-44.925451	0.823511	continued[3]:5	89	268250	1,0,0,0	14,0,0,-2	ok
-1.275510	-39.387755	-46.932119	0.821401	full	77	752	-1,0,0,0	14,0,0,0	ok
-1.275510	-38.877551	-46.595376	0.818608	continued[1]:5	77	1569	-1,0,0,0	-14,0,0,-1	ok
-1.275510	-38.367347	-46.200254	0.815814	continued[1]:5	77	5599505	-1,0,0,0	13,1,0,2	ok
-1.275510	-37.857143	-45.766530	0.815440	continued[1]:5	77	2602	-1,0,0,0	13,0,1,0	ok
-1.275510	-37.346939	-45.305717	0.816483	continued[1]:5	77	677	-1,0,0,0	13,0,0,0	ok
-1.275510	-36.836735	-44.821893	0.818273	continued[1]:5	77	641	-1,0,0,0	-13,0,0,0	ok
-1.275510	-36.326531	-45.988967	0.811189	continued[2]:5	77	72366	-1,0,0,0	12,-12,0,0	ok
-1.275510	-35.816327	-45.501809	0.812439	continued[1]:5	77	27237	-1,0,0,0	12,1,2,0	ok
-1.275510	-35.306122	-44.992277	0.814563	continued[1]:5	77	2043426532	-1,0,0,0	12,0,11,1	ok
