delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.010204	-45.000000	-45.718991	0.803292	continued[1]:5	20414488195655201569	299892	1,-2,4,15	-17,-1,0,-2	ok
-1.010204	-44.489796	-45.380628	0.802584	continued[1]:5	276394	28888	1,-1,0,-2	16,-2,-3	ok
-1.010204	-43.979592	-45.005961	0.802751	continued[1]:5	463	84224	1,-1,-1,0	-16,0,1,1	ok
-1.010204	-43.469388	-44.975442	0.801955	continued[3]:5	10126566139	3539	1,-1,15,-1	-16,-2,0,-1	ok
-1.010204	-42.959184	-46.795427	0.797009	full	179099	327615	1,0,-2,1	15,1,0,-2	ok
-1.010204	-42.448980	-46.492771	0.795553	continued[1]:5	298	5089616	1,0,-1,0	-15,0,0,2	ok
-1.010204	-41.938776	-46.147561	0.794717	continued[1]:5	5920297703	13501	1,0,0,-4	-15,1,1,-1	ok
-1.010204	-41.428571	-45.761815	0.794550	continued[1]:5	89	4926025625	1,0,0,0	14,-4,14,0	ok
-1.010204	-40.918367	-45.339696	0.795258	continued[1]:5	77	1953781277	-1,0,0,0	14,0,13	ok
-1.010204	-40.408163	-45.368554	0.794092	continued[3]:5	77	1225541503594	-1,0,0,0	-14,0,1,5	ok
-1.010204	-39.897959	-47.378872	0.790402	full	72389	1603789903	-1,0,1,1	-14,-5,-13	ok
-1.010204	-39.387755	-47.058454	0.787609	continued[1]:5	5777	492502	-1,0,1,-1	13,-13,-2,-1	ok
-1.010204	-38.877551	-46.680052	0.785818	continued[1]:5	4068377	70850	-1,0,2,-2	13,1,-3,0	ok
-1.010204	-38.367347	-46.257956	0.785986	continued[1]:5	1060692710	1061798378	-1,0,-12,0	-13,0,-12,0	ok
-1.010204	-37.857143	-45.796825	0.787028	continued[1]:5	1007205228071806685	1007432131452335915	-1,0,12,12	-13,-2,12,12	ok
-1.010204	-37.346939	-45.922446	0.785490	continued[2]:5	1007205228071806685	1420578229	-1,0,12,12	12,12,12	ok
-1.010204	-36.836735	-45.422371	0.787280	continued[1]:5	218645415	158742	-1,-1,4,2	12,-12,-1,-1	ok
-1.010204	-36.326531	-45.401585	0.786532	continued[3]:5	4770517238795	3098781	-1,-1,1,-6	12,-11,-4,-1	ok
