delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.765306	-45.000000	-45.472449	0.776672	continued[1]:5	17827100260047557401	7973508590	1,-1,0,15	-16,2,-16	ok
-0.765306	-44.489796	-45.458870	0.775590	continued[3]:5	10126566139	223416	1,-1,15,-1	15,-15,0,-1	ok
-0.765306	-43.979592	-47.110458	0.771522	full	89	9286	1,0,0,0	15,0,1,-1	ok
-0.765306	-43.469388	-46.841673	0.770066	continued[1]:5	6177731790888376952	3586494442	-1,0,-1,14	-15,-2,14	ok
-0.765306	-42.959184	-46.525355	0.769151	continued[1]:5	4222423720462937495	4538043517	-1,0,5,-14	-15,14,14	ok
-0.765306	-42.448980	-46.162935	0.768984	continued[1]:5	3515201627	3413403972	-1,0,-14,0	14,13,-14	ok
-0.765306	-41.938776	-45.753307	0.769358	continued[1]:5	16802469585	16807236126	-1,-1,-14,-2	-14,-1,-14,-2	ok
-0.765306	-41.428571	-45.787872	0.768274	continued[3]:5	4309715884610123759	4097885688	-1,-1,-6,-14	-14,-12,-3,3	ok
-0.765306	-40.918367	-47.709758	0.762581	full	2084401654317457880	2592900051	-1,1,2,13	-14,13,13	ok
-0.765306	-40.408163	-47.429179	0.761126	continued[1]:5	666365279579	566884930	-1,-2,-13,-4	13,13,-11	ok
-0.765306	-39.897959	-47.097305	0.760290	continued[1]:5	1818431595836388560	1420684834	-1,-3,12,-13	13,12,12	ok
-0.765306	-39.387755	-46.715576	0.760250	continued[1]:5	266939952461234369	1420631531	-1,-11,-11,11	-13,12,12	ok
-0.765306	-38.877551	-46.285367	0.760958	continued[1]:5	1820552473198524989	1908291506	-1,-12,12,-13	-13,12,-13	ok
-0.765306	-38.367347	-45.809546	0.762542	continued[1]:5	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.765306	-37.857143	-45.826375	0.761450	continued[3]:5	533508198414997652	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.765306	-37.346939	-48.359663	0.753360	full	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.765306	-36.836735	-48.070299	0.750695	continued[1]:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.765306	-36.326531	-47.725393	0.749986	continued[1]:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.765306	-35.816327	-47.326279	0.750153	continued[1]:5	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.765306	-35.306122	-46.873848	0.751068	continued[1]:5	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.765306	-34.795918	-46.370976	0.752859	continued[1]:5	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.765306	-34.285714	-46.387698	0.751879	continued[3]:5	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
