delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-20.25125628	-45.21852944	0.8342136505	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	895.6219768,7512.61748,16849.22766,17536.58021,17983.23301,18527.63614,19305.84478,28166.79097	243.8875621,4938.267295,5965.015406,6285.581456,6643.86418,7059.60166,7567.245011,8255.589584	0.9820309593,0.9657978352,0.970045757,0.9682289568,0.9846431503,0.9840620613,0.9816505151,0.969409386	0.9971271477,-0.9684468811,-0.9653159167,-0.9883402948,-0.9877657038,-0.9864668787,-0.9847572091,-0.9821978813	ok
-1.49497487	-20.25125628	-45.97384418	0.8314203016	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1107.324932,7422.220088,16216.52827,17166.23003,17963.8815,26827.42424,27377.04824,27710.47887	243.7765347,4939.602181,5965.96776,6286.445566,6644.519099,7060.001847,7567.3473,8255.378921	0.9823449902,0.9654198255,0.9693833727,0.9763158495,0.9814939496,0.9695250681,0.9461427882,0.9837608432	0.9971274411,-0.9684195388,-0.9591135343,-0.9883059389,-0.9877506533,-0.9864512577,-0.9847402111,-0.9821762973	ok
-1.48994975	-20.25125628	-46.69127805	0.8286269528	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1309.685116,7378.748965,16143.31276,17119.68708,17970.26391,26376.7904,27110.14089,27601.5218	243.6656355,4940.947727,5966.914031,6287.322517,6645.188069,7060.417512,7567.46721,8255.190379	0.9826204675,0.9653292853,0.9692759791,0.9766765383,0.9814188816,0.9699732429,0.9704633658,0.984175847	0.9971277325,-0.9683921828,-0.9453128845,-0.9882708231,-0.987735505,-0.9864355788,-0.9847231454,-0.9821546351	ok
-1.48492462	-20.25125628	-47.37166388	0.8258336039	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1483.925035,7425.855749,16414.82849,17264.67839,17895.44578,18960.41843,25749.91825,35092.81435	243.5548641,4942.303809,5967.838682,6288.212163,6645.87094,7060.848494,7567.604563,8255.023741	0.9827619255,0.965410769,0.9696836406,0.9742255918,0.9824828765,0.9819393073,0.9664401645,0.968859545	0.997128022,-0.9683648131,-0.9362223399,-0.9882349236,-0.9877202577,-0.9864198419,-0.9847060122,-0.9821328945	ok
-1.47989950	-20.25125628	-48.01190869	0.8230402550	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1616.12827,7573.977976,16902.42958,17609.69248,18073.08917,18649.86252,19527.37025,27661.05544	243.4442203,4943.670307,5968.673177,6289.11436,6646.567562,7061.294632,7567.759179,8254.878792	0.9827288595,0.9655261288,0.9699553913,0.9690009175,0.9844100458,0.9834525773,0.9814286066,0.9697154776	0.9971283096,-0.9683374296,-0.9899071651,-0.9881982154,-0.9877049102,-0.986404047,-0.9846888115,-0.9821110756	ok
-1.47487437	-20.25125628	-48.60809971	0.8212500117	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1749.375835,7718.10681,17317.13394,17919.50719,18289.86558,18707.40833,19216.8216,19910.94665	243.3337039,4945.047101,6290.028967,6647.277789,7061.755769,7567.930883,8254.755325,9857.145541	0.9827034753,-0.965644432,-0.9697532952,-0.9594313919,-0.9846328312,-0.986112503,-0.9846033931,-0.9820254422	0.9971285953,-0.9683100323,-0.9881606727,-0.987689461,-0.986388194,-0.9846715434,-0.9820891782,-0.9841280671	ok
-1.46984925	-20.25125628	-49.14923371	0.8202074393	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	17.68060662,1874.556262,7876.555284,17535.19359,18081.63696,18411.72939,18770.15535,19184.306	243.2233145,4946.434074,6290.955846,6648.001477,7062.231751,7568.119503,8254.653133,9860.412577	0.9681981171,0.9826508514,0.9657650309,0.969367511,0.9417210574,0.9832880295,0.9871598485,0.9863383299	0.997128879,-0.9682826213,-0.9881222683,-0.987673909,-0.9863722826,-0.984654208,-0.9820672022,-0.9841231892	ok
-1.46482412	-20.25125628	-49.62972063	0.8197058865	full	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	36.77357942,1913.844552,7923.366445,17522.1832,18039.65198,18352.75395,18687.17272,19065.1932	243.113052,4947.831108,6291.894856,6648.738484,7062.722423,7568.32487,8254.572015,9863.838544	0.9979077732,0.982632753,-0.9658885037,-0.9690722036,-0.619414968,-0.9790596956,-0.9874775778,-0.9870765884	0.9971291609,-0.9682551966,-0.9880829745,-0.9876582526,-0.9863563129,-0.9846368055,-0.9820451478,-0.9841188625	ok
-1.45979899	-20.25125628	-41.03303560	0.8380167217	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	197.8784268,8946.878145,9462.202742,9774.619816,10107.56616,10483.39575,10926.43961,11483.87154	243.0029161,4949.23809,6292.845864,6649.488669,7063.227636,7568.546815,8254.51177,9867.427889	0.9891696538,0.9690278281,0.6833194246,0.9782182192,0.9874563235,0.987105813,0.985765808,0.9837103619	0.9971294408,-0.9682277581,-0.9880427619,-0.9876424905,-0.9863402847,-0.9846193358,-0.9820230146,-0.9841151076	ok
-1.45477387	-20.25125628	-42.69938184	0.8352233728	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	354.7282548,9017.978253,9641.527957,10027.05102,10468.40651,11020.95694,11829.08376,20596.21373	242.8929064,4950.654905,6293.808735,6650.251893,7063.747241,7568.785174,8254.472205,9871.185432	0.9856689447,0.9697374206,0.9616970752,0.98461124,0.9856172903,0.9837624259,0.9813492152,0.9689443627	0.9971297188,-0.968200306,-0.9880016004,-0.9876266212,-0.9863241979,-0.9846017991,-0.9820008028,-0.9841119464	ok
-1.44974874	-20.25125628	-43.75249405	0.8324300239	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	525.303598,8410.02619,9319.265072,10029.23287,18324.50681,19378.68655,19708.30512,20080.94656	242.7830229,4952.081444,6294.783336,6651.028021,7064.281092,7569.039785,8254.453126,9875.116392	0.9823319354,0.9693827315,0.9750900252,0.9816314573,0.9683827016,0.9813964615,0.9880771057,0.9871971796	0.997129995,-0.96817284,-0.9879594583,-0.9876106432,-0.9863080523,-0.9845841954,-0.9819785122,-0.9841094026	ok
-1.44472362	-20.25125628	-44.63646483	0.8296366751	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	715.9419678,8006.236805,9275.514804,17867.76878,18962.42937,19308.03634,19704.9237,20182.32573	242.6732651,4953.517595,6295.769537,6651.816917,7064.829045,7569.310489,8254.454345,9879.226431	0.9815248414,0.9682382906,0.9793156421,0.9686097896,0.986351933,0.9877637598,0.98662206,0.9850622845	0.9971302692,-0.9681453604,-0.9879163029,-0.9875945551,-0.9862918478,-0.9845665247,-0.9819561427,-0.9841075018	ok
-1.43969849	-20.25125628	-45.44028911	0.8268433262	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	920.6076586,7785.299351,9456.691306,16323.6739,17992.26856,24871.87739,26524.55716,33477.65435	242.5636329,4954.963249,6296.767209,6652.61845,7065.390958,7569.597127,8254.475676,9883.521697	0.9816681519,0.9673822125,0.9816096156,0.9673869574,0.9815965489,0.967411201,0.9815217067,0.9675597345	0.9971305415,-0.9681178671,-0.9878720999,-0.9875783553,-0.9862755843,-0.9845487872,-0.9819336943,-0.9841062715	ok
-1.43467337	-20.25125628	-46.19311308	0.8240499773	continued:5	1,1,1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1128.398686,7663.402464,9720.446126,15489.27231,17119.01294,24233.87294,25597.14691,34341.47144	242.454126,4956.4183,6297.776225,6653.432488,7065.96669,7569.899544,8254.516936,9888.008868	0.9819807804,0.9669496066,0.9831983836,-0.9674394815,-0.9813766343,-0.9679770271,-0.9798939052,-0.9688584209	0.9971308119,-0.96809036,-0.9878268138,-0.9875620422,-0.9862592616,-0.9845309829,-0.9819111669,-0.9841057415	ok
-1.42964824	-20.25125628	-46.90369204	0.8212566284	continued:5	1,1,1,-1,-1,-1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1323.78368,7642.033191,9792.654144,15647.05525,16818.15142,18779.81213,24791.13801,25876.95192	242.3447441,4957.882641,6298.796458,6654.258902,7066.556103,7570.217589,8254.577945,9892.695213	0.9822318828,0.9668796147,0.983529977,-0.9684851079,-0.978365864,-0.9853785543,0.9684814398,0.9855691572	0.9971310805,-0.9680628393,-0.9877804074,-0.9875456142,-0.9862428795,-0.9845131117,-0.9818885604,-0.984105944	ok
-1.42462312	-20.25125628	-47.57244643	0.8184632796	continued:5	1,1,1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1489.810056,7728.886174,9702.293166,15660.56967,17402.44273,24078.55131,25749.60351,32753.28784	242.2354871,4959.356169,6299.827785,6655.097565,7067.159062,7570.551109,8254.658526,9897.588657	0.9823419299,0.9669999199,0.9828030105,-0.9672547092,-0.9818275476,-0.9673570599,-0.9815028822,-0.967906343	0.9971313471,-0.968035305,-0.9877328421,-0.9875290696,-0.9862264379,-0.9844951739,-0.9818658746,-0.9841069141	ok
-1.41959799	-20.25125628	-48.19676255	0.8160042992	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1629.78914,7881.200293,9693.732014,16131.72733,17892.2934,24531.29926,26157.46313,33483.39074	242.1263545,4960.83878,6300.870083,6655.948351,7067.775433,7570.899958,8254.758506,9902.697847	0.9823410906,-0.9671561381,-0.9821031846,-0.9672214152,-0.9818763254,-0.9674191387,-0.9812521881,-0.968584209	0.9971316118,-0.9680077569,-0.9876840777,-0.9875124067,-0.9862099366,-0.9844771693,-0.9818431096,-0.9841086897	ok
-1.41457286	-20.25125628	-48.77098355	0.8142140560	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1757.332465,8058.973212,9744.047598,16786.56361,18068.50838,26530.93463,27607.60109,27945.44806	242.0173463,4962.330371,6301.923231,6656.811137,7068.405082,7571.263988,8254.877713,9908.032246	0.9822932766,-0.9673185057,-0.9814980844,-0.9681401705,-0.9791595877,-0.9683494819,-0.984334049,-0.9877865065	0.9971318747,-0.9679801952,-0.9876340722,-0.9874956238,-0.9861933754,-0.984459098,-0.9818202652,-0.9841113124	ok
-1.40954774	-20.25125628	-49.28854669	0.8132992009	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	27.08339347,1884.535468,8238.352868,9814.735621,17771.28046,18583.02238,19147.79431,19974.8082	241.9084622,4963.830844,6302.98711,6657.685801,7069.047879,7571.643056,8255.015979,9913.602222	0.970097935,0.982247751,0.9674863028,0.9809299529,0.969517242,0.9721520241,0.982885647,0.9810926849	0.9971321357,-0.9679526199,-0.9875827818,-0.9874787191,-0.9861767542,-0.9844409601,-0.9817973414,-0.9841148273	ok
