delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-29.29648241	-43.97317251	0.8609439045	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	819.2671545,7631.689321,15231.5886,22832.18247,30433.42148,38035.09803,45637.04141,53239.13982	5227.29232,5650.942184,5918.275524,6193.035166,6487.36131,6808.39322,7163.781351,7564.287763	0.9844436129,0.9497053877,0.9491827035,0.9488895306,0.9487265495,0.9486360655,0.9485856274,0.9485585024	-0.9650239957,-0.9398789186,-0.9847153725,-0.9921589237,-0.9921841358,-0.9908965089,-0.9895464154,-0.9883648488	ok
-1.49497487	-29.29648241	-44.53850817	0.8581505556	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1007.966267,7534.273126,15136.28805,22738.96088,30342.14753,37945.66958,45549.3954,53153.24073	5226.18413,5649.841502,5917.034291,6191.648677,6485.800372,6806.636047,7161.81043,7562.090494	0.9845043774,0.9494414117,0.9490672153,0.9488547251,0.9487342234,0.9486661781,0.9486276905,0.9486062919	-0.9649952413,-0.9394932096,-0.9846196467,-0.9921467455,-0.9921825366,-0.990893095,-0.9895386675,-0.9883533622	ok
-1.48994975	-29.29648241	-45.08377557	0.8553572067	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1192.811956,7270.456747,14874.57835,22479.27169,30084.3839,37689.76682,45295.31535,52900.96242	5225.110346,5648.775544,5915.828709,6190.299128,6484.27765,6804.918527,7159.880886,7559.936777	0.9846143272,0.9493100065,0.9490233219,0.9488578138,0.9487619098,0.9487067076,0.948674945,0.9486566266	-0.9649664776,-0.9390989458,-0.984521338,-0.9921342743,-0.9921808592,-0.9908896377,-0.9895308783,-0.9883418247	ok
-1.48492462	-29.29648241	-45.61715791	0.8525638578	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1360.37192,7032.48441,14638.55591,22245.14782,29852.12788,37459.36406,45066.76056,52674.25438	5224.070457,5647.743773,5914.658224,6188.985953,6482.792556,6803.240044,7157.992069,7557.825915	0.9846791619,0.9493297243,0.9490651893,0.9489089165,0.94881659,0.9487631573,0.9487311909,0.948712536	-0.9649377043,-0.9386957362,-0.9844203394,-0.9921215044,-0.9921791035,-0.9908861377,-0.9895230484,-0.9883302371	ok
-1.47989950	-29.29648241	-46.14117230	0.8497705089	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1498.415964,7101.108167,14709.11619,22317.60735,29926.47786,37535.60776,45144.90452,52754.30518	5223.063964,5646.745667,5913.522299,6187.708598,6481.344517,6801.599998,7156.143344,7555.757228	0.9846651847,0.9494058706,0.949139435,0.9489793517,0.9488835994,0.9488261723,0.9487913805,0.9487707379	-0.9649089214,-0.9382831683,-0.9843165382,-0.9921084296,-0.9921772696,-0.9908825956,-0.9895151783,-0.9883186	ok
-1.47487437	-29.29648241	-46.65499646	0.8476458971	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1635.184626,7180.125977,14790.15128,22400.61751,30011.45131,37622.54608,45233.81402,52845.19252	5222.090376,5645.780712,5912.420402,6186.466524,6479.932971,6799.997802,7154.334089,7553.730053	0.9846496335,-0.949483411,-0.9492162424,-0.9490519123,-0.9489513254,-0.9488902822,-0.9488521275,-0.948829677	-0.9648801284,-0.9378608064,-0.9842098163,-0.9920950439,-0.9921753575,-0.9908790121,-0.9895072688,-0.9883069141	ok
-1.46984925	-29.29648241	-47.14983035	0.8460623050	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1762.826778,7339.584327,14951.71313,22564.2346,30177.10746,37790.2405,45403.5516,53016.97984	5221.149213,5644.848405,5911.352017,6185.2592,6478.557369,6798.43288,7152.563699,7551.743742	0.9846138001,0.949561467,0.9492934267,0.9491254268,0.9490202446,0.9489549726,0.9489145464,0.948888956	-0.9648513252,-0.93742819,-0.9841000493,-0.9920813408,-0.9921733672,-0.9908753876,-0.9894993204,-0.9882951798	ok
-1.46482412	-29.29648241	-47.61826487	0.8451474500	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	21.15874331,1888.554966,7504.496851,15118.81608,22733.47363,30348.46181,37963.70668,45579.13339	5220.240006,5643.948254,5910.316636,6184.086107,6477.217174,6796.90467,7150.83158,7549.797663	0.9665987091,0.9845757039,0.9496404474,0.9493717765,0.9492003154,0.9490910235,0.9490215248,0.9489773192	-0.9648225118,-0.9369848324,-0.9839871064,-0.9920673136,-0.9921712986,-0.9908717227,-0.9894913336,-0.9882833979	ok
-1.45979899	-29.29648241	-48.05257882	0.8446458971	full	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	40.98633169,1926.375311,7496.842637,15113.44267,22730.32097,30347.5038,37964.93625,45582.55214	5219.362292,5643.079776,5909.313761,6182.946739,6475.911859,6795.412624,7149.137155,7547.891198	0.9966263076,0.9845582044,-0.9497187349,-0.9494507917,-0.9492757097,-0.9491622022,-0.9490883578,-0.9490411454	-0.9647936878,-0.9365302187,-0.9838708501,-0.9920529553,-0.9921691516,-0.9908680179,-0.989483309,-0.9882715688	ok
-1.45477387	-29.29648241	-41.87865055	0.8623206536	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	317.1501505,7381.163658,15007.65046,22628.76703,30248.07422,37867.0291,45486.13546,53105.51221	5218.515621,5642.242497,5908.342905,6181.840597,6474.64091,6793.956204,7147.479856,7546.023745	0.9895007801,0.9518955438,0.9509973098,0.9503478915,0.949900931,0.9495999684,0.9493989741,0.9492656642	-0.964764853,-0.9360638039,-0.9837511355,-0.9920382589,-0.9921669259,-0.9908642737,-0.9894752471,-0.9882596931	ok
