delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-27.91457286	-43.27813252	0.8596687004	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	576.7406473,7457.357844,15066.31707,22673.16834,30279.83427,37886.8492,45494.26705,53102.00918	5201.583244,5630.395014,5899.318237,6176.540901,6474.084079,6799.846466,7162.529273,7574.762247	0.9846593319,0.9530594273,0.9522809136,0.9517724434,0.9514485551,0.9512448337,0.9511172156,0.9510376876	-0.9655867919,-0.9296893023,-0.9822183685,-0.9915834399,-0.9917696253,-0.9904828772,-0.9891270572,-0.9879215931	ok
-1.49497487	-27.91457286	-43.94139116	0.8568753515	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	758.1887132,7473.241715,15083.30994,22692.33696,30301.42845,37910.86648,45520.65124,53130.70818	5200.941632,5629.74809,5898.537026,6175.624964,6472.997488,6798.564852,7161.033561,7573.038863	0.98408692,0.9526744031,0.9520664495,0.9516676901,0.9514099149,0.951245358,0.9511396899,0.9510721934	-0.9655582794,-0.9289188339,-0.9820369535,-0.9915640207,-0.9917660137,-0.9904780213,-0.9891180454,-0.9879091177	ok
-1.48994975	-27.91457286	-44.55281049	0.8540820027	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	949.7648219,7403.798009,15015.62137,22627.03489,30238.63801,37850.5614,45462.77701,53075.21815	5200.328479,5629.129596,5897.785056,6174.739608,6471.942649,6797.316272,7159.572424,7571.352024	0.9841118148,0.9523624556,0.9518956281,0.9515859998,0.9513833513,0.9512507926,0.9511640711,0.9511076683	-0.9655297558,-0.9281182057,-0.9818487985,-0.9915441351,-0.9917623133,-0.9904731255,-0.9891089958,-0.9878965934	ok
-1.48492462	-27.91457286	-45.13705723	0.8512886538	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1141.644579,7231.969857,14846.06026,22459.99156,30074.13477,37688.56013,45303.23571,52918.10479	5199.74339,5628.539116,5897.061893,6173.884398,6470.919109,6796.100251,7158.14536,7569.701196	0.9842501784,0.9521872146,0.9518106682,0.9515574824,0.9513878091,0.9512755848,0.9512002259,0.9511507285	-0.9655012208,-0.9272854448,-0.9816535501,-0.9915237709,-0.9917585233,-0.9904681899,-0.9890999087,-0.9878840207	ok
-1.47989950	-27.91457286	-45.70449503	0.8484953049	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1320.209752,7064.837405,14681.50392,22298.00584,29914.67707,37531.59321,45148.73545,52766.0582	5199.185977,5627.976243,5896.367113,6173.058904,6469.926426,6794.916328,7156.751881,7568.085854	0.9843557863,0.9521727072,0.9518316561,0.9515975518,0.9514377735,0.9513297386,0.9512558737,0.9512065689	-0.9654726745,-0.9264183924,-0.9814508316,-0.9915029158,-0.9917546432,-0.990463215,-0.9890907845,-0.9878714002	ok
-1.47487437	-27.91457286	-46.25834500	0.8457019560	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1471.347813,7072.363002,14691.79436,22310.94323,29930.18398,37549.6273,45169.27744,52789.10235	5198.65586,5627.440576,5895.700299,6172.262708,6468.964166,6793.764048,7155.391509,7566.505486	0.9843789439,0.9522415143,0.9519091136,0.9516762678,0.9515144129,0.9514022997,0.9513245587,0.9512711359	-0.9654441167,-0.9255146773,-0.9812402416,-0.9914815569,-0.9917506722,-0.9904582009,-0.9890816236,-0.9878587321	ok
-1.46984925	-27.91457286	-46.79786370	0.8433706931	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1609.181812,7166.87122,14789.19476,22411.09909,30033.00481,37655.06143,45277.29967,52899.70339	5198.152666,5626.931722,5895.061043,6171.495398,6468.031903,6792.642968,7154.063774,7564.959592	0.9843658866,-0.9523203229,-0.9519950772,-0.9517625642,-0.9515968497,-0.9514798772,-0.9513972637,-0.9513392496	-0.9654155472,-0.9245716815,-0.9810213511,-0.9914596806,-0.9917466096,-0.990453148,-0.9890724263,-0.987846017	ok
-1.46482412	-27.91457286	-47.31602660	0.8415804499	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1735.84273,7324.308252,14949.64297,22574.41841,30199.09545,37823.8623,45448.7778,53073.84364	5197.676027,5626.449297,5894.44894,6170.756571,6467.129222,6791.552652,7152.768217,7563.44768	0.9843250827,0.9523989372,0.9520821124,0.9518501733,0.9516823232,0.9515611305,0.9514730575,0.9514103069	-0.9653869658,-0.9235864993,-0.9807937015,-0.9914372732,-0.9917424546,-0.9904480565,-0.9890631931,-0.9878332553	ok
-1.45979899	-27.91457286	-47.80509750	0.8405378774	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	4.531297386,1862.567781,7473.813857,15102.28588,22730.05468,30357.6162,37985.19604,45612.88228	5197.225585,5625.992922,5893.863597,6170.04583,6466.255713,6790.492674,7151.50439,7561.969272	0.9644829053,0.9842870875,0.952478173,0.9521707144,0.9519413191,0.9517712237,0.9516454795,0.9515524991	-0.9653583725,-0.9225558856,-0.9805568015,-0.9914143201,-0.9917382064,-0.9904429267,-0.9890539243,-0.9878204474	ok
-1.45477387	-27.91457286	-48.25656583	0.8400363246	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1902.374458,7473.742769,15105.48015,22736.37099,30366.93797,37997.44123,45627.99861,53258.65413	5196.800986,5625.562226,5893.304623,6169.362787,6465.410976,6789.462616,7150.271853,7560.523898	0.984273591,-0.9525577789,-0.9522608962,-0.9520347988,-0.9518632212,-0.9517336534,-0.9516361278,-0.95156324	-0.9653297672,-0.9214761928,-0.980310124,-0.9913908066,-0.9917338642,-0.9904377586,-0.9890446201,-0.9878075936	ok
