delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-24.39698492	-42.49225346	0.8519853603	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	369.5789553,7344.961423,15122.46915,22913.15172,30726.14657,38583.66343,46575.16259,48525.08873	266.9380707,4907.636523,5906.478079,6213.237289,6552.463122,6936.465639,7384.691585,7934.909105	0.9869111302,0.9605715071,0.9607181519,0.9609352819,0.9612788023,0.9618914203,0.9633475352,0.9840577658	0.9965836977,-0.9669517906,-0.9890198565,-0.9905144903,-0.9893363653,-0.9879902076,-0.9866616775,-0.9848884604	ok
-1.49497487	-24.39698492	-43.41091274	0.8491920114	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	536.5976423,7366.935353,15107.32888,22848.93352,30592.07252,38337.17184,46084.803,53835.75027	266.7897256,4908.452543,5907.011675,6213.610217,6552.638325,6936.416716,7384.398431,7934.375794	0.9839148041,0.959933466,0.9599534402,0.9599783713,0.9600097373,0.9600496289,0.9601001923,0.9601652927	0.9965843543,-0.9669238488,-0.9889462099,-0.9905033058,-0.9893275018,-0.9879781145,-0.9866469996,-0.9848712223	ok
-1.48994975	-24.39698492	-44.18206623	0.8463986625	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	722.1400043,7357.881417,15076.15813,22793.76806,30510.6195,38226.61151,45941.63375,53655.567	266.6416,4909.284392,5907.562431,6214.001481,6552.832961,6936.388541,7384.127796,7933.867777	0.9831162622,0.9593831551,0.9593687446,0.959351947,0.9593330116,0.9593114397,0.959286967,0.9592589697	0.9965850079,-0.9668958935,-0.9888701373,-0.9904919354,-0.9893185898,-0.9879659815,-0.9866322697,-0.9848539128	ok
-1.48492462	-24.39698492	-44.88670328	0.8436053137	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	920.9613248,7300.627594,15007.08866,22713.29885,30419.2336,38124.86626,45830.16803,53535.1081	266.4936931,4910.131874,5908.13012,6214.410854,6553.046792,6936.380861,7383.879405,7933.384747	0.9831602885,0.9589584525,0.9589517109,0.958944483,0.9589364642,0.9589276962,0.9589183264,0.9589077482	0.9965856587,-0.9668679246,-0.9887915379,-0.9904803755,-0.989309629,-0.9879538088,-0.9866174879,-0.9848365322	ok
-1.47989950	-24.39698492	-45.55414337	0.8408119648	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1122.992826,7202.576473,14905.97911,22610.17963,30315.26659,38021.34222,45728.5254,53436.95568	266.3460045,4910.994793,5908.714522,6214.838112,6553.279583,6936.393427,7383.652989,7932.926403	0.9833730308,0.9587196074,0.9587422891,0.9587673487,0.9587947295,0.9588246132,0.9588578943,0.9588948049	0.9965863066,-0.9668399419,-0.9887103057,-0.9904686222,-0.989300619,-0.9879415965,-0.9866026545,-0.9848190809	ok
-1.47487437	-24.39698492	-46.19510363	0.8380186159	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1313.498695,7128.713361,14836.18306,22546.09449,30258.84751,37974.94986,45695.05988,53420.05433	266.1985336,4911.872957,5909.315418,6215.283035,6553.531103,6936.425994,7383.448283,7932.492451	0.9835500395,0.9586768537,0.9587441078,0.958819306,0.9589039725,0.9589997385,0.9591102864,0.9592387453	0.9965869516,-0.9668119456,-0.9886263295,-0.9904566716,-0.9892915597,-0.9879293446,-0.9865877697,-0.9848015591	ok
-1.46984925	-24.39698492	-46.81174278	0.8352252670	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1476.065318,7159.187948,14874.843,22595.49425,30322.37062,38057.22596,45802.69386,53563.01435	266.0512799,4912.766177,5909.932592,6215.745406,6553.801127,6936.478323,7383.265028,7932.082601	0.9836215642,0.9587436984,0.9588685349,0.9590119524,0.9591804631,0.9593816768,0.9596296427,0.9599460647	0.9965875937,-0.9667839356,-0.9885394926,-0.9904445197,-0.9892824505,-0.9879170531,-0.9865728336,-0.984783967	ok
-1.46482412	-24.39698492	-47.40206882	0.8327662867	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1615.166014,7271.656716,14996.77427,22730.36876,30475.38137,38236.61671,46022.81328,53852.88709	265.9042427,4913.674268,5910.565833,6216.225011,6554.089431,6936.550177,7383.102968,7931.696568	0.9836136263,-0.9588303517,-0.9590193697,-0.9592449822,-0.9595221803,-0.9598764918,-0.9603572017,-0.9610750538	0.996588233,-0.9667559118,-0.9884496726,-0.9904321622,-0.9892732912,-0.9879047222,-0.9865578465,-0.9847663049	ok
-1.45979899	-24.39698492	-47.95953990	0.8309760434	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1744.710268,7411.895444,15147.14762,22895.41038,30662.77589,38460.93771,46317.77915,54342.03161	265.7574216,4914.597045,5911.214931,6216.72164,6554.395797,6936.641323,7382.961852,7931.334074	0.9835772891,-0.9589182445,-0.9591764744,-0.9594967692,-0.9599117759,-0.9604886032,-0.9613914351,-0.9632527232	0.9965888694,-0.9667278743,-0.9883567408,-0.990419595,-0.9892640815,-0.9878923519,-0.9865428084,-0.9847485731	ok
-1.45477387	-24.39698492	-48.47537973	0.8299334710	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	13.08201996,1870.021462,7560.815084,15306.95719,23072.00742,30867.66612,38721.52209,46737.83616	265.610816,4915.53433,5911.87968,6217.235087,6554.720008,6936.751534,7382.841434,7930.994845	0.9658880177,0.9835307951,0.9590070434,0.9593401314,0.9597705613,0.9603637114,0.9612813821,0.9631260311	0.9965895029,-0.9666998229,-0.9882605621,-0.9904068136,-0.989254821,-0.9878799422,-0.9865277197,-0.9847307718	ok
