delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.34673367	-41.86709249	0.8964375832	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	447.1811251,2219.309453,10014.17194,17767.40165,25513.0195,33257.18528,41001.06438,48744.88811	6054.124831,6446.498335,6715.608033,6988.552819,7277.24165,7586.080026,7918.755618,8279.629113	0.9888828528,0.9293064411,0.9269607848,0.9254912969,0.924722325,0.924350466,0.9241751463,0.9240925123	-0.9605618461,-0.9596506354,-0.9894246709,-0.9937986482,-0.9935819817,-0.9925372897,-0.9914514426,-0.9904979323	ok
-1.49497487	-39.34673367	-42.31872691	0.8936442344	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	581.0305792,2384.879841,10179.57789,17933.02817,25678.68758,33422.8173,41166.63549,48910.39093	6038.714562,6430.225243,6698.300108,6970.078388,7257.42737,7564.728772,7895.630693,8254.43475	0.9871555907,0.9295677596,0.9270858866,0.9256262871,0.9248522023,0.9244735397,0.9242929433,0.9242069909	-0.9605205164,-0.9592875073,-0.989415487,-0.9938594475,-0.9936582822,-0.9926097649,-0.9915119143,-0.990544994	ok
-1.48994975	-39.34673367	-42.69229753	0.8908508855	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	714.6534287,2537.840141,10332.08525,18085.73365,25831.46088,33575.58748,41319.37816,49063.09841	6023.400366,6414.15359,6681.300946,6952.035847,7238.188199,7544.119419,7873.443669,8230.411796	0.9864963392,-0.9272665903,-0.9272035353,-0.9257573896,-0.9249809989,-0.9245962777,-0.9244101414,-0.9243208677	-0.9604801044,-0.9589494652,-0.9894050821,-0.9939134566,-0.9937266275,-0.9926747809,-0.9915659897,-0.9905866479	ok
-1.48492462	-39.34673367	-43.02882152	0.8880575366	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	844.9962538,2671.290665,10465.05485,18218.92631,25964.75687,33708.9155,41452.71257,49196.43115	6008.260457,6398.345009,6664.654747,6934.449248,7219.524671,7524.224992,7852.135071,8207.461812	0.9862629335,-0.9287318837,-0.9273190281,-0.9258877174,-0.9251094363,-0.9247182669,-0.9245274951,-0.9244347319	-0.9604405261,-0.9586329467,-0.9893936808,-0.9939617302,-0.9937882115,-0.9927334176,-0.9916145716,-0.9906236615	ok
-1.47989950	-39.34673367	-43.34780095	0.8853919052	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	973.1311195,2795.370812,10588.67087,18342.79908,26088.77059,33832.99693,41576.83506,49320.58584	5993.348604,6382.839963,6648.388094,6917.329168,7201.428687,7505.015575,7831.649243,8185.498322	0.9861692146,-0.9286537242,-0.9274336179,-0.9260172146,-0.9252374592,-0.9248408958,-0.9246444229,-0.9245482748	-0.9604017014,-0.9583350155,-0.9893814567,-0.9940051189,-0.9938440059,-0.9927865614,-0.9916584046,-0.9906566649	ok
-1.47487437	-39.34673367	-43.65848991	0.8829329248	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1100.481703,2917.255681,10710.13018,18464.55333,26210.70484,33955.03549,41698.94961,49442.76692	5978.701088,6367.663944,6632.515305,6900.677055,7183.886695,7486.460105,7811.934485,8164.444961	0.9861215385,-0.9281738413,-0.9275474421,-0.9261472334,-0.9253661908,-0.9249641286,-0.9247623376,-0.9246624465	-0.9603635566,-0.9580532332,-0.9893685458,-0.9940443155,-0.9938948078,-0.9928349451,-0.9916981072,-0.9906861799	ok
-1.46984925	-39.34673367	-43.96522999	0.8806016619	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1221.840247,3019.802659,10812.30347,18567.06342,26313.43536,34057.90762,41801.93313,49545.85176	5964.3416,6352.83181,6617.042147,6884.488223,7166.881829,7468.527513,7792.943007,8144.233974	0.986081319,0.9301644199,0.927661551,0.9262774179,0.9254948466,0.9250873477,0.9248804115,0.9247759941	-0.9603260245,-0.9577855598,-0.9893550554,-0.9940798887,-0.9939412767,-0.9928791788,-0.9917341963,-0.9907126416	ok
-1.46482412	-39.34673367	-44.27116932	0.8786837012	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1350.653817,3148.009587,10940.17179,18695.30717,26441.93961,34186.59128,41930.76409,49674.81901	5950.284733,6338.350854,6601.968445,6868.753919,7150.395355,7451.187427,7774.630751,8124.80498	0.9860571816,0.9303858578,0.9277751544,0.9264071282,0.9256245156,0.9252106933,0.9249987303,0.9248905829	-0.9602890443,-0.9575302771,-0.9893410708,-0.9941123095,-0.9939839621,-0.992919774,-0.991767107,-0.990736416	ok
-1.45979899	-39.34673367	-44.57472871	0.8771001091	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1482.148737,3285.24544,11077.11225,18832.66375,26579.59825,34324.46756,42068.82423,49813.05088	5936.53848,6324.222988,6587.289926,6853.462771,7134.407639,7434.410594,7756.957157,8106.103951	0.9860386941,0.9388675771,0.9278879882,0.9265372386,0.9257536029,0.9253348838,0.9251166797,0.9250047279	-0.9602525623,-0.9572859283,-0.9893266605,-0.9941419711,-0.994023325,-0.9929571622,-0.9917972079,-0.9907578126	ok
-1.45477387	-39.34673367	-44.87458713	0.8757231681	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1607.058018,3403.954004,11195.57641,18951.58744,26698.86653,34443.99274,42188.57011,49933.00455	5923.106051,6310.446317,6572.999525,6838.601788,7118.898801,7418.169113,7739.884908,8088.082362	0.9860133693,0.9315226036,0.9280009249,0.9266675458,0.9258835188,0.9254592197,0.9252355832,0.9251185786	-0.9602165301,-0.9570512706,-0.9893118797,-0.9941692038,-0.9940597549,-0.99299171,-0.9918248132,-0.9907770952	ok
