delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-43.61809045	-41.93655600	0.9017973058	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	501.2235476,2339.834978,3678.405775,5118.507022,6419.38003,7801.343931,9091.13574,10455.34631	4861.115777,5689.602427,6120.35172,7044.302991,7668.356173,8690.912678,9539.763229,10664.30586	0.9884345252,0.9190989197,0.9862567366,0.9187219064,0.9862037638,0.919011948,0.9861873497,0.9191170128	-0.9309736147,-0.9848736433,-0.9072829256,-0.9853182278,-0.9713973368,-0.9856374488,-0.9362509593,-0.9858902722	ok
-1.49497487	-43.61809045	-42.29035344	0.9000070625	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	629.749834,2473.363803,3816.304666,5260.990242,6567.952478,7957.185917,9253.701438,10626.23971	4863.451376,5684.983602,6096.397978,7013.737544,7616.356198,8632.257267,9461.297142,10582.07665	0.9872524874,-0.9160992639,-0.9862440881,-0.9188013569,-0.9861937711,-0.9190694946,-0.9861785085,-0.9191645098	-0.9314309917,-0.9848095259,-0.8785926774,-0.985271011,-0.9745865069,-0.9855966988,-0.9384980604,-0.9858616639	ok
-1.48994975	-43.61809045	-42.58082251	0.8980891018	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	752.4596584,2587.607035,3935.439585,5385.547793,6698.76199,8095.572437,9398.879313,10779.89721	4866.22069,5680.699465,6072.65018,6983.304339,7564.034349,8572.828,9380.890944,10497.19239	0.986806619,0.9187855397,0.9862321402,0.918877532,0.9861839484,0.9191266893,0.9861695837,0.9192129307	-0.9318954703,-0.9847432166,-0.8444406617,-0.9852230123,-0.9767361809,-0.9855540041,-0.9411209177,-0.9858312442	ok
-1.48492462	-43.61809045	-42.83825087	0.8965055097	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	880.1377829,2717.212559,4070.087101,5525.901587,6845.429166,8249.963472,9560.095821,10949.69283	4869.451157,5676.7753,6049.109029,6953.045233,7511.455936,8512.698994,9298.618943,10409.68998	0.9866365061,0.9228530999,0.9862202855,0.918953086,0.9861741604,0.9191842596,0.9861606285,0.91926251	-0.9323673897,-0.9846745643,-0.805415009,-0.9851744049,-0.9771300572,-0.9855092824,-0.9441752178,-0.9857988458	ok
-1.47989950	-43.61809045	-43.07254596	0.8950496350	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1007.016626,2845.316968,4203.278173,5664.925162,6990.799117,8403.160625,9720.141924,11118.40117	4873.172901,5673.238785,6025.762698,6923.004227,7458.688219,8451.95086,9214.571091,10319.62468	0.9865682639,-0.9173746495,-0.9862084751,-0.9190283752,-0.9861643543,-0.9192426134,-0.9861516404,-0.9193135436	-0.932847112,-0.9846034019,-0.7625325761,-0.9851254142,-0.9747994757,-0.9854624613,-0.9477125492,-0.9857642883	ok
-1.47487437	-43.61809045	-43.29119736	0.8936726940	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1130.175869,2966.008877,4329.089898,5796.679489,7128.928666,8549.215198,9873.066522,11280.06896	4877.419075,5670.120305,6002.577338,6893.227652,7405.799659,8390.670629,9128.853476,10227.07172	0.9865310548,-0.9175727971,-0.9861966532,-0.9191035602,-0.9861545971,-0.9193020426,-0.986142605,-0.9193658551	-0.9333350246,-0.9845295441,-0.71719357,-0.9850763283,-0.9685084117,-0.9854134842,-0.951768433,-0.9857273779	ok
-1.46984925	-43.61809045	-43.49920336	0.8922957530	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1243.991175,3068.792627,4437.01921,5910.6513,7249.301863,8677.608325,10008.34847,11424.17286	4882.226267,5667.45332,5979.478119,6863.764421,7352.858946,8328.951635,9041.588535,10132.12779	0.9864972855,0.9194051207,0.9861848289,0.919179038,0.9861446826,0.9193621266,0.9861335855,0.9194195909	-0.9338315434,-0.984452785,-0.6711461807,-0.9850275097,-0.9567973449,-0.985362318,-0.9563407051,-0.9856879079	ok
-1.46482412	-43.61809045	-43.70067280	0.8912531805	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1367.788896,3192.510193,4565.912155,6045.69373,7390.772171,8827.195178,10164.84175,11589.56636	745.5454981,4337.617163,4970.696598,5726.89081,6604.760601,7646.473165,8000.466845,8908.378458	0.9864767469,0.9211445845,0.9861730604,0.9192544293,0.9861347516,0.919423054,0.9861243962,0.9194746238	0.9906125277,-0.9431820867,-0.9828248067,-0.9853813126,-0.984947259,-0.9848621009,-0.7584350184,-0.9850952176	ok
-1.45979899	-43.61809045	-43.89446074	0.8903383254	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1488.691756,3311.727835,4690.326748,6176.353726,7527.882921,8972.514743,10317.08286,11750.78382	4893.690138,5663.625689,5932.720707,6805.988403,7247.088462,8204.601429,8862.986788,9935.568251	0.9864561269,0.934229525,0.9861611557,0.9193300578,0.9861247932,0.9194847845,0.986115154,0.9195309271	-0.9348522184,-0.9842896141,-0.5863772312,-0.984932583,-0.9111358978,-0.9852534654,-0.9665888767,-0.9856004041	ok
-1.45477387	-43.61809045	-44.08151206	0.8895024041	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1602.491611,3419.310891,4803.128587,6295.498036,7653.500654,9106.43443,10457.93783,11900.69018	739.9675907,4392.602883,5008.101773,5716.052538,6531.266466,7491.070018,7766.620695,8645.45645	0.9864318594,0.9199817677,0.9861492902,0.919405944,0.9861148055,0.9195474088,0.9861058668,0.9195884063	0.9906295201,-0.9445937075,-0.982445857,-0.9856626827,-0.9850947574,-0.984819374,-0.5915955206,-0.9849310391	ok
