delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-26.28140704	-43.52136952	0.8545653968	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	602.1939549,7382.601747,15018.16354,22646.60125,30271.39524,37894.50172,45516.94006,53139.20479	5180.793471,5615.160547,5886.245962,6166.820026,6468.455689,6800.219642,7172.295994,7600.047102	0.984052142,0.9561166909,0.9554842663,0.9549817148,0.9545965278,0.9543078529,0.9540935662,0.9539358846	-0.9662325332,-0.8763448127,-0.975064168,-0.9906762742,-0.9912277844,-0.9899674956,-0.9886120569,-0.9873638671	ok
-1.49497487	-26.28140704	-44.21476918	0.8517720479	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	789.6558593,7372.351691,15006.20146,22635.48581,30262.41682,37888.24395,45513.63216,53138.91372	5180.599061,5614.932202,5885.891614,6166.349948,6467.818736,6799.386821,7171.24534,7598.762587	0.9836514642,0.9556912817,0.9551873547,0.9547892128,0.9544819758,0.9542486537,0.9540724272,0.9539402366	-0.9662042858,-0.8680247722,-0.9745040787,-0.9906418429,-0.9912212657,-0.9899608806,-0.9886016131,-0.987350338	ok
-1.48994975	-26.28140704	-44.85908697	0.8489786990	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	986.9305121,7288.701763,14922.81571,22553.92248,30183.44769,37812.21231,45440.66685,53069.04508	5180.427867,5614.725575,5885.560369,6165.904845,6467.207891,6798.581286,7170.223391,7597.508634	0.9837518965,0.9553741878,0.9549739094,0.9546561915,0.9544080682,0.9542165401,0.954068806,0.9539562986	-0.966176026,-0.8572735292,-0.9739044667,-0.9906064923,-0.9912146291,-0.9899542241,-0.9885911318,-0.9873367593	ok
-1.48492462	-26.28140704	-45.47575311	0.8461853502	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1182.891157,7148.83539,14785.0673,22418.96147,30051.56911,37683.51941,45315.17432,52946.73286	5180.27959,5614.539991,5885.251829,6165.484384,6466.622811,6797.802679,7169.229766,7596.284832	0.9839260626,0.9552254797,0.9548901215,0.9546203213,0.9544061876,0.9542376599,0.9541051424,0.9540019419	-0.9661477536,-0.8428963747,-0.9732597825,-0.9905701926,-0.9912078726,-0.9899475262,-0.9885806131,-0.9873231314	ok
-1.47989950	-26.28140704	-46.07288174	0.8433920013	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1362.469447,7057.43971,14697.21664,22334.72538,29970.89688,37606.31982,45241.35463,52876.21456	5180.15393,5614.374645,5884.965591,6165.088235,6466.063158,6797.050645,7168.264094,7595.090781	0.9840458248,0.9552366077,0.9549334869,0.9546847322,0.9544829602,0.9543207707,0.9541902499,0.954086278	-0.9661194687,-0.8228981568,-0.9725630463,-0.9905329125,-0.9912009948,-0.9899407869,-0.9885700574,-0.9873094546	ok
-1.47487437	-26.28140704	-46.65193337	0.8405986524	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1510.869815,7116.799802,14760.81847,22402.44223,30042.54917,37681.72889,45320.36641,52958.70665	5180.050599,5614.228523,5884.701239,6164.716077,6465.5286,6796.324838,7167.326007,7593.926089	0.9840641697,-0.9553122599,-0.9550311038,-0.9547951554,-0.954598862,-0.9544369466,-0.9543039384,-0.9541956067	-0.9660911712,-0.7938098979,-0.9718053145,-0.9904946194,-0.9911939939,-0.9899340062,-0.9885594648,-0.9872957292	ok
-1.46984925	-26.28140704	-47.21088057	0.8382673895	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1642.697545,7249.81773,14898.31791,22544.31993,30188.63136,37831.82772,45474.30882,53116.34667	5179.969308,5614.100281,5884.458345,6164.367591,6465.018811,6795.624919,7166.415147,7592.790371	0.9840340622,-0.9553931331,-0.9551347777,-0.9549129154,-0.9547237081,-0.9545637741,-0.9544298196,-0.9543178897	-0.966062861,-0.7494085066,-0.9709748919,-0.9904552795,-0.991186868,-0.989927184,-0.9885488355,-0.9872819555	ok
-1.46482412	-26.28140704	-47.74209494	0.8366837973	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1771.443566,7391.160399,15044.35804,22695.00502,30343.81511,37991.32839,45637.94383,53283.95021	5179.909778,5613.988001,5884.236456,6164.042467,6464.533472,6794.950555,7165.531163,7591.683251	0.9839977959,0.9554742135,0.9552414199,0.9550356972,0.9548562821,0.9547014681,0.9545679956,0.9544533642	-0.9660345379,-0.6786675642,-0.9700561372,-0.9904148575,-0.9911796153,-0.9899203204,-0.9885381698,-0.9872681339	ok
-1.45979899	-26.28140704	-48.23612553	0.8359755934	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	34.77693407,1904.908845,7509.646062,15167.76999,22823.35684,30477.00522,38129.19633,45780.30791	5179.87173,5613.888682,5884.035089,6163.740398,6464.07227,6794.301417,7164.673709,7590.604358	0.9705580717,0.9839769935,-0.9555558551,-0.9553505279,-0.9551643033,-0.9549978425,-0.954850378,-0.9547199337	-0.9660062019,-0.5658570331,-0.9690275971,-0.9903733166,-0.9911722338,-0.9899134154,-0.9885274677,-0.9872542645	ok
-1.45477387	-26.28140704	-48.68431836	0.8345986524	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	55.12869888,1896.848999,7692.99445,15356.60147,23017.71221,30676.80003,38334.27099,45990.46532	5179.854893,5613.796957,5883.853722,6163.461083,6463.634894,6793.677185,7163.842445,7589.55333	0.9919328674,0.9838368531,0.9556592726,0.9554819337,0.9553174421,0.955166059,0.9550279596,0.9549026073	-0.965977853,-0.4196409143,-0.9678589876,-0.9903306184,-0.9911647216,-0.9899064688,-0.9885167296,-0.9872403478	ok
