delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-42.86432161	-43.78575436	0.8932309219	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1437.713309,3277.798241,4821.396532,6428.692062,7955.176526,9540.752785,11063.99236,12645.38849	691.350347,4364.279967,4988.582411,5699.210879,6522.903676,7502.559709,7775.830554,8699.619269	0.9865573911,0.9209506757,0.9863568307,0.9203675873,0.9863384837,0.9204104264,0.9863348603,0.9204193294	0.9909713739,-0.9459125792,-0.9825238592,-0.985714326,-0.985140993,-0.9848993996,-0.5803727005,-0.9850757549	ok
-1.49497487	-42.86432161	-43.98568082	0.8923160668	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1562.909585,3404.76211,4954.354203,6569.471841,8103.338666,9698.523196,11229.52572,12821.02954	689.0522453,4396.120475,5010.613816,5696.312474,6487.061976,7422.447362,7643.550455,8558.483755	0.9865400748,-0.9163590423,-0.9863457257,-0.9204507694,-0.9863289114,-0.9204878991,-0.9863258139,-0.9204951626	0.9909794279,-0.9466333323,-0.9823047189,-0.985890892,-0.9852581808,-0.9849003417,-0.5370530589,-0.9849861613	ok
-1.48994975	-42.86432161	-44.17987543	0.8914012118	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1673.420165,3506.087944,5061.696382,6684.743181,8225.994144,9830.863244,11369.60907,12971.2669	686.7748729,4431.198409,5035.564043,5696.183054,6453.913435,7345.122217,8420.323761,8779.689089	0.9865134499,0.9209686451,0.9863345883,0.9205344465,0.9863193011,0.9205662807,0.9863166036,0.9205721802	0.9909874553,-0.9473761463,-0.982062674,-0.9860916942,-0.9854153192,-0.9849358643,-0.9849092158,-0.7534676683	ok
-1.48492462	-42.86432161	-44.37005647	0.8908996590	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	46.44159631,1803.610244,3642.783777,5204.456558,6835.572502,8384.210869,9998.844095,11545.31107	684.5179255,4470.014437,5063.899963,5699.267117,6423.895697,7271.068331,8285.837361,8589.01278	0.9672128434,0.9865003924,-0.9195831707,-0.9863234701,-0.9206181403,-0.9863096473,-0.9206453837,-0.9863073207	0.9909954561,-0.9481421846,-0.9817932906,-0.9863156458,-0.9856170112,-0.9850159935,-0.9848553999,-0.6289283119	ok
-1.47989950	-42.86432161	-44.55288402	0.8901914550	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	64.31521179,1814.919326,3646.02952,5213.805685,6853.120365,8409.14509,10033.61752,11587.7797	4888.906085,5626.964102,6624.211495,6908.813262,7851.710724,8343.135617,9413.00289,10191.63422	0.9846201047,0.9864747141,0.9244092264,0.9863123799,0.9207026171,0.9862999433,0.9207251925,0.9862979579	-0.9394320985,-0.9838386063,-0.9848309088,-0.5909115443,-0.9850532403,-0.9517982695,-0.9854734963,-0.9480953223	ok
-1.47487437	-42.86432161	-41.33302526	0.8994053241	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	337.4310907,2132.377844,3715.805244,5375.267992,6939.989438,8576.042982,10138.07592,11770.71135	4901.224393,5630.015087,6598.929228,6853.069551,7787.169441,8243.462057,9294.571636,10028.06846	0.9916103204,0.9208198268,0.9863110733,0.9207718727,0.9862916278,0.9208036324,0.9862887981,0.9208086405	-0.940013001,-0.9837226766,-0.9848133991,-0.5440208914,-0.9849863831,-0.9182946238,-0.9853980603,-0.9554049487	ok
-1.46984925	-42.86432161	-41.89966483	0.8974873634	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	469.1405601,2287.988509,3870.152428,5528.83617,7099.895131,8744.611658,10314.11399,11956.85421	4914.768193,5634.131882,6574.721388,6790.698606,7723.604219,8144.352295,9176.293359,9863.001952	0.9887218201,0.9416402622,0.9862923129,0.9208691869,0.9862806646,0.9208873529,0.9862790292,0.9208899684	-0.9406080718,-0.9835997725,-0.9848067495,-0.5311669506,-0.984921758,-0.8664615758,-0.9853179236,-0.9638598268	ok
-1.46482412	-42.86432161	-42.29642611	0.8953627516	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	597.6438509,2420.649331,4007.451609,5672.752815,7250.958215,8905.445719,10482.51241,12135.55724	4929.665861,5639.431359,6551.706275,7661.183541,8045.949285,9058.542323,9697.114044,10875.90133	0.987254211,-0.9191098156,-0.9862794496,-0.9209577075,-0.9862705114,-0.9209703757,-0.9862693204,-0.9209721623	-0.9412182222,-0.9834690595,-0.9848131852,-0.9848613005,-0.7970634028,-0.9852333591,-0.9722187283,-0.9856763418	ok
-1.45979899	-42.86432161	-42.62055632	0.8932381398	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	723.6070407,2542.256501,4134.941677,5808.499058,7394.004362,9058.538835,10643.15599,12306.56764	673.5293354,4746.598762,5281.211322,5786.818702,6344.300353,6974.508392,7698.804427,8548.385472	0.9866823607,0.9265127785,0.9862679941,0.9210446882,0.9862604761,0.9210542594,0.9862595512,0.9210555142	0.9910350655,-0.9523384361,-0.9797654359,-0.9876416715,-0.9873404313,-0.986425746,-0.9855347741,-0.9849233061	ok
-1.45477387	-42.86432161	-42.90678868	0.8913201791	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	850.5871375,2667.955746,4266.839575,5949.133485,7541.957099,9216.644156,10808.77396,12482.58574	4964.140524,5654.141551,6509.810446,7540.505053,7851.194322,8826.148576,9365.647021,10489.67862	0.9864675642,-0.9086588491,-0.9862566613,-0.9211319249,-0.9862504135,-0.9211390615,-0.9862496942,-0.9211399307	-0.9424878413,-0.9831800866,-0.9848753052,-0.9847635768,-0.6305522899,-0.9850539693,-0.9720496748,-0.9855079118	ok
