delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-30.721443	-46.255641	0.821653	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.497996	-30.721443	-46.813763	0.819194	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.495992	-30.721443	-47.350051	0.817276	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.493988	-30.721443	-47.856557	0.814483	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.491984	-30.721443	-48.338371	0.811689	continued:5	3374966975014	2646129	1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.489980	-30.721443	-48.792378	0.808896	full	2602619	2646129	1,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.487976	-30.721443	-45.126695	0.825380	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.485972	-30.721443	-45.718425	0.822586	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.483968	-30.721443	-46.293000	0.819793	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.481964	-30.721443	-46.850366	0.817334	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.479960	-30.721443	-47.384880	0.815210	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.477956	-30.721443	-47.890569	0.812416	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.475952	-30.721443	-48.370629	0.809623	continued:5	2602619	2646129	1,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.473948	-30.721443	-48.822156	0.806829	full	171643213369	2646129	1,0,0,0,1,0	-11,0,0,0,0,0	ok
-1.471944	-30.721443	-45.168821	0.823640	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.469940	-30.721443	-45.760076	0.820847	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.467936	-30.721443	-46.333309	0.818054	continued:5	3374964376952	2646129	-1,0,0,0,0,0,0	-11,0,0,0,0,0	ok
-1.465932	-30.721443	-46.888423	0.815595	continued:5	10296487298246453339	2646129	-1,0,0,0,0,0,-1	-11,0,0,0,0,0	ok
-1.463928	-30.721443	-47.419837	0.813136	continued:5	498768035658203820272194170320	2646129	-1,0,0,0,0,0,1	-11,0,0,0,0,0	ok
-1.461924	-30.721443	-47.924684	0.810342	continued:5	137520069382767470	2646129	-1,0,0,0,0,-1,0	-11,0,0,0,0,0	ok
-1.459920	-30.721443	-48.402976	0.807549	continued:5	171643213369	3895	1,0,0,0,1,0	-11,0,0,0,0	ok
-1.457916	-30.721443	-48.852020	0.804756	full	250197263	4539949095	1,0,0,1,0,0	-11,0,0,0,0,-1	ok
-1.455912	-30.721443	-45.204983	0.821766	continued:5	14730495215871488720702	3895	-1,0,0,0,0,1,0	-11,0,0,0,0	ok
-1.453908	-30.721443	-45.797598	0.818972	continued:5	14730495215871488720702	3895	-1,0,0,0,0,1,0	-11,0,0,0,0	ok
-1.451904	-30.721443	-46.371082	0.816179	continued:5	878890027930190311617606920	3895	-1,0,0,0,0,-2,0	-11,0,0,0,0	ok
-1.449900	-30.721443	-46.925355	0.813720	continued:5	37746956396862436831293451918222220	3895	-1,0,0,0,0,3	-11,0,0,0,0	ok
-1.447896	-30.721443	-47.454924	0.811054	continued:5	139309012839995604191019650650922986816864076246959962020198931839	525123007	-1,0,0,0,0,10	-11,0,0,0,-1,0	ok
