delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-23.456914	-49.741807	0.796782	full	2617432904036489060255350989680	2283266976981027	-1,2,8,7,8	9,5,7,8	ok
-1.497996	-23.456914	-46.150184	0.805918	continued:5	5403124357119317754617907045294	2532472322906082	-1,2,-9,2,-9	9,5,8,8	ok
-1.495992	-23.456914	-46.870259	0.803125	continued:5	2036556122148197896519243035	2665783458019392	-1,2,8,-9,6	9,5,-9,8	ok
-1.493988	-23.456914	-47.549629	0.800331	continued:5	3221786991607408416979717762194	83056698	-1,2,-9,8,8	9,-6,-3,2	ok
-1.491984	-23.456914	-48.185536	0.797666	continued:5	17104119898015155665469549803195	5321966417033185	-1,-3,8,8,-9	9,6,7,-9	ok
-1.489980	-23.456914	-48.773693	0.796082	continued:5	3198115465923482096007647912175	2534170757356737	-1,-3,3,8,8	9,6,8,8	ok
-1.487976	-23.456914	-49.303371	0.795374	continued:5	2617433213581758467401301712149	5842422710603398	-1,3,8,7,8	9,6,8,-9	ok
-1.485972	-23.456914	-49.769186	0.795207	full	3567335177613070260952034671952	173243448331543	-1,3,8,-9,8	9,6,-9,-7	ok
-1.483968	-23.456914	-46.202002	0.804135	continued:5	627871894522790258079750306239	129422080037277	-1,4,8,-9,-8	9,-7,-7,-7	ok
-1.481964	-23.456914	-46.921186	0.801342	continued:5	3204556603779870938552889801294	95577997358385	-1,-4,-5,8,8	9,-7,-5,-7	ok
-1.479960	-23.456914	-47.598410	0.798548	continued:5	3219629424742861713578532810779	54070489618137	-1,4,8,8,8	9,7,-8,6	ok
-1.477956	-23.456914	-48.231057	0.796089	continued:5	27511666337833009526890094	2535870046019307	-1,4,8,-9,5	9,7,8,8	ok
-1.475952	-23.456914	-48.813350	0.794506	continued:5	277029615658007839941670549415	5845601935691367	-1,-5,-8,5,-8	9,7,8,-9	ok
-1.473948	-23.456914	-49.336913	0.793798	continued:5	2532471113043027	5845601935691367	-1,5,8,8	9,7,8,-9	ok
-1.471944	-23.456914	-49.796640	0.793630	full	2036560448395479764454615270	5845601935691367	-1,5,8,-9,6	9,7,8,-9	ok
-1.469940	-23.456914	-46.261835	0.802557	continued:5	627872106725445648939834154220	2669314442322063	-1,6,8,-9,-8	9,7,-9,8	ok
-1.467936	-23.456914	-46.977212	0.799764	continued:5	2534169547088045	2669314442322063	-1,6,8,8	9,7,-9,8	ok
-1.465932	-23.456914	-47.649736	0.796970	continued:5	3567336348990171227031328122545	450589137697878	-1,6,8,-9,8	9,7,-9,7	ok
-1.463928	-23.456914	-48.276911	0.794511	continued:5	17113429527996457966887245597795	63713778444753	-1,6,-9,8,-9	9,7,-9,6	ok
-1.461924	-23.456914	-48.853219	0.792928	continued:5	3221788619413607149713632814504	5847192034735582	-1,-7,-9,8,8	9,-8,8,-9	ok
-1.459920	-23.456914	-49.370582	0.792220	continued:5	129421806530652	396458009083212	-1,-7,-7,-7	9,-8,-8,7	ok
-1.457916	-23.456914	-49.824169	0.792053	full	2535868835344910	2287197137765029	-1,7,8,8	-9,-8,7,8	ok
-1.455912	-23.456914	-46.316494	0.800850	continued:5	101725014168285190952032330940	2287197137765029	-1,7,8,-9,7	-9,-8,7,8	ok
-1.453908	-23.456914	-47.029678	0.798057	continued:5	627872212826793515167562890595	2287197137765029	-1,7,8,-9,-8	-9,-8,7,8	ok
-1.451904	-23.456914	-47.698920	0.795264	continued:5	101725014168285190952032330940	5326413329319229	-1,7,8,-9,7	-9,-8,7,-9	ok
-1.449900	-23.456914	-48.321877	0.792805	continued:5	17113430793665875592157522608385	396457980924449	-1,7,-9,8,-9	-9,-8,-8,7	ok
-1.447896	-23.456914	-48.893299	0.791349	continued:5	3221788800281000640761658409029	2537570117940154	-1,7,-9,8,8	-9,8,8,8	ok
-1.445892	-23.456914	-49.404378	0.790641	continued:5	499612599793697808685357799280	2537570117940154	-1,7,-9,-8,-8	-9,8,8,8	ok
-1.443888	-23.456914	-49.851773	0.790473	full	14201141566057301659472230041909	2537570117940154	-1,7,-9,7,-9	-9,8,8,8	ok
-1.441884	-23.456914	-46.373750	0.799142	continued:5	3217473664462264365306013270085	2537570117940154	-1,-8,-8,8,8	-9,8,8,8	ok
-1.439880	-23.456914	-47.084365	0.796349	continued:5	2536718799892277	5848782350016823	-1,-8,8,8	-9,8,8,-9	ok
-1.437876	-23.456914	-47.749977	0.793555	continued:5	998766650140877	5848782350016823	-1,-8,-8,-8	-9,8,8,-9	ok
-1.435872	-23.456914	-48.368403	0.791224	continued:5	998766650140877	5848782350016823	-1,-8,-8,-8	-9,8,8,-9	ok
-1.433868	-23.456914	-48.933592	0.789768	continued:5	2536718799892277	5848782350016823	-1,-8,8,8	-9,8,8,-9	ok
-1.431864	-23.456914	-49.438301	0.789060	continued:5	2536718799892277	5848782350016823	-1,-8,8,8	-9,8,8,-9	ok
-1.429860	-23.456914	-49.879452	0.788893	full	17104126856357488909866837685830	5848782350016823	-1,8,8,8,-9	-9,8,8,-9	ok
-1.427856	-23.456914	-46.432596	0.797482	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.425852	-23.456914	-47.139868	0.794688	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.423848	-23.456914	-47.801182	0.791895	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.421844	-23.456914	-48.414518	0.789564	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.419840	-23.456914	-48.974103	0.788187	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.417836	-23.456914	-49.472353	0.787479	continued:5	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.415832	-23.456914	-49.907204	0.787311	full	3567337129908398802593659638902	5848782350016823	-1,8,8,-9,8	-9,8,8,-9	ok
-1.413828	-23.456914	-46.493422	0.795820	continued:5	3567337129908398802593659638902	6125571717704269	-1,8,8,-9,8	-9,8,-9,-9	ok
-1.411824	-23.456914	-47.197021	0.793026	continued:5	3567337129908398802593659638902	6125571717704269	-1,8,8,-9,8	-9,8,-9,-9	ok
-1.409820	-23.456914	-47.853736	0.790233	continued:5	3567337129908398802593659638902	2671081176279736	-1,8,8,-9,8	-9,8,-9,8	ok
-1.407816	-23.456914	-48.461722	0.787981	continued:5	3567337129908398802593659638902	2671081176279736	-1,8,8,-9,8	-9,8,-9,8	ok
-1.405812	-23.456914	-49.014820	0.786604	continued:5	3567337129908398802593659638902	2671081176279736	-1,8,8,-9,8	-9,8,-9,8	ok
-1.403808	-23.456914	-49.506529	0.785896	continued:5	3569698041182158290271216421252	2671081176279736	-1,8,-9,-9,8	-9,8,-9,8	ok
