delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-30.020040	-47.951701	0.814598	continued:5	3374964376952	123733	-1,0,0,0,0,0,0	10,10,0,0,0	ok
-1.497996	-30.020040	-48.429207	0.811805	continued:5	3374964376952	123733	-1,0,0,0,0,0,0	10,10,0,0,0	ok
-1.495992	-30.020040	-48.878502	0.809011	full	998767365241364	109258	1,0,0,0,0,1	10,-10,0,0,0	ok
-1.493988	-30.020040	-45.168196	0.824264	continued:5	3374964376952	109258	-1,0,0,0,0,0,0	10,-10,0,0,0	ok
-1.491984	-30.020040	-45.774788	0.821471	continued:5	3374964376952	109258	-1,0,0,0,0,0,0	10,-10,0,0,0	ok
-1.489980	-30.020040	-46.362579	0.818678	continued:5	3374964376952	109258	-1,0,0,0,0,0,0	10,-10,0,0,0	ok
-1.487976	-30.020040	-46.931402	0.816219	continued:5	10296487298246453339	109258	-1,0,0,0,0,0,-1	10,-10,0,0,0	ok
-1.485972	-30.020040	-47.475480	0.814429	continued:5	498768035658203820272194170320	109258	-1,0,0,0,0,0,1	10,-10,0,0,0	ok
-1.483968	-30.020040	-47.985825	0.812511	continued:5	2600339	109258	-1,0,0,0,0,0	10,-10,0,0,0	ok
-1.481964	-30.020040	-48.461561	0.809717	continued:5	77971519449922417203419339	109258	-1,0,0,0,0,2	10,-10,0,0,0	ok
-1.479960	-30.020040	-48.908373	0.806924	full	29319328049447947589	109258	1,0,0,0,3,0	10,-10,0,0,0	ok
-1.477956	-30.020040	-45.206656	0.822376	continued:5	998767320547577	109258	-1,0,0,0,0,1	10,-10,0,0,0	ok
-1.475952	-30.020040	-45.814588	0.819583	continued:5	8375026989472463607362184452	109258	-1,0,0,0,0,1,-1	10,-10,0,0,0	ok
-1.473948	-30.020040	-46.402579	0.816789	continued:5	878890027930190311617606920	109258	-1,0,0,0,0,-2,0	10,-10,0,0,0	ok
-1.471944	-30.020040	-46.970470	0.814331	continued:5	37746956396862436831293451918222220	109258	-1,0,0,0,0,3	10,-10,0,0,0	ok
-1.469940	-30.020040	-47.512569	0.812540	continued:5	211976775357957162590146212526801330649880764700631146296862095	109258	-1,0,0,0,0,9	10,-10,0,0,0	ok
-1.467936	-30.020040	-48.020055	0.810416	continued:5	371299112589839	109258	-1,0,0,0,-1,0,0	10,-10,0,0,0	ok
-1.465932	-30.020040	-48.494005	0.807622	continued:5	9084169817825403052840739	109258	-1,0,0,0,5,0	10,-10,0,0,0	ok
-1.463928	-30.020040	-48.938331	0.804829	full	14210123232000625874955053	109258	1,0,0,1,5,0	10,-10,0,0,0	ok
-1.461924	-30.020040	-45.253466	0.820608	continued:5	5074918834791933815702	109258	-1,0,0,0,-2,-1,0	10,-10,0,0,0	ok
-1.459920	-30.020040	-45.860663	0.817815	continued:5	305250249454189465853576222651682771021595412718869553652162139	694411	-1,0,0,0,1,9	10,-10,0,0,-1	ok
-1.457916	-30.020040	-46.447034	0.815021	continued:5	6127218708778202	694411	-1,0,0,0,2,0	10,-10,0,0,-1	ok
-1.455912	-30.020040	-47.012364	0.812562	continued:5	29319328041790359452	75012856	-1,0,0,0,3,0	10,-10,0,0,1	ok
-1.453908	-30.020040	-47.551035	0.810772	continued:5	1237453750916117380610005739	76935790	-1,0,0,0,6,0	10,10,0,0,1	ok
-1.451904	-30.020040	-48.054388	0.808313	continued:5	2552756369100702364217593771537964	76935790	-1,0,0,0,10,0	10,10,0,0,1	ok
-1.449900	-30.020040	-48.526538	0.805520	continued:5	378230310213334107170791427453262785	12806721322858	-1,0,0,1,4,-3	10,10,0,0,2	ok
-1.447896	-30.020040	-48.968376	0.802726	full	1167256872938507264	45431	1,0,0,10,-1,0	10,10,0,0	ok
-1.445892	-30.020040	-45.290513	0.818626	continued:5	27258035	45431	-1,0,0,-1,0,0	10,10,0,0	ok
-1.443888	-30.020040	-45.899961	0.815832	continued:5	17225409670789647560	45431	-1,0,0,-1,0,0,-1	10,10,0,0	ok
-1.441884	-30.020040	-46.487303	0.813039	continued:5	27258035	45431	-1,0,0,-1,0,0	10,10,0,0	ok
-1.439880	-30.020040	-47.052365	0.810580	continued:5	115456487310412649100170870	45431	-1,0,0,1,0,2	10,10,0,0	ok
-1.437876	-30.020040	-47.589638	0.808996	continued:5	19879880900	409040	-1,0,0,1,-1,0	10,10,0,-1,0	ok
-1.435872	-30.020040	-48.088825	0.806203	continued:5	1930099514	409040	-1,0,0,-2,0,0	10,10,0,-1,0	ok
-1.433868	-30.020040	-48.559161	0.803410	continued:5	155792269996224569	409040	1,0,0,-10,0,0	10,10,0,-1,0	ok
-1.431864	-30.020040	-48.998509	0.800616	full	67645894	2447558	1,0,1,-1,0,0	10,10,0,1,0	ok
-1.429860	-30.020040	-45.333438	0.816842	continued:5	1406497404200	2447558	-1,0,0,-4,0,0	10,10,0,1,0	ok
-1.427856	-30.020040	-45.942410	0.814049	continued:5	454260132037883570	222758	-1,0,0,3,2,0	10,10,0,1	ok
-1.425852	-30.020040	-46.528342	0.811256	continued:5	42186978288590309056628499649775	222758	-1,0,0,4,9	10,10,0,1	ok
-1.423848	-30.020040	-47.091049	0.808797	continued:5	857757042665202934968481364	20031265	-1,0,0,-7,0,2	10,10,0,-2,0	ok
-1.421844	-30.020040	-47.625120	0.806879	continued:5	387176100300532453163436127061339	171671165	-1,0,0,8,-10	10,10,0,2,0	ok
-1.419840	-30.020040	-48.123366	0.804085	continued:5	2732892359514933542868434264	12258656	-1,0,0,10,0,2	10,10,0,2	ok
-1.417836	-30.020040	-48.591874	0.801292	continued:5	290948910473854399	979230365	1,0,1,0,3	10,10,0,3	ok
-1.415832	-30.020040	-49.028731	0.798499	full	2459003254	42254553140	1,0,-3,0,-1,0	10,10,0,4	ok
-1.413828	-30.020040	-45.376687	0.815051	continued:5	73916402125625402	14144244954758	-1,0,-1,10,0	10,10,0,6	ok
-1.411824	-30.020040	-45.985129	0.812258	continued:5	3971874345345781952	1067223672903140	-1,0,0,10,-2	10,10,0,8	ok
