delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-25.010020	-49.083176	0.800979	continued:5	313563495740	245499543	-1,0,9,-3,-1	9,8,-9,-1	ok
-1.497996	-25.010020	-49.545122	0.800812	full	3422525096113970	516313027	-1,0,9,6,1	9,8,-9,1	ok
-1.495992	-25.010020	-46.067571	0.809409	continued:5	83917719582483268382175273696777	720234063	-1,-1,1,8,9	9,8,9,1	ok
-1.493988	-25.010020	-46.757900	0.806615	continued:5	3366328850459336448034452	720234063	-1,-1,3,9,-5	9,8,9,1	ok
-1.491984	-25.010020	-47.412761	0.803822	continued:5	9589995145443725365663592395395371014020860377332824853585384	1886730288	-1,-1,-2,1,1,-9	9,8,9,-2	ok
-1.489980	-25.010020	-48.029340	0.801491	continued:5	59746235592257320905126962791002	5819424768	-1,-1,1,6,9	9,8,9,2	ok
-1.487976	-25.010020	-48.600276	0.800114	continued:5	85066163776175891408264342672087111289031191974878471184	68536422243	-1,-1,-1,-1,1,7	9,8,9,3	ok
-1.485972	-25.010020	-49.115941	0.799406	continued:5	3374961778890	810027102873	-1,-1,-1,-1,-1,-1	9,8,9,4	ok
-1.483968	-25.010020	-49.572183	0.799238	full	91861393510344608262651340556309	8241103724688	-1,-1,-1,-1,1,-3	9,8,9,5	ok
-1.481964	-25.010020	-46.120687	0.807754	continued:5	13254761930241610350	480620241021363	-1,1,1,9,2	9,8,9,7	ok
-1.479960	-25.010020	-46.808966	0.804961	continued:5	83917719582483268382175273696777	2810710672185573	-1,-1,1,8,9	9,8,9,8	ok
-1.477956	-25.010020	-47.460745	0.802168	continued:5	87444641623836629	524475060	-1,1,-2,-9,1	9,-9,-9,1	ok
-1.475952	-25.010020	-48.073313	0.799915	continued:5	90383650720615889	12998508611202447	-1,1,2,-9,1	9,-9,8,9	ok
-1.473948	-25.010020	-48.638862	0.798538	continued:5	59913198904663005480581983958250	2538420581286972	-1,1,4,6,9	9,-9,8,8	ok
-1.471944	-25.010020	-49.148826	0.797830	continued:5	2378014460264393044288102755	259771803	-1,1,6,9,6	9,-9,-8,1	ok
-1.469940	-25.010020	-49.599318	0.797663	full	711913556383830102371824698515	121344813	-1,1,-8,1,8	9,-9,-7,1	ok
-1.467936	-25.010020	-46.174090	0.806129	continued:5	703316475491466882118779624380	4407943827941343	-1,1,8,9,-8	9,-9,5,-9	ok
-1.465932	-25.010020	-46.859866	0.803336	continued:5	328055457805535345583005	29712054825438	-1,1,8,9,4	9,-9,4,6	ok
-1.463928	-25.010020	-47.508171	0.800542	continued:5	84480579524536418404245907659564	1492075350145872	-1,1,-9,8,9	9,-9,3,8	ok
-1.461924	-25.010020	-48.116407	0.798211	continued:5	24927351012313495146991167595380	3871340010	-1,1,-9,1,9	9,-9,-3,3	ok
-1.459920	-25.010020	-48.677669	0.796962	continued:5	24927351012313495146991167595380	3287287054321860	-1,1,-9,1,9	9,-9,2,-9	ok
-1.457916	-25.010020	-49.181844	0.796254	continued:5	5403123824028513239661861664080	3287287054321860	-1,1,-9,2,-9	9,-9,2,-9	ok
-1.455912	-25.010020	-49.626527	0.796087	full	245263419406719	1335877937014947	-1,1,9,-5,1	9,-9,2,8	ok
-1.453908	-25.010020	-46.225991	0.804472	continued:5	84442955259673841565889585733939	188365655268510	-1,-2,8,8,9	9,-9,2,7	ok
-1.451904	-25.010020	-46.909582	0.801679	continued:5	11765568002492123764241192338379	20635959791985	-1,-2,9,6,-9	9,-9,2,6	ok
-1.449900	-25.010020	-47.554698	0.798885	continued:5	3211008007520787676002888554819	20635959791985	-1,-2,6,8,8	9,-9,2,6	ok
-1.447896	-25.010020	-48.158867	0.796633	continued:5	489473977720914582547632094645019	64576276742697	-1,-2,-2,-2,-2,-3	9,-9,2,-7	ok
-1.445892	-25.010020	-48.714751	0.795177	continued:5	747710146408676219	515979623197485	-1,-2,-3,-9,-2	9,-9,2,-8	ok
-1.443888	-25.010020	-49.214984	0.794676	continued:5	84367748620564325662691410949574	1335877937014947	-1,2,7,8,9	9,-9,2,8	ok
-1.441884	-25.010020	-49.653811	0.794509	full	2393759598207075305871707780	1335877937014947	-1,2,8,9,6	9,-9,2,8	ok
-1.439880	-25.010020	-46.280685	0.802814	continued:5	334893086798418225	3287287054321860	-1,2,9,-6,2	9,-9,2,-9	ok
-1.437876	-25.010020	-46.961714	0.800021	continued:5	8008104942011656875915077534055	3287287054321860	-1,2,-9,4,-9	9,-9,2,-9	ok
-1.435872	-25.010020	-47.603292	0.797227	continued:5	13095742192747515437873552829	7726118915863947	-1,2,9,8,-7	9,-9,2,9	ok
-1.433868	-25.010020	-48.203077	0.794975	continued:5	84480585812013601333836599993199	1412083777347735	-1,-3,-9,8,9	9,-9,-3,8	ok
-1.431864	-25.010020	-48.753975	0.793598	continued:5	555418917844464139016337888530	3871340010	-1,-3,3,8,-8	9,-9,-3,3	ok
-1.429860	-25.010020	-49.248254	0.793097	continued:5	1604627389483958292752	1492075350145872	-1,3,8,-9,3	9,-9,3,8	ok
-1.427856	-25.010020	-49.681168	0.792929	full	35665555000841914782772240415777	8445776242946247	-1,3,-9,3,9	9,-9,3,9	ok
-1.425852	-25.010020	-46.335629	0.801106	continued:5	26883835966962234984310475	1576013087419668	-1,-4,4,-9,5	9,-9,-4,8	ok
-1.423848	-25.010020	-47.014429	0.798313	continued:5	50395507493402474695300867348950	1664063059818723	-1,-4,-4,5,9	9,-9,4,8	ok
-1.421844	-25.010020	-47.652744	0.795519	continued:5	3950045134007068131853455243374	9223525809772908	-1,4,8,9,8	9,-9,4,9	ok
-1.419840	-25.010020	-48.248381	0.793395	continued:5	2803372230424502	285232723541553	-1,4,9,8	9,-9,5,7	ok
-1.417836	-25.010020	-48.793412	0.792018	continued:5	84292608966699387660307528126514	10063348768965510	-1,-5,6,8,9	9,-9,5,9	ok
-1.415832	-25.010020	-49.281651	0.791516	continued:5	17113428262327110546086787529152	38655993273708	-1,5,-9,8,-9	9,-9,-6,6	ok
-1.413828	-25.010020	-49.708600	0.791349	full	2805205173821127	4849509488270985	-1,5,9,8	9,-9,6,-9	ok
-1.411824	-25.010020	-46.395902	0.799525	continued:5	450123653493380	5084484245789538	-1,6,-9,7	9,-9,-7,-9	ok
-1.409820	-25.010020	-47.070575	0.796731	continued:5	60164423186677841230626558302345	2288770716679197	-1,6,-9,6,9	9,-9,7,8	ok
-1.407816	-25.010020	-47.703968	0.793938	continued:5	2807039015951975	5329379657503260	-1,6,9,8	9,-9,7,-9	ok
-1.405812	-25.010020	-48.294022	0.791813	continued:5	12986928810064484	11946275627958072	-1,-7,8,9	9,-9,7,9	ok
-1.403808	-25.010020	-48.833062	0.790436	continued:5	5845600097551730	11946275627958072	-1,7,8,-9	9,-9,7,9	ok
-1.401804	-25.010020	-49.315175	0.789935	continued:5	1119678483441089	2410763934257235	-1,7,-9,-8	9,-9,-8,8	ok
-1.399800	-25.010020	-49.736106	0.789768	full	2669313200201559	396880756614633	-1,7,-9,8	9,-9,-8,7	ok
-1.397796	-25.010020	-46.452407	0.797805	continued:5	18781496026027969070494551405335	2410763934257235	-1,7,9,-9,-9	9,-9,-8,8	ok
-1.395792	-25.010020	-47.124519	0.795012	continued:5	3572059928700602385055094384390	2538420581286972	-1,7,9,-9,8	9,-9,8,8	ok
-1.393788	-25.010020	-47.754352	0.792219	continued:5	15593615680489825491818032065527	5850373206045048	-1,-8,-9,-8,-9	9,-9,8,-9	ok
-1.391784	-25.010020	-48.340015	0.790094	continued:5	5847190196345960	5850373206045048	-1,-8,8,-9	9,-9,8,-9	ok
-1.389780	-25.010020	-48.874094	0.788845	continued:5	2409126743731619	5850373206045048	-1,-8,-8,8	9,-9,8,-9	ok
-1.387776	-25.010020	-49.349916	0.788471	continued:5	5847190196345960	5850373206045048	-1,-8,8,-9	9,-9,8,-9	ok
-1.385772	-25.010020	-49.763686	0.787970	full	12995610879787277	12998508611202447	-1,8,8,9	9,-9,8,9	ok
-1.383768	-25.010020	-46.512237	0.796193	continued:5	2671080006838320	12998508611202447	-1,8,-9,8	9,-9,8,9	ok
-1.381764	-25.010020	-47.180275	0.793399	continued:5	2671080006838320	12998508611202447	-1,8,-9,8	9,-9,8,9	ok
-1.379760	-25.010020	-47.805238	0.790606	continued:5	2671080006838320	12998508611202447	-1,8,-9,8	9,-9,8,9	ok
-1.377756	-25.010020	-48.385397	0.788481	continued:5	2671080006838320	12998508611202447	-1,8,-9,8	9,-9,8,9	ok
-1.375752	-25.010020	-48.913595	0.787232	continued:5	2671080006838320	12998508611202447	-1,8,-9,8	9,-9,8,9	ok
-1.373747	-25.010020	-49.383430	0.786858	continued:5	2810709397591380	12998508611202447	-1,8,9,8	9,-9,8,9	ok
-1.371743	-25.010020	-49.791339	0.785943	full	2810709397591380	12998508611202447	-1,8,9,8	9,-9,8,9	ok
-1.369739	-25.010020	-46.569378	0.794416	continued:5	18781497383138233035767584574310	12998508611202447	-1,8,9,-9,-9	9,-9,8,9	ok
-1.367735	-25.010020	-47.235054	0.791623	continued:5	18781497383138233035767584574310	12998508611202447	-1,8,9,-9,-9	9,-9,8,9	ok
-1.365731	-25.010020	-47.856623	0.788829	continued:5	6413773528256940	12998508611202447	-1,8,9,-9	9,-9,8,9	ok
-1.363727	-25.010020	-48.432544	0.786911	continued:5	6413773528256940	12998508611202447	-1,8,9,-9	9,-9,8,9	ok
-1.361723	-25.010020	-48.954188	0.785662	continued:5	6413773528256940	13001404085584435	-1,8,9,-9	9,9,8,9	ok
-1.359719	-25.010020	-49.417475	0.785288	continued:5	6413773528256940	13557425935754242	-1,8,9,-9	9,9,-9,9	ok
-1.357715	-25.010020	-49.819066	0.783911	full	6413773528256940	13557425935754242	-1,8,9,-9	9,9,-9,9	ok
-1.355711	-25.010020	-45.934915	0.795421	continued:5	3572060319547396884147285803304	6128865921236743	-1,8,9,-9,8	9,9,-9,-9	ok
-1.353707	-25.010020	-46.639641	0.792628	continued:5	3572060319547396884147285803304	6128865921236743	-1,8,9,-9,8	9,9,-9,-9	ok
-1.351703	-25.010020	-47.299577	0.789834	continued:5	3572060319547396884147285803304	6128865921236743	-1,8,9,-9,8	9,9,-9,-9	ok
-1.349699	-25.010020	-47.914657	0.787041	continued:5	3572060319547396884147285803304	6128865921236743	-1,8,9,-9,8	9,9,-9,-9	ok
-1.347695	-25.010020	-48.483539	0.784916	continued:5	6413773528256940	6128865921236743	-1,8,9,-9	9,9,-9,-9	ok
-1.345691	-25.010020	-48.999633	0.783874	continued:5	6413773528256940	6128865921236743	-1,8,9,-9	9,9,-9,-9	ok
-1.343687	-25.010020	-49.455431	0.783372	continued:5	6413773528256940	6128865921236743	-1,8,9,-9	9,9,-9,-9	ok
-1.341683	-25.010020	-49.850844	0.781582	full	6415478185868765	6128865921236743	-1,-9,9,-9	9,9,-9,-9	ok
-1.339679	-25.010020	-46.001595	0.793370	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.337675	-25.010020	-46.704688	0.790576	continued:5	18781498061693392598299252076564	6128865921236743	-1,-9,9,-9,-9	9,9,-9,-9	ok
-1.335671	-25.010020	-47.361768	0.787783	continued:5	18781498061693392598299252076564	6128865921236743	-1,-9,9,-9,-9	9,9,-9,-9	ok
-1.333667	-25.010020	-47.972850	0.785117	continued:5	18781498061693392598299252076564	6128865921236743	-1,-9,9,-9,-9	9,9,-9,-9	ok
-1.331663	-25.010020	-48.535712	0.782993	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.329659	-25.010020	-49.045387	0.781950	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.327655	-25.010020	-49.494670	0.781576	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.325651	-25.010020	-49.882716	0.779245	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.323647	-25.010020	-46.076607	0.791409	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.321643	-25.010020	-46.776092	0.788615	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.319639	-25.010020	-47.428578	0.785822	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.317635	-25.010020	-48.034135	0.783156	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.315631	-25.010020	-48.590779	0.781239	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.313627	-25.010020	-49.092118	0.780196	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.311623	-25.010020	-49.533290	0.779694	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.309619	-25.010020	-49.914683	0.776901	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.307615	-25.010020	-46.139153	0.789471	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.305611	-25.010020	-46.835888	0.786677	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.303607	-25.010020	-47.484597	0.783884	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.301603	-25.010020	-48.085464	0.781218	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.299599	-25.010020	-48.636755	0.779300	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.297595	-25.010020	-49.132374	0.778258	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.295591	-25.010020	-49.567742	0.777343	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.293587	-25.010020	-49.946743	0.774550	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.291583	-25.010020	-46.206679	0.787525	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.289579	-25.010020	-46.900037	0.784732	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.287575	-25.010020	-47.544394	0.781939	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.285571	-25.010020	-48.140049	0.779273	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.283567	-25.010020	-48.685521	0.777483	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.281563	-25.010020	-49.173944	0.776440	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.279559	-25.010020	-49.602277	0.774984	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.277555	-25.010020	-49.978897	0.772191	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.275551	-25.010020	-46.276258	0.785494	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.273547	-25.010020	-46.966699	0.782701	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.271543	-25.010020	-47.607063	0.779907	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.269539	-25.010020	-48.197785	0.777448	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.267535	-25.010020	-48.735856	0.775658	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.265531	-25.010020	-49.216833	0.774743	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.263527	-25.010020	-49.636895	0.772619	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.261523	-25.010020	-50.011143	0.769825	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.259519	-25.010020	-46.342901	0.783583	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.257515	-25.010020	-47.029331	0.780790	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.255511	-25.010020	-47.664814	0.777997	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.253507	-25.010020	-48.249929	0.775538	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.251503	-25.010020	-48.781928	0.773747	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.249499	-25.010020	-49.256658	0.772705	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.247495	-25.010020	-49.671594	0.770246	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.245491	-25.010020	-50.043480	0.767453	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.243487	-25.010020	-46.412582	0.781745	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.241483	-25.010020	-47.093760	0.778951	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.239479	-25.010020	-47.723301	0.776158	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.237475	-25.010020	-48.301918	0.773492	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.235471	-25.010020	-48.828917	0.771909	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.233467	-25.010020	-49.296581	0.770660	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.231463	-25.010020	-49.706373	0.767866	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.229459	-25.010020	-50.075908	0.765073	full	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.227455	-25.010020	-46.472248	0.779693	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.225451	-25.010020	-47.151249	0.776899	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.223447	-25.010020	-47.777508	0.774106	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.221443	-25.010020	-48.351941	0.771647	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.219439	-25.010020	-48.872346	0.770063	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.217435	-25.010020	-49.333411	0.768273	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.215431	-25.010020	-49.741231	0.765480	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.213427	-25.010020	-50.108425	0.762686	full	18771403874319085238597720436376	6128865921236743	1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.211423	-25.010020	-46.540089	0.777840	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.209419	-25.010020	-47.213821	0.775047	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.207415	-25.010020	-47.834147	0.772254	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.205411	-25.010020	-48.402151	0.769795	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.203407	-25.010020	-48.915890	0.768211	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.201403	-25.010020	-49.370319	0.765880	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.199399	-25.010020	-49.776166	0.763086	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.197395	-25.010020	-50.141030	0.760293	full	18771403874319085238597720436376	6128865921236743	1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.195391	-25.010020	-46.603204	0.775902	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.193387	-25.010020	-47.272883	0.773109	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.191383	-25.010020	-47.888342	0.770316	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.189379	-25.010020	-48.450863	0.767857	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.187375	-25.010020	-48.958774	0.766273	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.185371	-25.010020	-49.407302	0.763480	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.183367	-25.010020	-49.811176	0.760686	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.181363	-25.010020	-50.173723	0.757893	full	18771403874319085238597720436376	6128865921236743	1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.179359	-25.010020	-46.663199	0.774037	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.177355	-25.010020	-47.328307	0.771244	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.175351	-25.010020	-47.938512	0.768450	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.173347	-25.010020	-48.495293	0.765991	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.171343	-25.010020	-48.997239	0.763867	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.169339	-25.010020	-49.444359	0.761073	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.167335	-25.010020	-49.846260	0.758280	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.165331	-25.010020	-50.206501	0.755487	full	18771403874319085238597720436376	6128865921236743	1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.163327	-25.010020	-46.754153	0.771948	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.161323	-25.010020	-47.413034	0.769155	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.159319	-25.010020	-48.016280	0.766362	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
-1.157315	-25.010020	-48.565566	0.764030	continued:5	18771403874319079111379122357950	6128865921236743	-1,-9,-9,-9,-9	9,9,-9,-9	ok
