category_id	count	encoding	sequence
1	6	1174	1,0,1,0
2	1	2345	-1,0,0,0,0
3	42	2413	1,0,0,0,0
4	9	7624	1,0,-1,0,0
5	7	15223	1,0,2,0
6	9	32894	1,0,0,-1,0
7	4	53954	1,0,2,-1
8	5	62833	1,0,-2,0,0
9	6	72769	1,0,1,1
10	3	83434	1,-1,1,1
11	3	83843	1,0,-1,-1,0
12	558	95264	1,1,1,1
13	9	96139	1,0,0,0,-1
14	5	124748	1,0,3,0
15	7	200659	1,0,1,-1,0
16	6	222776	1,1,-2,1
17	4	223444	1,-1,1,-1,0
18	10	224113	1,0,-1,0,-1
19	3	247454	1,-2,-2,1
20	2	339074	1,0,3,-1
21	9	373678	1,0,-3,0,0
22	3	410869	1,0,2,1
23	4	449824	1,-1,2,1
24	1	449825	-1,0,-2,-1,0
25	4	450773	1,0,-2,-1,0
26	23	491534	1,1,2,1
27	1	492526	1,-1,-2,-1,0
28	1	537164	1,1,-2,-1,0
29	15	586985	-1,0,0,1,0
30	52	588068	1,0,0,1,0
31	7	695608	1,0,4,0
32	7	952889	-1,0,2,-1,0
33	5	1027459	1,-1,2,-1,0
34	2	1028893	1,0,-2,0,-1
35	6	1191194	1,0,-1,1,0
36	13	1276001	1,1,1,-2
37	3	1279198	1,0,0,-1,-1
38	1	1367029	1,-2,1,-2
39	1	1572649	1,0,4,-1
40	2	1680859	1,0,-4,0,0
41	1	1911988	1,-1,3,1
42	2	1913944	1,0,-3,-1,0
43	8	2035151	1,1,3,1
44	3	2305877	-1,0,1,1,0
45	35	2308024	1,0,1,1,0
46	3	2447576	1,1,-2,-2
47	12880	2600339	-1,0,0,0,0,0
48	17609	2602619	1,0,0,0,0,0
49	1	2924569	1,0,5,0
50	1	3462394	1,0,-4,1
51	3	3654455	-1,0,3,-1,0
52	1	3857251	1,-1,3,-1,0
53	1	3860029	1,0,-3,0,-1
54	1	4062673	1,-2,-4,1
55	1	4071229	1,0,2,-2
56	2	4288055	-1,0,-2,1,0
57	24	4290983	1,0,-2,1,0
58	5	4513508	1,1,2,-2
59	2	4519519	1,0,1,-1,-1
60	2	4747819	1,-2,2,-2
61	4	4753984	1,-1,1,-1,-1
62	9	4753985	-1,0,-1,0,0,0
63	12	4757068	1,0,-1,0,0,0
64	2	5802119	1,0,5,-1
65	1	6088303	1,0,-5,0,0
66	2	6688652	-1,0,-4,-1,0
67	4	6692309	1,0,-4,-1,0
68	2	7003151	1,1,4,1
69	2	7006894	1,-1,-4,-1,0
70	4	7677320	-1,0,2,1,0
71	7	7681238	1,0,2,1,0
72	1	8026019	1,1,-3,-2
73	4	9165619	1,0,0,-2,0
74	6	9563749	1,-1,0,-2,0
75	1	9983744	1,0,6,0
76	2	11312144	1,0,-5,1
77	2	11778229	1,-1,-5,1
78	9	11778230	-1,0,4,-1,0
79	1	11783083	1,0,4,-1,0
80	2	12263626	1,-1,4,-1,0
81	2	13279279	1,-1,3,-2
82	4	13284433	1,0,-3,1,0
83	3	13804883	1,1,3,-2
84	2	13815394	1,0,2,-1,-1
85	3	14346044	1,-2,3,-2
86	2	14356759	1,-1,2,-1,-1
87	1	14362118	1,0,-2,0,0,0
88	2	14924914	1,0,1,2
89	1	15498526	1,-1,1,2
90	53	16088626	1,1,1,2
91	1	16094299	1,-1,-1,-2,0
92	13	16099973	1,0,0,1,-1
93	2	16695529	1,-2,1,2
94	3	17990999	1,0,6,-1
95	1	18656884	1,0,-6,0,0
96	1	20037613	1,-1,5,1
97	2	20037614	-1,0,-5,-1,0
98	1	20043944	1,0,-5,-1,0
99	4	22261127	-1,0,3,1,0
100	4	22267799	1,0,3,1,0
101	1	23048653	1,0,-3,-1,-1
102	1	23842963	1,-1,-3,-1,-1
103	1	24657751	1,1,-3,-1,-1
104	1	24671798	1,0,-2,2
105	3	25507652	-1,0,1,-2,0
106	4	25514794	1,0,1,-2,0
107	8	26364689	1,1,-2,2
108	1	26379214	1,0,-1,1,-1
109	1	27243269	1,-2,-2,2
110	10	27250651	1,1,1,-2,0
111	486	27258035	-1,0,0,-1,0,0
112	236	27265418	1,0,0,-1,0,0
113	6	33052514	-1,0,5,-1,0
114	3	33060644	1,0,5,-1,0
115	1	34101409	1,-1,5,-1,0
116	1	34109668	1,0,-5,0,-1
117	1	35183464	1,0,4,-2
118	3	36282419	1,0,-4,1,0
119	1	37389626	1,1,4,-2
120	1	37398275	-1,0,3,-1,-1
121	1	38548588	1,-1,3,-1,-1
122	1	38548589	-1,0,-3,0,0,0
123	3	38557369	1,0,-3,0,0,0
124	1	40928627	-1,0,-2,-2,0
125	2	40937674	1,0,-2,-2,0
126	3	42149969	1,1,2,2
127	1	42159152	-1,0,1,1,-1
128	12	42168334	1,0,1,1,-1
129	1	43398584	1,-2,2,2
130	2	43407901	1,1,-2,-2,0
131	14	43417219	1,-1,1,1,-1
132	10	43417220	-1,0,-1,-1,0,0
133	101	43426538	1,0,-1,-1,0,0
134	4	44674876	1,2,2,2
135	5	44703239	-1,0,0,0,1
136	21	44712694	1,0,0,0,1
137	1	54512459	1,1,6,1
138	1	56036989	1,1,-6,-1,0
139	2	57604010	-1,0,4,1,0
140	1	57614743	1,0,4,1,0
141	1	59203519	1,0,-4,-1,-1
142	6	64156127	-1,0,2,-2,0
143	1	64167454	1,0,2,-2,0
144	1	65877979	1,-1,2,-2,0
145	6	65889458	1,0,-2,1,-1
146	1	67587749	1,-3,-4,-1,-1
147	1	67611004	1,-2,-3,2
148	1	67622633	1,1,2,-2,0
149	1	67634263	1,-1,-2,1,-1
150	1	67634264	-1,0,1,-1,0,0
151	16	67645894	1,0,1,-1,0,0
152	1	69390088	1,2,-3,2
153	2	69401869	1,-2,2,-2,0
154	9	69425435	-1,0,-1,0,1
155	8	69437218	1,0,-1,0,1
156	2	71251951	1,-1,-1,0,1
157	2	75025123	1,0,8,0
158	1	76960619	1,0,-8,-1
159	1	80943724	1,0,-7,1
160	7	82979402	-1,0,6,-1,0
161	1	82992284	1,0,6,-1,0
162	1	85066444	1,-1,6,-1,0
163	1	89358395	-1,0,-5,1,0
164	2	89371763	1,0,-5,1,0
165	1	91550744	1,1,5,-2
166	1	91577809	1,0,4,-1,-1
167	1	96098314	1,-1,-4,0,0,0
168	1	96112178	1,0,3,2
