category_id	count	encoding	sequence
1	18601	77	-1,0,0,0
2	20390	89	1,0,0,0
3	2	151	1,-1,0,0
4	1416	275	-1,0,-1,0
5	859	298	1,0,-1,0
6	507	463	1,-1,-1,0
7	1533	464	-1,0,0,-1
8	1325	494	1,0,0,-1
9	5	1033	1,-2,-1,0
10	377	1127	-1,0,1,0
11	439	1174	1,0,1,0
12	328	1652	-1,0,-1,-1
13	725	1709	1,0,-1,-1
14	1149	2277	-1,-1,-1,-1
15	853	2344	1,-1,-1,-1
16	16	4094	-1,-2,-1,-1
17	91	4184	1,-2,-1,-1
18	441	4370	-1,0,-2,0
19	177	4463	1,0,-2,0
20	110	5776	1,-1,-2,0
21	286	5777	-1,0,1,-1
22	297	5884	1,0,1,-1
23	2	6902	-1,-3,-1,-1
24	5	7019	1,-3,-1,-1
25	54	7379	1,1,-2,0
26	561	7501	1,-1,1,-1
27	7	9314	1,-2,-2,0
28	1092	9590	-1,0,0,1
29	598	9728	1,0,0,1
30	395	12088	1,-1,0,1
31	88	15050	-1,0,2,0
32	76	15223	1,0,2,0
33	2	17018	1,-5,-1,-1
34	106	18527	-1,0,-2,-1
35	125	18719	1,0,-2,-1
36	117	22365	-1,-1,-2,-1
37	148	22576	1,-1,-2,-1
38	1	24752	-1,-6,-1,-1
39	3	26795	-1,1,-2,-1
40	74	27026	1,1,-2,-1
41	220	27260	-1,0,-1,1
42	350	27493	1,0,-1,1
43	67	32129	1,-2,-2,-1
44	402	32384	-1,-1,-1,1
45	365	32638	1,-1,-1,1
46	4	44252	-1,-3,-2,-1
47	5	44549	1,-3,-2,-1
48	11	45148	1,-2,-1,1
49	206	45752	-1,0,-3,0
50	63	46054	1,0,-3,0
51	45	53626	1,-1,-3,0
52	115	53627	-1,0,2,-1
53	77	53954	1,0,2,-1
54	1	61073	1,-3,-1,1
55	15	62126	1,1,-3,0
56	133	62479	1,-1,2,-1
57	3	71629	1,-2,-3,0
58	237	72389	-1,0,1,1
59	105	72769	1,0,1,1
60	94	83027	-1,-1,1,1
61	115	83434	1,-1,1,1
62	642	95264	1,1,1,1
63	23	124250	-1,0,3,0
64	31	124748	1,0,3,0
65	54	140714	-1,0,-3,-1
66	38	141244	1,0,-3,-1
67	55	158202	-1,-1,-3,-1
68	44	158764	1,-1,-3,-1
69	25	177904	1,1,-3,-1
70	69	178502	-1,0,-2,1
71	78	179099	1,0,-2,1
72	15	198763	1,-2,-3,-1
73	59	199395	-1,-1,-2,1
74	58	200026	1,-1,-2,1
75	1	221443	1,2,-3,-1
76	111	222110	-1,1,-2,1
77	40	222776	1,1,-2,1
78	2	246049	1,-3,-3,-1
79	20	247454	1,-2,-2,1
80	430	248864	-1,0,0,-2
81	218	249569	1,0,0,-2
82	277	276394	1,-1,0,-2
83	129	306152	-1,0,-4,0
84	25	306934	1,0,-4,0
85	23	338251	1,-1,-4,0
86	42	338252	-1,0,3,-1
87	22	339074	1,0,3,-1
88	3	371951	1,1,-4,0
89	32	372814	1,-1,3,-1
90	4	408154	1,-2,-4,0
91	99	409964	-1,0,2,1
92	34	410869	1,0,2,1
93	18	448877	-1,-1,2,1
94	22	449824	1,-1,2,1
95	2	490544	-1,1,2,1
96	23	491534	1,1,2,1
97	96	538202	-1,0,-1,-2
98	141	539239	1,0,-1,-2
99	45	585902	-1,-1,-1,-2
100	258	586984	1,-1,-1,-2
101	1	690899	-1,-2,-1,-2
102	25	692074	1,-2,-1,-2
