delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-22.631579	-48.514285	0.785109	continued:5	2409944714077174	2534170686164453	1,8,-8,8	-9,6,8,8	ok
-1.447368	-22.631579	-49.177183	0.782316	continued:5	2537569049340004	2537570117940154	1,8,8,8	-9,8,8,8	ok
-1.394737	-22.631579	-49.723272	0.779523	continued:5	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.342105	-22.631579	-50.161670	0.776729	full	2537568978100002	5848782350016823	-1,8,8,8	-9,8,8,-9	ok
-1.289474	-22.631579	-48.260389	0.760025	continued:5	5848780727687743	5848782350016823	1,8,8,-9	-9,8,8,-9	ok
-1.236842	-22.631579	-48.963224	0.757231	continued:5	5848780727687743	5848782350016823	1,8,8,-9	-9,8,8,-9	ok
-1.184211	-22.631579	-49.536772	0.754438	continued:5	5848780619532479	5848782350016823	-1,8,8,-9	-9,8,8,-9	ok
-1.131579	-22.631579	-49.993631	0.751645	continued:5	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.078947	-22.631579	-50.347603	0.748851	full	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.026316	-22.631579	-48.444181	0.727361	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.973684	-22.631579	-49.150793	0.724568	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.921053	-22.631579	-49.713401	0.721775	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.868421	-22.631579	-50.150997	0.718981	continued:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.815789	-22.631579	-50.481968	0.716188	continued:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.763158	-22.631579	-50.723362	0.713522	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.710526	-22.631579	-50.130455	0.686138	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.657895	-22.631579	-50.589339	0.683345	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.605263	-22.631579	-50.929631	0.680551	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.552632	-22.631579	-51.173228	0.677758	continued:5	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-0.500000	-22.631579	-51.338673	0.674965	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
