delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-29.210526	-46.758888	0.803320	continued:5	161406876889669	270037160	1,0,1,7	10,1,-10,0	ok
-1.447368	-29.210526	-47.450884	0.800526	continued:5	1482392184088859	17381376053375320	1,0,3,8	10,-4,2,-10	ok
-1.394737	-29.210526	-48.048568	0.797733	continued:5	14078762733585902	709872340	-1,0,9,9	10,-9,10,-1	ok
-1.342105	-29.210526	-48.554330	0.794940	continued:5	391090527	1386195511	-1,-1,-10,-1	10,9,10,1	ok
-1.289474	-29.210526	-48.972273	0.792815	full	35037953371662152	20453811613662595	-1,-3,1,10	10,-10,4,-10	ok
-1.236842	-29.210526	-47.525914	0.770012	continued:5	13004297463343108	27924675416116108	1,-10,8,9	10,-10,8,-10	ok
-1.184211	-29.210526	-48.182586	0.767219	continued:5	62274855939450076	62274862291938445	1,-10,9,10	10,-10,9,10	ok
-1.131579	-29.210526	-48.727050	0.764425	continued:5	31288139755031326	31288144257776695	1,-10,-10,-10	10,-10,-10,-10	ok
-1.078947	-29.210526	-49.168351	0.761632	continued:5	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.026316	-29.210526	-49.516655	0.758838	full	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.973684	-29.210526	-43.748307	0.716011	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.921053	-29.210526	-45.390668	0.713218	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.868421	-29.210526	-46.646648	0.710425	continued:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.815789	-29.210526	-47.657248	0.707631	continued:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.763158	-29.210526	-48.472050	0.710425	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.710526	-29.210526	-49.067913	0.707631	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.657895	-29.210526	-49.532880	0.704838	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.605263	-29.210526	-49.886690	0.702045	continued:5	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.552632	-29.210526	-50.147299	0.699251	continued:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.500000	-29.210526	-50.330640	0.696458	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
