delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-22.77777778	-48.70727433	0.8206905155	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1532.465583,8303.309148,16196.98977,24346.23123,25919.17952,32643.78701,40516.3259,48571.68312	257.1385998,4916.969617,5926.917469,6238.564047,6584.790956,6980.225956,7448.952453,8042.237716	0.982206361,0.9615252427,0.9603339831,0.9481222536,0.9768621168,0.9579428013,0.9590504631,0.9545489983	0.9968125995,-0.04473868014,-0.04916602381,-0.05074599229,-0.05304600061,-0.05650272746,-0.06214003861,-0.07315583329	ok
-1.38888889	-22.77777778	-49.26662779	0.8178971666	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1893.58528,7805.642865,17559.44581,18106.30081,18437.85889,18797.49209,19211.62196,19712.69666	254.2678607,4942.959014,5946.487933,6255.086695,6597.098969,6987.650026,7451.017801,8039.25287	0.9827366689,-0.7767685907,-0.8769240736,-0.8706516948,-0.8979216028,-0.9048041773,-0.9105867635,-0.9184889873	0.9968229191,-0.02652976918,-0.02927200494,-0.03022609998,-0.0316267663,-0.03374370374,-0.03721943864,-0.04409559762	ok
-1.27777778	-22.77777778	-41.78081009	0.7159950057	continued:5	1,1,1,1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	159.5498255,652.3942373,1327.896368,2696.46218,9585.658465,10318.29934,10795.77174,11398.07273	251.4792196,4974.112303,6277.708292,6615.986988,7002.200366,7460.963302,8045.455272,8941.405969	0.9794760351,0.9849165689,0.9818422755,0.9827090178,-0.7311282932,-0.7589126017,-0.7925197091,-0.8342763021	0.9968320804,-0.01594311874,-0.01824159154,-0.0191034871,-0.02041405205,-0.02258144654,-0.02692778223,-0.042409914	ok
-1.16666667	-22.77777778	-44.77396665	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	325.2219621,918.8451915,1854.695873,9809.159173,10836.86493,11152.11075,11504.3319,11912.41742	248.7686502,5009.288935,6305.112503,6640.106537,7022.455448,7477.26075,8059.160631,8967.139625	0.9776722733,0.9821052689,0.9805372995,0.9516055006,0.9595727497,0.972977369,0.9722219113,0.9709538757	0.9968401218,-0.009677100245,-0.01111879068,-0.01165373486,-0.012472619,-0.01383764919,-0.01661705218,-0.0271333686	ok
-1.05555556	-22.77777778	-46.57200624	0.7159950057	continued:5	1,1,1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	496.4908781,1172.231999,2710.69712,8464.795081,9775.179077,10114.79837,10505.03352,10974.96308	246.1324046,5047.630212,6336.293157,6668.449306,7047.359381,7498.784551,8079.156527,9004.409273	0.9740897844,0.980480817,0.9824689755,-0.8543567381,-0.8876932991,-0.8935747681,-0.8999719575,-0.9091923785	0.9968470788,-0.005918150227,-0.006828725979,-0.007162982413,-0.00767851559,-0.008545380106,-0.01034104001,-0.01765066055	ok
-0.94444444	-22.77777778	-47.94421480	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	721.7207058,1575.451745,8846.838411,10144.00486,10478.71394,10862.2686,11323.50693,11929.57638	243.5669882,5088.477212,6370.442179,6700.240785,7076.106193,7524.681304,8104.546704,9053.329123	0.97376963,0.9791806968,0.7197434542,0.7667200689,0.7803565908,0.79638628,0.8195477966,0.8557638819	0.9968529842,-0.003640214464,-0.004218557792,-0.004428471386,-0.0047550125,-0.005309333158,-0.006479946375,-0.01169174325	ok
-0.83333333	-22.77777778	-48.94102966	0.7159950057	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	944.6669337,2018.704887,8211.96447,9501.324292,9833.460379,10213.43438,10670.96515,11275.23347	241.0691387,5131.316194,6406.542227,6734.872019,7108.066873,7554.288991,8134.657472,9114.904322	0.9738118573,0.9792437836,-0.5880433011,-0.6413844053,-0.6605851062,-0.6835588156,-0.7180930244,-0.7760606235	0.9968578687,-0.002249117896,-0.002618338981,-0.002750444061,-0.002958308476,-0.003314844359,-0.004084205503,-0.007913577698	ok
-0.72222222	-22.77777778	-49.67979379	0.7187883546	continued:5	1,1,1,1,1,1,1,-1	1,-1,-1,-1,-1,-1,-1,1	1300.327789,8522.388328,10124.54534,10497.66672,10945.77762,11535.721,12603.18752,18509.35954	238.6358058,5175.741121,6771.8539,7142.741389,7587.08461,8168.979197,9191.433457,15226.44049	0.9747027682,0.2082112461,0.2520394575,0.2695837055,0.299297995,0.361722992,0.6344407332,-0.02144040397	0.9968617603,-0.001394563288,-0.001714535664,-0.001847401724,-0.002077879648,-0.002587351523,-0.005510974546,5.394911275e-05	ok
-0.61111111	-22.77777778	-50.15132456	0.7159950057	continued:5	1,1,1,1,1,1,1,-1	1,-1,-1,-1,-1,-1,-1,1	1671.239002,8345.244569,9941.975177,10313.60198,10761.14421,11355.79534,12506.74622,18015.94473	236.2641344,5221.427283,6810.785326,7179.726016,7622.648997,8207.12887,9287.540768,14937.04857	0.9750205014,0.2863543259,0.344455925,0.3670401329,0.4048696157,0.4826986923,0.7923133186,-0.04839975824	0.9968646853,-0.000867184366,-0.001072009216,-0.001157233102,-0.001306886887,-0.001646705797,-0.004002527436,7.894268701e-05	ok
-0.50000000	-22.77777778	-50.44963338	0.7132016568	full	1,-1,-1,-1,-1,-1,-1,1	1,-1,-1,-1,-1,-1,-1,1	2157.022472,8022.297942,9612.507199,9982.365167,10428.70947,11026.8719,12283.63175,17505.56533	233.9514481,5268.11232,6851.330113,7218.690393,7660.642472,8248.826099,9413.048878,14751.68112	0.9756166341,-0.008685240839,-0.01081784089,-0.01171635617,-0.01332600967,-0.01716732142,-0.06152714564,0.001216215697	0.9968666679,-0.0005405281344,-0.0006719725566,-0.0007268018007,-0.0008243687033,-0.00105265522,-0.003123049769,5.870109882e-05	ok
