delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-28.33333333	-47.38116826	0.8262297353	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1190.99697,8388.465315,16011.88001,23620.8705,31225.50183,38829.44698,46433.74296,54038.53477	5208.502881,5635.785264,5904.205034,6180.650616,6477.195677,6801.491279,7161.902418,7570.454682	0.9827463503,0.954420648,0.9527275594,0.9513538849,0.9502833601,0.949401024,0.9485950653,0.9477727275	-0.1285494041,-0.1331089102,-0.1348856805,-0.1366535577,-0.1390804248,-0.1425043744,-0.1473454975,-0.1543494994	ok
-1.38888889	-28.33333333	-48.03216659	0.8234363865	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	6.9171519,1524.927224,8461.158693,16187.8271,23918.19966,31653.42438,39395.22777,47146.38738	5197.818552,5625.073551,5890.656609,6164.345727,6457.350436,6777.608141,7133.625488,7537.581646	0.9627097549,0.9829211078,0.954614434,0.9545177396,0.9544738982,0.9545001417,0.9545946475,0.9547610073	-0.0731437939,-0.07602145169,-0.07707276279,-0.07814086321,-0.07962064306,-0.08171799037,-0.08469923396,-0.08904552471	ok
-1.27777778	-28.33333333	-48.53197891	0.8206430376	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	44.53709099,1893.952107,7548.12905,15454.10414,23775.0218,25021.77385,34238.82038,34709.53686	5198.283755,5625.282724,5888.308123,6159.938425,6449.869225,6766.568444,7118.754303,7518.822746	0.9955036015,0.9832936991,0.08679926995,0.2814494324,0.9488524181,0.9744205576,0.9282090037,0.9128088596	-0.04268810032,-0.0444385527,-0.04514971263,-0.0457978245,-0.04670359807,-0.0479939039,-0.0498376961,-0.05254473901	ok
-1.16666667	-28.33333333	-43.75967612	0.7345531206	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	278.493267,893.7734097,1804.055503,10934.75738,11403.2003,11685.782,11979.79584,12300.33063	5207.226388,6164.519035,6451.788668,6765.309286,7114.095898,7510.816146,7976.821597,8555.123858	0.9821233952,0.9831782113,0.9816115394,0.9327001692,0.9100990321,0.9508725388,0.9567501582,0.9565190743	-0.02540335115,-0.02736147292,-0.0279211707,-0.02872333114,-0.0298759543,-0.03158030869,-0.03427949144,-0.03922241336	ok
-1.05555556	-28.33333333	-45.60100254	0.7317597717	continued:5	1,1,1,-1,-1,-1,-1,1	-1,-1,-1,-1,-1,-1,-1,-1	442.1779851,1143.494554,2412.264016,9059.637925,9982.916499,10709.195,12136.06923,19481.84335	5222.758002,6176.021083,6461.041978,6771.709781,7117.45487,7511.270841,7975.232554,8554.770444	0.9778283945,0.9816165516,0.9821285339,-0.8843892101,-0.9126693956,-0.938309003,-0.9755412699,0.8706993477	-0.01533843175,-0.01658432712,-0.01693312834,-0.01743680839,-0.01816484051,-0.01924935817,-0.0209864913,-0.02423811717	ok
-0.94444444	-28.33333333	-46.97255242	0.7345531206	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	658.1572185,1538.969518,9603.435035,10568.85248,10856.82967,11171.79835,11524.15216,11928.73899	5243.498301,6192.867081,6476.126586,6784.238318,7127.253689,7518.551126,7981.026065,8562.90112	0.9766555836,0.9804695921,0.8646660536,0.8893066971,0.8954258033,0.8972503172,0.899764366,0.9039072073	-0.009362419212,-0.01016203735,-0.01038065799,-0.01069950907,-0.01116332481,-0.01185963941,-0.0129884824,-0.01515267632	ok
-0.83333333	-28.33333333	-47.97506126	0.7317597717	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	873.9214822,1964.570148,9031.895724,9996.572451,10283.63468,10597.29991,10948.66961,11353.3347	5268.410902,6495.912213,6801.751859,7142.319448,7531.446594,7992.951829,8578.271476,9458.662524	0.976468867,0.9804185251,0.9250470635,0.9423861754,0.9528042382,0.9524731244,0.9516931931,0.9515088868	-0.005761947159,-0.006416253131,-0.006619387872,-0.006916915547,-0.007367254647,-0.008106777335,-0.009562404621,-0.01433860911	ok
-0.72222222	-28.33333333	-48.73289161	0.7289664228	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1126.717516,2749.923555,8104.114693,9335.593812,9642.105701,9984.226468,10376.90836,10846.56298	5296.70043,6519.522665,6823.374382,7161.756046,7549.035882,8010.066806,8599.986708,9517.683706	0.9765328916,0.9818828308,-0.4827363261,-0.5237948337,-0.5345571649,-0.5496472132,-0.5716843786,-0.6055479517	-0.00356864256,-0.003991191656,-0.004121236583,-0.004313142797,-0.004606127597,-0.005093912212,-0.006082386916,-0.009706540577	ok
-0.61111111	-28.33333333	-49.28010399	0.7317597717	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1588.403555,8691.051692,9917.051779,10221.41293,10561.02773,10951.3964,11419.9404,12030.93699	265.244119,5122.456901,6340.966496,6643.126502,6979.569066,7365.304896,7826.343909,8422.098282	0.9773258564,0.4271050572,0.4674254314,0.478494189,0.4940566196,0.5170967594,0.5533549111,0.6189375937	0.9960709352,-0.002079471253,-0.002335959034,-0.002414186488,-0.002530581874,-0.002709906657,-0.003012888689,-0.003647023308	ok
-0.50000000	-28.33333333	-49.59915082	0.7289664228	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	2033.062762,8160.512571,9382.253606,9685.063118,10022.81151,10411.74048,10880.59122,11498.96934	261.9279743,5164.101785,6378.584321,6679.38572,7014.130872,7398.618934,7860.156198,8463.119769	0.9777693425,-0.03240895463,-0.03658947925,-0.03787006463,-0.03979357984,-0.04279735454,-0.04800044727,-0.05956278004	0.9960826076,-0.001302076538,-0.001469247049,-0.001519741217,-0.001595570146,-0.001713522782,-0.001915982157,-0.002355263901	ok
