delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-31.11111111	-46.79878636	0.8342958426	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1146.734943,8499.143067,16100.78235,23700.08505,31300.48593,38901.94591,46504.0407,54106.47016	5275.753199,5692.270432,5957.801794,6229.718516,6520.157533,6835.461261,7182.126764,7568.939439	0.9833997942,0.9491601938,0.947088349,0.945786749,0.9448205301,0.9437245375,0.9419524744,0.9386324266	-0.2256033211,-0.2316016027,-0.234020133,-0.2359507658,-0.2385570277,-0.2422730741,-0.2474960627,-0.2548307135	ok
-1.38888889	-31.11111111	-47.42869755	0.8315024938	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1481.805076,8666.906469,16319.46135,23966.77916,31611.40478,39254.77643,46897.64751,54540.38571	5243.397627,5660.364745,5922.82023,6191.551878,6478.283037,6789.481607,7131.739959,7513.962329	0.9835429863,0.9491959096,0.9484954715,0.9479220542,0.9474765595,0.9471422587,0.9468969038,0.9467204759	-0.1245885667,-0.1285480355,-0.1298748714,-0.1310921042,-0.1327693558,-0.1351602631,-0.1385263119,-0.143282487	ok
-1.27777778	-31.11111111	-47.91872851	0.8287091449	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1854.006415,7396.105238,15126.65733,22860.34592,30598.37213,38342.58353,46096.01111,53864.12723	5227.263672,5644.819175,5904.573007,6170.646079,6454.189134,6761.857419,7100.383684,7478.844476	0.9838587677,-0.7698803331,-0.8762828176,-0.9231831384,-0.9405959966,-0.946757089,-0.9491143119,-0.9503182525	-0.0709590147,-0.07346733817,-0.07426268719,-0.0750167092,-0.07606098082,-0.07755124783,-0.07965571815,-0.08264681987	ok
-1.16666667	-31.11111111	-43.39709902	0.7448056524	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	268.2622044,912.1565002,1854.837874,10206.99962,11002.54609,11624.26406,12486.93287,21537.4355	5223.056279,5641.171265,5898.478195,6162.355996,6443.101586,6747.646516,7082.907655,7458.174086	0.9837824346,0.9834097177,0.9821261502,0.8561473532,0.881721404,0.9047383008,0.932125645,0.9167874485	-0.04150193818,-0.04309307825,-0.04358841244,-0.04405695922,-0.04470814991,-0.04563974476,-0.04696031878,-0.04884855365	ok
-1.05555556	-31.11111111	-45.20154620	0.7420123035	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	429.8070182,1166.472539,2461.183712,8256.580878,17747.71158,18177.90095,18439.0106,18707.25694	5227.896775,5646.422082,5901.384705,6163.602475,6441.884846,6743.62744,7075.98273,7448.488024	0.9794755084,0.9819559709,0.982569826,-0.9537341045,-0.919385561,-0.8827127768,-0.9354255914,-0.9459756402	-0.02476721645,-0.025785697,-0.02610147022,-0.02639398844,-0.0268033037,-0.02739108225,-0.02822796401,-0.02943214291	ok
-0.94444444	-31.11111111	-46.52786340	0.7425138563	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	631.2406556,1529.123423,10065.31834,10493.68241,10751.18257,11016.31643,11298.58937,11605.8823	5239.764735,6172.226902,6448.363673,6747.577605,7077.324929,7447.426892,7873.309177,8382.81459	0.9779000171,0.9810220416,0.8998832629,0.8108222379,0.9050242292,0.9268222682,0.9282785189,0.9278217675	-0.01500336338,-0.01604916279,-0.01630840224,-0.01668260466,-0.01721802564,-0.01799356917,-0.01916525307,-0.02110548497	ok
-0.83333333	-31.11111111	-47.51935421	0.7397205075	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	843.4120766,1945.323457,9915.405108,10352.14857,10611.26421,10878.55206,11163.68702,11475.13291	5257.190362,6186.641956,6460.964452,6757.896695,7085.2962,7453.306966,7877.977334,8388.842585	0.9775888756,0.9809298396,0.9477865093,0.7546740805,0.9450609793,0.9752910736,0.9762655707,0.9744204124	-0.009191039605,-0.00986861116,-0.0100337337,-0.01027373175,-0.01061899294,-0.01112260834,-0.01189151637,-0.01318842723	ok
-0.72222222	-31.11111111	-48.27419717	0.7369271586	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1091.870681,2647.864707,8327.207004,9263.862639,9539.547672,9838.44688,10169.07677,10542.59698	5279.073637,6205.605486,6478.509951,6773.39347,7098.680714,7464.883088,7888.736202,8401.681242	0.9775969262,0.9819270249,-0.7134654356,-0.7423188634,-0.7493559023,-0.7545864025,-0.7617943258,-0.7722242654	-0.005678492686,-0.006120274189,-0.006225785526,-0.006380599856,-0.006604637492,-0.006933847621,-0.007442103765,-0.008316598873	ok
-0.61111111	-31.11111111	-48.82493663	0.7397205075	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1544.640322,8982.471172,9913.088744,10186.86759,10482.60733,10809.61338,11179.25829,11610.07056	5304.572166,6500.094209,6793.157179,7116.55103,7481.208106,7904.621726,8420.382409,9113.616915	0.978276591,0.5337611463,0.5633791632,0.5709071219,0.5789869304,0.5902867256,0.6065273617,0.6304332935	-0.003531452014,-0.003888486437,-0.003988792283,-0.004134890422,-0.004351243769,-0.004689224911,-0.005283436114,-0.006662689473	ok
-0.50000000	-31.11111111	-49.15072985	0.7369271586	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1970.831301,8313.861915,9514.613919,9808.648601,10133.87515,10502.14431,10932.86513,11465.03528	5333.028483,6525.002086,6816.475981,7138.18377,7501.544965,7924.888641,8444.236159,9155.90502	0.9786294894,-0.04070758074,-0.04503899174,-0.04626904146,-0.04807365057,-0.05077641638,-0.05508271688,-0.06296127007	-0.002207586817,-0.002441320226,-0.00250652535,-0.002602174846,-0.00274497925,-0.002970870019,-0.003377456752,-0.004381151688	ok
