delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-25.55555556	-48.36418669	0.8279332755	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	12.2984801,1536.670506,8366.85444,16029.61324,23681.02469,31324.66882,38963.30191,46598.85636	274.7111312,4903.53321,5612.133472,5894.411954,6197.933895,6532.45847,6908.924387,7344.121418	0.9651422069,0.9828680372,0.9575603911,0.9567968548,0.9561179734,0.9555633211,0.9551351284,0.9548231101	0.9964048329,-0.07072267206,-0.0750760371,-0.07643110246,-0.07832308886,-0.08101889567,-0.08492451583,-0.09086357222	ok
-1.38888889	-25.55555556	-48.90389089	0.8251399267	full	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	55.06515349,1897.335799,7682.987179,15512.13844,23459.69929,32593.92887,33308.44835,33807.34228	271.1783401,4921.238544,5906.346477,6206.495542,6536.942445,6908.864888,7339.238032,7859.476668	0.9919775019,0.9832994091,0.9563999121,0.9591115613,0.9593282967,0.7393301974,0.7645999912,0.7944894475	0.9964216784,-0.0414054543,-0.04493755057,-0.04608450675,-0.04772919402,-0.05012566317,-0.05379634359,-0.06006298973	ok
-1.27777778	-25.55555556	-41.03115644	0.7257172630	continued:5	1,1,1,1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	141.0682237,644.0945218,1335.019009,2614.38327,8505.572759,18105.54465,18572.46149,18854.94172	267.76491,4945.705636,5925.54476,6222.838248,6549.654763,6917.552753,7343.779445,7860.509156	0.9790381051,0.9855007608,0.9823252767,0.9827373105,-0.9599355236,-0.9441242664,-0.8619050494,-0.95484693	0.9964369854,-0.02467416726,-0.02688510697,-0.02758701151,-0.02860103642,-0.03008727488,-0.0323803251,-0.03634129921	ok
-1.16666667	-25.55555556	-44.33603504	0.7266321181	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	306.5666524,912.0610938,1837.94057,10397.00303,11424.3104,11737.3492,12086.60477,12487.25052	264.4639978,4975.377191,5950.194113,6245.207717,6568.782855,6933.088172,7355.727637,7869.804165	0.979872425,0.9826480245,0.9810972549,0.9509235578,0.9728486498,0.9737516171,0.9722996437,0.9708050562	0.9964508159,-0.01489997788,-0.0162984959,-0.01673141962,-0.01736282061,-0.01829405962,-0.01974180048,-0.02227413906	ok
-1.05555556	-25.55555556	-46.13591523	0.7238387692	continued:5	1,1,1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	474.6950364,1164.057975,2543.589076,9146.459582,10151.91146,10455.86618,10792.71858,11176.8008	261.2693072,5009.109313,6272.319248,6593.012916,6954.102754,7373.640976,7885.826543,8578.61279	0.9759703198,0.9810718424,0.9821690052,-0.9508907744,-0.9693254994,-0.9745776293,-0.9733114033,-0.9716953868	0.9964632272,-0.009087481222,-0.01024831179,-0.0106446532,-0.01123317311,-0.01215554276,-0.01379099434,-0.01769145293	ok
-0.94444444	-25.55555556	-47.50059605	0.7266321181	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	696.3710204,1565.149282,9198.014667,10472.86832,10796.88016,11163.52263,11593.18228,12126.58129	258.175033,5046.041552,6303.19853,6621.362296,6979.57803,7396.453056,7907.456834,8606.807527	0.975292729,0.9798613147,0.8061130773,0.8431638923,0.849338682,0.8570112223,0.8680804716,0.8843369531	0.9964742723,-0.00558430682,-0.006324791043,-0.006575153702,-0.006949667705,-0.007541721066,-0.008607133504,-0.01124745434	ok
-0.83333333	-25.55555556	-48.49601173	0.7238387692	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	916.4407828,2001.270551,8528.616938,9797.487784,10118.9749,10482.72671,10909.75686,11442.37872	255.1758129,5085.513876,6337.080894,6653.076822,7008.735816,7423.353031,7933.856571,8641.925921	0.9752345608,0.9798734569,-0.6594871222,-0.7064444573,-0.7183386129,-0.7339342542,-0.7564854561,-0.7909467301	0.9964839999,-0.003451493146,-0.003926242916,-0.004085152178,-0.004324809931,-0.004707180822,-0.00540643975,-0.007216831936	ok
-0.72222222	-25.55555556	-49.24069311	0.7266321181	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1266.967811,8685.30922,9936.704061,10252.41851,10608.1028,11024.36728,11541.35422,12277.2035	252.2666851,5127.011653,6373.335237,6687.564816,7040.968612,7453.710599,7964.385458,8683.594408	0.9759876215,0.2452241796,0.2766653258,0.2868400884,0.3018960662,0.3256380504,0.3680603674,0.4718748627	0.9964924552,-0.002142936704,-0.002448572414,-0.002549786325,-0.002703841362,-0.002952061818,-0.00341402726,-0.004671574528	ok
-0.61111111	-25.55555556	-49.72194863	0.7238387692	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1630.008413,8488.263114,9736.054208,10050.83768,10405.15491,10820.89752,11340.67692,12097.06693	249.4430501,5170.127974,6411.034673,6724.352899,7075.793608,7487.026998,7998.548377,8731.704514	0.9762541223,0.3457087604,0.3873135926,0.4009983401,0.4201296041,0.4499594701,0.5021672243,0.6239554829	0.9964996799,-0.001335297398,-0.00153287608,-0.001597360865,-0.001696758951,-0.001858602085,-0.00216562066,-0.003051209954	ok
-0.50000000	-25.55555556	-50.03176558	0.7210454203	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	2094.10716,8071.268261,9627.706224,9980.164046,10394.53347,10915.61865,11690.28126,18429.13134	246.7006374,5214.53727,6763.055325,7112.821231,7522.90181,8035.960341,8786.419832,15641.02219	0.9767824383,-0.01557878687,-0.01877012766,-0.01999600054,-0.02202512242,-0.02600768953,-0.03889927706,-0.001929233684	0.9965057125,-0.0008344922146,-0.001003741883,-0.001068076041,-0.001174006531,-0.00137918753,-0.002012365019,-0.0001064680084	ok
