delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-29.42211055	-43.97976160	0.8613165022	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	827.5650664,7646.503935,15246.14921,22846.54288,30447.57539,38049.0268,45650.72854,53252.57338	5230.063662,5653.229928,5920.428533,6194.977873,6489.022458,6809.63997,7164.393288,7563.891601	0.9844784594,0.9494082366,0.9488817644,0.9485733699,0.9483802487,0.9482405985,0.9481112397,0.9479622335	1.382757697e-14,2.321816394e-13,3.790470961e-13,5.501760444e-13,7.611619791e-13,1.040340798e-12,1.375748179e-12,1.845906253e-12	ok
-1.49497487	-29.42211055	-44.54009748	0.8585231533	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1016.12718,7538.494195,15140.25335,22742.68656,30345.61795,37948.86575,45552.30207,53155.84744	5228.908073,5652.082658,5919.14013,6193.543351,6487.41308,6807.834132,7162.373578,7561.64546	0.9845432327,0.9491449953,0.9487703041,0.9485459179,0.9484029638,0.9482973762,0.9482014714,0.9480928671	1.85234715e-14,2.325364378e-13,3.7736025e-13,5.442334984e-13,7.558747169e-13,1.034173018e-12,1.372185436e-12,1.843576108e-12	ok
-1.48994975	-29.42211055	-45.08112328	0.8557298044	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1200.375364,7248.650317,14852.48071,22456.88368,30061.68869,37666.74738,45271.95851,52877.25899	5227.787521,5650.970775,5917.888051,6192.146445,6485.842607,6806.068653,7160.395976,7559.443623	0.9846509634,0.9489937468,0.9486901525,0.9484948784,0.9483543916,0.9482325633,0.9481043967,0.9479483986	2.362368614e-14,2.327634299e-13,3.773683979e-13,5.379562777e-13,7.520960495e-13,9.906205749e-13,1.318959749e-12,1.794536671e-12	ok
-1.48492462	-29.42211055	-45.61077199	0.8529364556	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1366.866209,6994.623413,14600.34206,22206.58575,29813.20585,37420.06889,45027.081,52634.18237	5226.701483,5649.893729,5916.67173,6190.786575,6484.310438,6804.342907,7158.459814,7557.28538	0.984712178,0.9483593276,0.9477823009,0.9472066701,0.9465468138,0.9457164078,0.944621887,0.9431459781	2.860934723e-14,2.330495941e-13,3.726316502e-13,5.330164314e-13,7.452901589e-13,1.012169804e-12,1.338555319e-12,1.792214655e-12	ok
-1.47989950	-29.42211055	-46.13147042	0.8501431067	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1503.536018,7075.2897,14682.88821,22290.98101,29899.44527,37508.15717,45117.02524,52725.98932	5225.649447,5648.850985,5915.490615,6189.463174,6482.815984,6802.656274,7156.56444,7555.170031	0.9846947217,-0.943271369,-0.9408827213,-0.9379617941,-0.9342696783,-0.9295234599,-0.9233847235,-0.9154415384	3.316014621e-14,2.333458745e-13,3.823992656e-13,5.347739399e-13,7.34735007e-13,1.003079532e-12,1.333532992e-12,1.787650921e-12	ok
-1.47487437	-29.42211055	-46.64237886	0.8478907775	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1632.46108,7233.302106,14842.8618,22452.87974,30063.26102,37673.89302,45284.68816,52895.58584	5224.63091,5647.842016,5914.344163,6188.175687,6481.358669,6801.008152,7154.709217,7553.096896	0.9846597121,0.9412412715,0.9388281003,0.9358604383,0.9321619673,0.9275273634,0.9217108682,0.9144281019	3.737529628e-14,2.336419438e-13,3.811123675e-13,5.324065689e-13,7.241498753e-13,9.942297165e-13,1.321276282e-12,1.775154456e-12	ok
-1.46984925	-29.42211055	-47.13585876	0.8464349027	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1766.228824,7333.692727,14945.29803,22557.31993,30169.69288,37782.31794,45395.11156,53008.0142	5223.645381,5646.866307,5913.231844,6186.923573,6479.93793,6799.397952,7152.893525,7551.065312	0.984638256,-0.5326758154,-0.4927286492,-0.4540315182,-0.4171174686,-0.3821982079,-0.349370762,-0.3186789263	4.13977948e-14,2.338978562e-13,3.795481862e-13,5.48797699e-13,7.371029058e-13,1.007111825e-12,1.334319863e-12,1.793084825e-12	ok
-1.46482412	-29.42211055	-47.60211328	0.8455200477	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	22.98933199,1891.158064,7507.399509,15121.13535,22735.24049,30349.68035,37964.371,45579.23497	5222.692379,5645.923355,5912.153139,6185.706297,6478.553216,6797.825098,7151.116755,7549.074627	0.9670279377,0.984597709,0.9000018601,0.8914336213,0.8815372217,0.8702636871,0.857510927,0.843163961	4.4601981e-14,2.342152652e-13,3.682964962e-13,5.296301729e-13,7.187608272e-13,9.896755539e-13,1.316852717e-12,1.773056047e-12	ok
-1.45979899	-29.42211055	-48.03465377	0.8450184949	full	1,1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	44.30356461,1928.784818,7498.896384,15114.85146,22731.12274,30347.70703,37964.538,45581.54541	5221.77143,5645.012666,5911.107539,6184.523342,6477.20399,6796.289028,7149.378313,7547.124214	0.9956387242,0.9845779033,-0.04153036873,-0.03877236665,-0.03620214661,-0.0338334584,-0.0316490809,-0.02962733283	4.78749581e-14,2.34524087e-13,3.866658679e-13,5.489560739e-13,7.647899838e-13,1.013908565e-12,1.330244356e-12,1.789194247e-12	ok
-1.45477387	-29.42211055	-41.89417298	0.8625646176	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	319.9656334,7392.265594,15017.10365,22637.05191,30255.48095,37873.70454,45492.14295,53110.87291	5220.882071,5644.133754,5910.094543,6183.374196,6475.88972,6794.789189,7147.677622,7545.213449	0.9894502406,0.9515725737,0.950581943,0.9498478668,0.9493229787,0.9489502718,0.9486832929,0.948486836	5.042839154e-14,2.348383627e-13,3.83051753e-13,5.401277367e-13,7.240339239e-13,9.931848567e-13,1.354054073e-12,1.806954479e-12	ok
