delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-34.19597990	-42.86897145	0.8755307531	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	585.9710433,979.1859228,8623.195643,16246.03971,23870.02052,31494.53436,39119.2771,46744.11556	5415.530432,5819.719893,6082.935626,6350.999863,6635.871877,6942.877737,7277.011651,7644.613121	0.986008117,0.264428177,0.9396482155,0.9389482029,0.938654934,0.9385291745,0.9384686807,0.9384178005	-3.298451367e-15,1.832253012e-13,3.141290107e-13,4.417428861e-13,6.152415695e-13,8.200209588e-13,1.05659058e-12,1.366863924e-12	ok
-1.49497487	-34.19597990	-43.39033091	0.8755702199	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	802.4652728,1836.31412,9459.151671,17083.22424,24707.9861,32333.05686,39958.26007,47583.51919	5411.484877,5815.671946,6078.710226,6346.583674,6631.241209,6938.010842,7271.887905,7639.212869	0.9855084982,0.9558582273,0.9391991515,0.9388009477,0.9386116294,0.938472975,0.9382481513,0.9376955704	-5.059022636e-15,1.832679421e-13,3.146473651e-13,4.598096232e-13,6.293190717e-13,8.341060547e-13,1.089316049e-12,1.39823609e-12	ok
-1.48994975	-34.19597990	-43.83381368	0.8727768710	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	968.2627362,2329.621612,9953.142906,17577.82143,25203.09461,32828.63728,40454.29722,48080.00755	5407.522384,5811.709251,6074.57234,6342.257654,6626.703771,6933.240748,7266.865198,7633.918809	0.9854587246,0.9419167729,0.9391586149,0.9387722784,0.9384876459,0.9380495701,0.9370296034,0.9344231694	-8.02549547e-15,1.836615202e-13,3.150737384e-13,4.387078463e-13,6.077101377e-13,8.134013324e-13,1.052912589e-12,1.363544411e-12	ok
-1.48492462	-34.19597990	-44.26199284	0.8699835222	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1128.835266,2768.219945,10392.39978,18017.64443,25643.44082,33269.49194,40895.65568,48521.86867	5403.641207,5807.829967,6070.520044,6338.019782,6622.257426,6928.565177,7261.941088,7628.728294	0.9854732057,0.9402906634,0.9388876535,0.9380514009,0.9365796429,0.9331564757,0.9247982685,0.9047458533	-1.329732125e-14,1.837927588e-13,3.144467479e-13,4.380430913e-13,6.110876971e-13,8.042020078e-13,1.042223816e-12,1.355324958e-12	ok
-1.47989950	-34.19597990	-44.68440840	0.8671901733	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1275.379586,3049.438421,10674.2521,18300.07149,25926.42481,33553.02971,41179.74809,48806.51702	5399.839651,5804.032313,6066.551474,6333.868103,6617.900108,6923.981934,7257.113222,7623.638774	0.9854730039,0.9248213058,0.9007356289,0.8527984501,0.7623900043,0.6251082384,0.4665061662,0.3238212897	-1.666469031e-14,1.840551513e-13,3.026979794e-13,4.398232023e-13,6.021569451e-13,8.063559341e-13,1.037257508e-12,1.332051759e-12	ok
-1.47487437	-34.19597990	-45.10600386	0.8645245418	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1406.807177,3180.145849,10805.63614,18432.07925,26059.04187,33686.25431,41313.58186,48940.96149	5396.116071,5800.31456,6062.664827,6329.800725,6613.62982,6919.488898,7252.379328,7618.647797	0.9854463026,0.9282310292,0.9084607704,0.8710154945,0.7988003591,0.681770039,0.5328673469,0.3853082996	-2.065900359e-14,1.842649184e-13,2.997394319e-13,4.413142183e-13,6.056140333e-13,8.013981698e-13,1.031326313e-12,1.325410717e-12	ok
-1.46984925	-34.19597990	-45.52750113	0.8622722126	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1534.466141,3278.699527,10904.92084,18532.04373,26159.67125,33787.54701,41415.53929,49043.58508	5392.468871,5796.675032,6058.858353,6325.815814,6609.444633,6915.084021,7247.737219,7613.753002	0.9854144465,0.9406495354,0.9389117173,0.9379459315,0.9362682379,0.9327086766,0.9248619343,0.9077950177	-2.353637628e-14,1.847449032e-13,2.996428182e-13,4.334933636e-13,5.956411084e-13,7.852280588e-13,1.014691975e-12,1.324039402e-12	ok
-1.46482412	-34.19597990	-45.94498979	0.8606886205	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1671.18395,3466.57776,11093.58657,18721.44661,26349.7959,33978.39101,41607.10369,49235.87173	5388.896499,5793.1121,6055.130357,6321.911601,6605.342681,6910.765327,7243.184784,7608.952112	0.9854003373,-0.9382999671,-0.9380891261,-0.9361152818,-0.9322805132,-0.9242272231,-0.9073553479,-0.8734164737	-2.448641279e-14,1.850543496e-13,3.173570742e-13,4.474498761e-13,6.10904468e-13,7.976522232e-13,1.02707249e-12,1.327107983e-12	ok
-1.45979899	-34.19597990	-46.35133970	0.8594393969	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1795.933877,3551.235018,11179.08643,18807.74043,26436.86791,34066.23855,41695.72807,49325.27432	5385.397448,5789.624188,6051.479195,6318.086365,6601.322156,6906.530904,7238.719984,7604.242934	0.9853666108,0.9309180283,0.9177492742,0.8948826146,0.8520161127,0.7787038159,0.6707511748,0.5395932498	-2.421343912e-14,1.855298385e-13,3.185164828e-13,4.472910723e-13,6.016489027e-13,7.865681787e-13,1.018012559e-12,1.35753263e-12	ok
-1.45477387	-34.19597990	-46.74251324	0.8587311930	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	50.31531405,1920.902783,3643.394561,11272.14398,18901.64873,26531.61113,34161.81406,41792.13657	5381.970253,5786.209762,6047.903274,6314.338442,6597.381312,6902.378905,7234.340853,7599.623353	0.9711216328,0.985334671,0.9329610921,0.9236024903,0.9074652168,0.8773343787,0.8242869097,0.740491371	-2.276278829e-14,1.860237276e-13,3.190316449e-13,4.432023356e-13,6.012760283e-13,7.85451582e-13,1.045877157e-12,1.383025362e-12	ok
