delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-20.50251256	-43.57841189	0.8392043561	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	511.2254022,7725.01613,9494.619903,15708.51417,24020.9768,25502.28399,32710.19717,34501.09332	245.1087247,4935.835733,5961.013169,6280.55148,6637.56723,7051.133298,7554.444235,8231.142251	0.9829276118,0.9489735683,0.9793818462,0.9563143433,0.9326106628,0.9685996644,0.9444548738,0.9783865	2.586564982e-20,1.013852331e-13,8.04302608e-13,1.104855419e-12,1.536083326e-12,2.22054256e-12,3.326322421e-12,5.378615748e-12	ok
-1.49497487	-20.50251256	-44.45460263	0.8364110072	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	700.9100038,7607.808358,17034.46404,17834.79518,18156.15984,18514.38226,18929.53254,19435.62118	244.9958863,4937.144614,5961.969295,6281.391878,6638.199186,7051.512876,7554.530387,8230.922563	0.9819621367,0.9591159125,0.9404855556,0.9436736231,0.9595320046,0.9603981804,0.9605423292,0.9609368826	2.580840579e-20,1.036428676e-13,8.165203467e-13,1.124719368e-12,1.555990009e-12,2.242968189e-12,3.310935741e-12,5.368606262e-12	ok
-1.48994975	-20.50251256	-45.25103195	0.8336176583	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	906.272558,7505.308189,16912.10084,17574.79298,17998.70696,18502.21791,19178.22117,20578.41898	244.88318,4938.464396,5962.932113,6282.245372,6638.845437,7051.908161,7554.634352,8230.72499	0.9820590399,0.9618191629,0.7941000049,0.8089567477,0.8350124548,0.8576865671,0.8917355068,0.9658389073	2.575025731e-20,1.060739205e-13,7.938922629e-13,1.093235704e-12,1.527387774e-12,2.214532063e-12,3.255215005e-12,5.302193403e-12	ok
-1.48492462	-20.50251256	-45.99982472	0.8308243094	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1116.933284,7415.23511,16285.55959,17189.57807,17905.36232,26330.6606,27393.90365,27727.08899	244.7706055,4939.794953,5963.899746,6283.111817,6639.505827,7052.318989,7554.755946,8230.549314	0.9823678682,0.9625388053,0.7720073556,0.8169368443,0.8749049128,0.9089391531,0.9281713046,0.9325156182	2.569242853e-20,1.083090759e-13,7.771116866e-13,1.08681389e-12,1.508596913e-12,2.195764233e-12,3.221853639e-12,5.2660918e-12	ok
-1.47989950	-20.50251256	-46.71095511	0.8280309606	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1317.197976,7376.068466,16232.43273,17150.66429,17888.80598,26484.39131,27572.34939,27915.53689	244.6581626,4941.13616,5964.869261,6283.991065,6640.180207,7052.745198,7554.89499,8230.395324	0.9826310101,0.962714858,0.7787357083,0.8244128947,0.8835302146,0.9115744853,0.9319927238,0.93494241	2.563470058e-20,1.097370116e-13,7.782822505e-13,1.092003834e-12,1.552670079e-12,2.237151968e-12,3.261233406e-12,5.323735942e-12	ok
-1.47487437	-20.50251256	-47.38510002	0.8252376117	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1488.6589,7429.42212,16545.00675,17336.35083,17892.12072,18681.65689,27518.15747,28037.30462	244.545851,4942.487895,5965.835509,6284.882971,6640.868423,7053.186624,7555.0513,8230.262801	0.9827590421,0.9245571021,0.7436377278,0.7775902347,0.819915431,0.8835899391,0.9113847096,0.8551996325	2.557672778e-20,1.113222172e-13,8.026631174e-13,1.131335851e-12,1.576870011e-12,2.214810266e-12,3.247637689e-12,5.477544372e-12	ok
-1.46984925	-20.50251256	-48.01922052	0.8225719802	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1623.921918,7570.806882,17030.98906,17690.11971,18108.61995,18603.32396,19261.10524,20518.55092	244.4336704,4943.850036,5966.787606,6285.787392,6641.570331,7053.643107,7555.224705,8230.151541	0.9827374784,-0.9509518274,-0.7955464823,-0.809730387,-0.8356869411,-0.8575759022,-0.8899531876,-0.9577307226	2.552078412e-20,1.130378092e-13,8.228142475e-13,1.121570502e-12,1.578955739e-12,2.259891723e-12,3.290325108e-12,5.476290443e-12	ok
-1.46482412	-20.50251256	-48.60848104	0.8207817370	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1754.950534,7719.592249,17373.06245,17947.34403,18296.70579,18682.76353,19139.67318,19721.89491	244.3216206,4945.222466,5967.691358,6286.704188,6642.285781,7054.114494,7555.415025,8230.061327	0.9827004329,-0.9326496467,-0.8750606463,-0.8700410792,-0.8973876639,-0.905684397,-0.913913561,-0.9255455375	2.546349518e-20,1.149203068e-13,7.95979309e-13,1.109840081e-12,1.54196945e-12,2.190006019e-12,3.336861265e-12,5.376022373e-12	ok
-1.45979899	-20.50251256	-49.14323575	0.8197391645	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	21.23744664,1878.514774,7881.307678,17533.76213,18065.45083,18386.32404,18731.72516,19126.11981	244.2097013,4946.605065,6287.63322,6643.014632,7054.600629,7555.622097,8229.991979,9640.940989	0.9689582022,0.982632551,0.9509123807,0.9237220675,0.8910560453,0.9385587717,0.9448224055,0.9467928155	2.540712118e-20,1.169307586e-13,1.119188209e-12,1.550290285e-12,2.175514672e-12,3.328650791e-12,5.592355587e-12,2.436606375e-11	ok
-1.45477387	-20.50251256	-49.61798533	0.8192376117	full	1,1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	43.31616175,1917.441741,7928.933024,17500.73771,18317.44165,18645.15117,19013.10985,19443.6447	244.0979122,4947.997718,6288.57435,6643.756742,7055.101362,7555.845749,8229.943283,9642.661917	0.9963772566,0.982587725,-0.08807452806,-0.4306068736,-0.4616577271,-0.4766454071,-0.4966399739,-0.5266586949	2.534982243e-20,1.113978619e-13,1.117109559e-12,1.549974202e-12,2.169932769e-12,3.323880096e-12,5.525500865e-12,2.384260532e-11	ok
-1.44974874	-20.50251256	-41.21284067	0.8375186936	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	209.8740811,8979.928832,9498.09058,9811.008917,10145.3138,10523.20124,10969.26327,11531.76534	243.9862531,4949.40031,6289.527443,6644.511971,7055.616542,7556.085814,8229.915049,9644.463682	0.9892599657,0.9310400613,0.8114489393,0.9431742753,0.9514104976,0.952804566,0.9541559973,0.9561628951	2.529358393e-20,1.13548234e-13,1.117232412e-12,1.540139632e-12,2.161586714e-12,3.170042317e-12,5.365235989e-12,2.328875638e-11	ok
-1.44472362	-20.50251256	-42.77826282	0.8347253448	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	366.1025658,9000.137943,9634.025772,10028.22564,10483.18351,11060.81979,11944.6557,20565.92844	243.8747237,4950.812729,6290.492366,6645.280182,7056.146023,7556.342135,8229.907087,9646.34705	0.9853628214,0.8198784311,0.8289360608,0.8538698963,0.8703494035,0.8925835336,0.9317151014,0.8171238071	2.523672178e-20,1.158458012e-13,1.106777748e-12,1.570326589e-12,2.192722238e-12,3.198545237e-12,5.372015816e-12,2.414844155e-11	ok
-1.43969849	-20.50251256	-43.80909451	0.8319319959	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	537.8818997,8370.557997,9301.381728,10047.66384,18534.46365,19607.96259,19944.66746,20328.08963	243.7633237,4952.234862,6291.468986,6646.061237,7056.689658,7556.614547,8229.919208,9648.312772	0.982243633,0.7840094091,0.8303606224,0.8897020152,0.8793444201,0.9022898634,0.9079342703,0.9121825859	2.518000081e-20,1.18278826e-13,1.06833969e-12,1.522626034e-12,2.215019862e-12,3.204141828e-12,5.362861728e-12,2.40780117e-11	ok
-1.43467337	-20.50251256	-44.68096646	0.8291386470	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	729.3647011,7979.78459,9273.140654,17919.50863,19021.71761,19370.27943,19771.55091,20255.88261	243.6520528,4953.6666,6292.457176,6646.855005,7057.247303,7556.902892,8229.951224,9650.361709	0.9815459782,0.9150667436,0.9533689525,0.93092096,0.950446041,0.9524482826,0.9532292415,0.9545170891	2.512469155e-20,1.208441281e-13,1.088692402e-12,1.552015637e-12,2.157350262e-12,3.167590312e-12,5.304247422e-12,2.391572471e-11	ok
-1.42964824	-20.50251256	-45.47571070	0.8263452981	continued:5	1,1,1,1,1,1,1,-1	1,1,1,1,1,1,1,1	934.2052209,7764.324815,9455.714824,16241.97797,17990.63501,24539.0411,26685.56579,32412.38968	243.5409109,4955.107834,6293.456805,6647.661353,7057.818822,7557.207013,8230.002954,9652.494781	0.9817108437,0.9470847126,0.9772620709,0.9449031458,0.9774381368,0.950010887,0.9825007515,-0.9197635331	2.506903707e-20,1.229960616e-13,1.093658804e-12,1.530346692e-12,2.230316007e-12,3.29496465e-12,5.433695318e-12,2.444486311e-11	ok
-1.42462312	-20.50251256	-46.22050535	0.8235519492	continued:5	1,1,1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1141.263669,7647.412515,9692.417809,15474.01962,17125.78229,24139.11168,25580.96153,34304.94127	243.4298976,4956.558457,6294.467746,6648.48015,7058.40407,7557.52676,8230.074221,9654.712932	0.982018616,0.9538897429,0.9821799746,-0.9478515459,-0.9764819261,-0.9304861823,-0.9654718595,-0.863700088	2.501377273e-20,1.246483944e-13,1.082853553e-12,1.519632567e-12,2.219497486e-12,3.288167509e-12,5.42770972e-12,2.446549244e-11	ok
-1.41959799	-20.50251256	-46.92346829	0.8207586004	continued:5	1,1,1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1334.90289,7633.361475,9725.779835,15538.6912,16904.63145,25619.74985,26428.6042,26752.20111	243.3190126,4958.018364,6295.489875,6649.311268,7059.002912,7557.861983,8230.16485,9657.017199	0.9822584706,0.9545072762,0.9825180572,-0.9273281846,-0.9617426575,-0.9310683808,-0.9322153212,-0.9509549404	2.495802247e-20,1.26426168e-13,1.077674525e-12,1.493529453e-12,2.101983165e-12,3.229282146e-12,5.345204609e-12,2.415923307e-11	ok
-1.41457286	-20.50251256	-47.58487842	0.8179652515	continued:5	1,1,1,-1,-1,-1,-1,1	1,1,1,1,1,1,1,1	1498.462776,7727.499515,9651.667733,15715.55602,17564.19161,23844.21545,25762.22963,31841.27267	243.2082558,4959.48745,6296.523069,6650.154581,7059.615216,7558.212524,8230.274659,9659.408711	0.9823561531,0.9231833544,0.9785726557,-0.9352568521,-0.977433881,-0.8993556116,-0.974014077,0.963609959	2.490231333e-20,1.283173386e-13,1.076285045e-12,1.492327707e-12,2.144390561e-12,3.228037701e-12,5.272326619e-12,2.411196676e-11	ok
-1.40954774	-20.50251256	-48.20218452	0.8152996200	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1627.209994,7903.335887,9679.618814,16260.13608,17904.41047,25132.60608,26314.89585,34508.43817	243.0976269,4960.965612,6297.567205,6651.009965,7060.240843,7558.578249,8230.403493,9661.888652	0.9823077707,0.9574530895,0.9801033847,0.941952639,0.9745985856,0.8881539922,0.9304724709,0.8390592391	2.484717404e-20,1.303556276e-13,1.076239457e-12,1.539894667e-12,2.204290946e-12,3.266624838e-12,5.333021735e-12,2.445992249e-11	ok
-1.40452261	-20.50251256	-48.77155851	0.8137160279	continued:5	1,-1,-1,-1,-1,-1,1,1	1,1,1,1,1,1,1,1	1762.101837,8067.566305,9723.611543,16949.55704,18107.58245,19665.72808,26148.15616,26884.65371	242.9871255,4962.452749,6298.622162,6651.877294,7060.879666,7558.959001,8230.551168,9664.45824	0.9822846622,-0.7442435554,-0.913936823,-0.8685346401,-0.9164606561,-0.9802084098,0.7479305876,0.7736667408	2.479151968e-20,1.324728318e-13,1.096691232e-12,1.548433523e-12,2.181069731e-12,3.232395124e-12,5.297448605e-12,2.533376554e-11	ok
-1.39949749	-20.50251256	-49.28294273	0.8128801065	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	31.37581618,1891.326829,8243.97747,9796.017752,18069.48,18775.51068,19228.65516,19787.70194	242.8767515,4963.94876,6299.687823,6652.756447,7061.531553,7559.354646,8230.717528,9667.118815	0.9709079169,0.982234795,0.7111025793,0.88610552,0.7683061161,0.7892559871,0.8193489457,0.8513416269	2.473759026e-20,1.346893638e-13,1.069182915e-12,1.506824551e-12,2.133515125e-12,3.176261009e-12,5.267422401e-12,2.525189325e-11	ok
