delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-30.92964824	-42.90472290	0.8694344216	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	550.3703148,7794.727165,15394.19058,22994.80397,30596.2047,38198.0437,45800.10932,53402.28855	5270.015209,5687.256546,5952.954486,6225.137212,6515.9471,6831.798241,7179.292917,7567.393452	0.9856743517,0.9468388104,0.9461251587,0.9457513994,0.9455337217,0.9453629754,0.9451565754,0.9448188581	1.284267249e-14,2.266917625e-13,3.701085907e-13,5.25362162e-13,7.065008426e-13,9.28060299e-13,1.213464569e-12,1.596482133e-12	ok
-1.49497487	-30.92964824	-43.50056390	0.8666410727	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	721.5766367,7915.512999,15516.71434,23118.88441,30721.66272,38324.77454,45928.05986,53531.43333	5268.208978,5685.464195,5951.013536,6223.039912,6513.668681,6829.318647,7176.595385,7564.465207	0.9848851466,0.9465355958,0.9460211506,0.945752787,0.9456011509,0.9454954442,0.9453873596,0.9452312749	1.763549529e-14,2.26863272e-13,3.674921484e-13,5.22500086e-13,6.970052235e-13,9.195679699e-13,1.204252772e-12,1.587501224e-12	ok
-1.48994975	-30.92964824	-44.04201964	0.8638477238	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	902.0493282,7987.296776,15590.38369,23194.1911,30798.42003,38402.87697,46007.4532,53612.09064	5266.446965,5683.716797,5949.118653,6220.990095,6511.439273,6826.889819,7173.950719,7561.592437	0.9847886078,0.9462507901,0.9459178038,0.9457423236,0.9456439374,0.9455780582,0.9455158264,0.9454355388	2.139739716e-14,2.269906735e-13,3.593407635e-13,5.066460715e-13,6.827281597e-13,9.252509608e-13,1.209183285e-12,1.598473598e-12	ok
-1.48492462	-30.92964824	-44.55706593	0.8610543749	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1083.91328,7889.138175,15494.16851,23099.64618,30705.37347,38311.23434,45917.16573,53523.13361	5264.728448,5682.013602,5947.269061,6218.986957,6509.258038,6824.510876,7171.357987,7558.774143	0.9848575283,0.9460139653,0.9458227189,0.9457137601,0.9456404689,0.945576055,0.9454945323,0.945373538	2.581455894e-14,2.270837567e-13,3.572941103e-13,5.038000459e-13,6.787056214e-13,8.995850151e-13,1.221622344e-12,1.603276652e-12	ok
-1.47989950	-30.92964824	-45.05886684	0.8582610261	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1256.079031,7314.054931,14920.84348,22527.90379,30135.11347,37742.40369,45349.73663,52957.09222	5263.052723,5680.353873,5945.464,6217.029714,6507.12416,6822.180963,7168.81628,7556.009353	0.9849256534,0.9457346627,0.9455000523,0.9452303134,0.9448470612,0.9442405721,0.943247045,0.9415965291	2.939015113e-14,2.271857515e-13,3.715858732e-13,5.130132812e-13,6.887105957e-13,9.330107644e-13,1.254583449e-12,1.635337109e-12	ok
-1.47487437	-30.92964824	-45.55333503	0.8554676772	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1406.457231,6839.703044,14447.92928,22056.42223,29665.06497,37273.79012,44882.55992,52491.35393	5261.419102,5678.736894,5943.702729,6215.117602,6505.036842,6819.899241,7166.324713,7553.29712	0.9849407297,-0.9454716482,-0.9450313517,-0.9444157688,-0.9434669372,-0.9419489118,-0.939498979,-0.9355446164	3.178421217e-14,2.27372274e-13,3.706020672e-13,5.342297953e-13,7.273239004e-13,9.632728783e-13,1.286224908e-12,1.668410432e-12	ok
-1.46984925	-30.92964824	-46.04218464	0.8528020457	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1532.844695,7141.936782,14751.63148,22361.60276,29971.73369,37581.95438,45192.22479,52802.52272	5259.826911,5677.161961,5941.984524,6213.249872,6502.995303,6817.664896,7163.882422,7550.636519	0.9849000975,0.945878922,0.9456566422,0.9454139953,0.9450891418,0.9446076137,0.9438665192,0.9427093067	3.385752621e-14,2.294899045e-13,3.587386257e-13,5.155302468e-13,7.104544775e-13,9.424007885e-13,1.268899881e-12,1.650700328e-12	ok
-1.46482412	-30.92964824	-46.52327499	0.8508840850	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1665.012208,7241.477793,14852.70764,22464.22325,30075.90851,37687.69113,45299.52922,52911.39823	5258.275494,5675.62839,5940.308679,6211.425796,6500.998789,6815.477132,7161.48857,7548.026659	0.9848747627,0.5908954342,0.5153809635,0.4418525956,0.3735393594,0.3123813079,0.2591449748,0.2137454436	3.448290155e-14,2.296204662e-13,3.71180864e-13,5.280314728e-13,7.153914861e-13,9.456178647e-13,1.270157891e-12,1.654424141e-12	ok
-1.45979899	-30.92964824	-46.98741254	0.8495071440	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1790.89166,7474.020194,15086.85271,22699.97924,30313.28483,37926.69626,45540.16879,53153.67655	5256.764206,5674.13551,5938.674501,6209.644661,6499.046556,6813.335175,7159.142338,7545.466664	0.9848373996,0.9330844781,0.9271341909,0.9187640778,0.9070456274,0.8908236184,0.8687624155,0.8394738155	3.36248209e-14,2.297943137e-13,3.662452448e-13,5.181300445e-13,7.021017661e-13,9.330139251e-13,1.257451905e-12,1.674597188e-12	ok
-1.45477387	-30.92964824	-47.42763665	0.8490055912	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	50.78794509,1929.570324,7403.297081,15017.80811,22632.61678,30247.61217,37862.72057,45477.89607	5255.292418,5672.682665,5937.081318,6207.905773,6497.137885,6811.238269,7156.84293,7542.955686	0.9721223927,0.9848279889,-0.8893616015,-0.8689354596,-0.8428081203,-0.8101132758,-0.7703337408,-0.7235399993	3.203893489e-14,2.298811083e-13,3.767402944e-13,5.281560612e-13,7.108133656e-13,9.341882356e-13,1.261258049e-12,1.680765954e-12	ok
-1.44974874	-30.92964824	-47.83479533	0.8463399598	full	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	61.01276273,1847.434037,8634.26506,16249.95407,23866.09793,31482.57856,39099.28163,46716.12406	5253.859514,5671.269215,5935.528466,6206.208452,6495.272069,6809.185675,7154.589564,7540.492894	0.9886258803,0.9845702289,0.9466410495,0.9463647194,0.9461849249,0.9460573042,0.9459519604,0.9458489252	2.90926252e-14,2.299631829e-13,3.743297073e-13,5.179212832e-13,6.942006766e-13,9.186028635e-13,1.22379371e-12,1.603874161e-12	ok
-1.44472362	-30.92964824	-41.66762477	0.8663001823	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	299.9927858,7489.319968,15108.29282,22725.5464,30342.83307,37960.53865,45578.64162,53197.03575	5252.464893,5669.894532,5934.015302,6204.552033,6493.448419,6807.176676,7152.381488,7538.077482	0.9903067338,0.9485489672,0.94757526,0.9469298607,0.9465053955,0.9462154438,0.9459996433,0.945819798	2.425909258e-14,2.3004665e-13,3.72542397e-13,5.130102427e-13,6.898154597e-13,9.172180018e-13,1.220295299e-12,1.651714573e-12	ok
-1.43969849	-30.92964824	-42.57905697	0.8635068335	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	450.113083,7611.486847,15231.50411,22850.71748,30470.13116,38089.93363,45710.07433,53330.45991	5251.107965,5668.558004,5932.541195,6202.935871,6491.666263,6805.210568,7150.217958,7535.708664	0.9866295738,0.9481369196,0.947368852,0.9468638349,0.9465344141,0.9463129797,0.9461572388,0.9460369446	1.960415737e-14,2.301054594e-13,3.724984643e-13,5.303389012e-13,7.068433318e-13,9.315098173e-13,1.251628046e-12,1.665213435e-12	ok
-1.43467337	-30.92964824	-43.25796437	0.8607134846	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	613.2336425,7701.12754,15322.67172,22944.01548,30565.64777,38187.62353,45809.87769,53432.33025	5249.788153,5667.259029,5931.105527,6201.359329,6489.924944,6803.286664,7148.098251,7533.385671	0.9848844884,0.9477506432,0.9471719532,0.9467924406,0.9465452306,0.946381773,0.946269211,0.9461889988	1.476631699e-14,2.302854522e-13,3.73008178e-13,5.345040772e-13,7.106697982e-13,9.353177558e-13,1.241472443e-12,1.654028988e-12	ok
-1.42964824	-30.92964824	-43.84556390	0.8579201357	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	788.0068812,7737.003694,15360.50187,22984.14282,30608.09036,38232.32073,45856.76655,53481.36401	5248.504892,5665.997021,5929.707693,6199.821787,6488.223819,6801.404295,7146.021667,7531.107756	0.9844667153,0.9473878132,0.9469806743,0.9467141188,0.9465391264,0.9464232228,0.9463456795,0.9462912097	1.092939206e-14,2.30429178e-13,3.575734372e-13,5.165019527e-13,7.129612349e-13,9.370043598e-13,1.235166808e-12,1.643617338e-12	ok
-1.42462312	-30.92964824	-44.38917408	0.8551267868	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	968.4314537,7641.261778,15267.07366,22893.14289,30519.47684,38146.02378,45772.72601,53399.53655	5247.257631,5664.771405,5928.347104,6198.322641,6486.562261,6799.562806,7143.987516,7528.87419	0.9844687756,0.9470847951,0.9468171898,0.9466397267,0.9465221138,0.9464431085,0.946390936,0.9463539809	7.216866827e-15,2.306436424e-13,3.7646185e-13,5.321848776e-13,7.05125948e-13,9.532247871e-13,1.243319315e-12,1.648780071e-12	ok
-1.41959799	-30.92964824	-44.90952018	0.8523334380	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1145.265716,7304.568096,14932.83383,22561.34058,30190.0553,37818.92871,45447.91657,53076.98408	5246.045829,5663.581619,5927.023182,6196.861296,6484.939657,6797.761558,7141.995126,7526.68426	0.9845444009,0.9468957437,0.9467067917,0.9465788819,0.9464919818,0.946433352,0.9463920499,0.9463627353	3.787296518e-15,2.308341758e-13,3.744315388e-13,5.198080798e-13,7.129304194e-13,9.331681183e-13,1.22317735e-12,1.627486984e-12	ok
-1.41457286	-30.92964824	-45.41616406	0.8495400891	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1307.189089,6943.112277,14573.7443,22204.58692,29835.61301,37466.78158,45098.05473,52729.40231	5244.868955,5662.427111,5925.735359,6195.437175,6483.355407,6795.999929,7140.043843,7524.537273	0.9845896751,0.946177642,0.945961203,0.9458058585,0.9456918191,0.9456061002,0.9455398887,0.9454864513	9.697880992e-16,2.310714453e-13,3.745508798e-13,5.159192891e-13,7.037175529e-13,9.502648267e-13,1.237194269e-12,1.64262438e-12	ok
-1.40954774	-30.92964824	-45.91285830	0.8467467402	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1443.926999,6997.585411,14630.5899,22263.77704,29897.1349,37530.63135,45164.23331,52797.91251	5243.726492,5661.307343,5924.483083,6194.04971,6481.808925,6794.277305,7138.133026,7522.432549	0.9845717794,-0.9014041477,-0.9019519448,-0.902451251,-0.9029464944,-0.9034516706,-0.9039669692,-0.9044903528	-3.171417695e-15,2.313075046e-13,3.629542255e-13,5.053457681e-13,6.907393999e-13,9.303193978e-13,1.218399039e-12,1.626433764e-12	ok
-1.40452261	-30.92964824	-46.39995748	0.8444944110	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1576.164615,7118.98675,14754.44676,22390.05747,30025.82289,37661.72089,45297.72365,52933.80575	5242.617931,5660.221786,5923.265811,6192.698346,6480.299639,6792.593091,7136.262051,7520.369428	0.9845448708,-0.9225611439,-0.9233262689,-0.9241509135,-0.9250214318,-0.9259176212,-0.9268211312,-0.9277167661	-4.569525891e-15,2.315772396e-13,3.592965432e-13,4.976589741e-13,6.860368348e-13,9.216906611e-13,1.201852441e-12,1.593262126e-12	ok
-1.39949749	-30.92964824	-46.87076073	0.8429108189	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1709.283491,7218.24549,14856.24696,22494.36326,30132.61456,37770.98941,45409.46632,53048.02327	5241.542775,5659.169923,5922.083012,6191.382541,6478.826987,6790.946705,7134.430305,7518.347264	0.984521811,-0.9343810722,-0.9351189971,-0.9358685957,-0.9366171089,-0.9373508636,-0.9380585143,-0.9387319815	-6.170731614e-15,2.319003281e-13,3.573201029e-13,5.179452083e-13,6.959784436e-13,9.304327637e-13,1.211150384e-12,1.604310596e-12	ok
