delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-22.63819095	-43.29545376	0.8454600268	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	487.3471818,7438.811073,15526.53821,17372.4043,23194.64215,30963.864,38764.88395,46624.66194	256.3459127,4917.947597,5928.848042,6240.938993,6587.794457,6984.268441,7454.90514,8052.415928	0.9839483399,0.9613942544,0.9534751633,0.9815567515,0.9275905376,0.9488235722,0.9561382983,0.9585322387	3.489507596e-20,-9.021320348e-15,7.042856693e-13,9.676096197e-13,1.335866226e-12,1.913529012e-12,2.708505972e-12,4.287133522e-12	ok
-1.49497487	-22.63819095	-44.13712621	0.8426666779	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	671.0913348,7411.778147,15346.91246,23801.92028,24895.32642,26182.20177,32116.88587,39903.48684	256.2155442,4919.00953,5929.610156,6241.54869,6588.201948,6984.440858,7454.81518,8052.063968	0.9826915036,0.9614979039,0.9598054558,0.8896409801,0.9277383571,0.9733440027,0.9274462538,0.9499417086	3.480761409e-20,-9.019714526e-15,7.047502901e-13,1.001095041e-12,1.369092033e-12,1.944412937e-12,2.745176112e-12,4.306196256e-12	ok
-1.48994975	-22.63819095	-44.89501115	0.8398733290	continued:5	1,1,1,1,1,-1,-1,-1	1,-1,1,1,1,1,1,1	870.8925584,7355.448429,15222.10127,23267.23391,25642.09594,30426.77586,39993.27843,40545.4535	256.0853488,4920.084751,5930.38649,6242.174019,6588.626187,6984.631357,7454.745168,8051.735174	0.982650607,0.9613236998,0.9607490152,0.9563201967,0.9849023128,-0.9602314848,-0.8822864913,-0.8784754834	3.471941796e-20,-8.987689962e-15,7.049311278e-13,9.909372663e-13,1.410136697e-12,1.979836229e-12,2.815386546e-12,4.379877068e-12	ok
-1.48492462	-22.63819095	-45.60711078	0.8370799801	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1077.604718,7270.591083,15109.90584,23070.76716,31894.46076,32743.74339,33401.82987,34515.81494	255.9553261,4921.173098,5931.176853,6242.814798,6589.066979,6984.839731,7454.694873,8051.42928	0.9828945928,0.9611479325,0.9609010658,0.9593440145,0.7706349344,0.80887599,0.8563685051,0.9395941914	3.463310247e-20,-8.809286563e-15,7.049113879e-13,9.780185112e-13,1.336984987e-12,1.887350088e-12,2.687862884e-12,4.214591507e-12	ok
-1.47989950	-22.63819095	-46.28682945	0.8342866313	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1276.953785,7202.672438,15042.26917,23006.52236,31890.02347,32714.27512,33335.41308,34297.68798	255.8254758,4922.274414,5931.981053,6243.470843,6589.524137,6985.065777,7454.664084,8051.146048	0.9831273545,0.9611057514,0.9609517136,0.9594818741,0.7583891343,0.7949209831,0.8400130036,0.914805201	3.454726581e-20,-8.577958361e-15,7.022458331e-13,9.658415905e-13,1.325385035e-12,1.866403351e-12,2.654235558e-12,4.172723896e-12	ok
-1.47487437	-22.63819095	-46.93700790	0.8314932824	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1451.411183,7218.454123,15075.36222,23096.45105,32636.84588,33138.27852,33443.9835,33768.27897	255.6957973,4923.388545,5932.798902,6244.141976,6589.997473,6985.3093,7454.652583,8050.885229	0.9832532722,0.96157786,0.9613798013,0.9584241291,0.9298894797,0.9017657704,0.944836832,0.9506026709	3.446205233e-20,-8.208076906e-15,7.157581593e-13,1.014566985e-12,1.400829893e-12,1.957170081e-12,2.868543353e-12,4.387483455e-12	ok
-1.46984925	-22.63819095	-47.55566424	0.8286999335	continued:5	1,1,1,1,1,-1,-1,-1	1,-1,1,1,1,1,1,1	1587.024433,7348.552347,15228.93048,23343.32566,25253.40425,30858.45326,38742.29883,46872.23331	255.5662904,4924.515337,5933.630212,6244.828018,6590.486801,6985.570095,7454.660146,8050.64657	0.983232585,0.9559064943,0.9627839162,0.9557182759,0.9821519123,-0.9589816884,-0.9626145207,-0.9545760168	3.437656082e-20,-7.82453675e-15,6.919011058e-13,9.790802011e-13,1.377505366e-12,1.903767448e-12,2.808768033e-12,4.324845732e-12	ok
-1.46482412	-22.63819095	-48.13905192	0.8267819728	continued:5	1,1,1,1,1,1,1,-1	1,-1,1,1,1,1,1,1	1720.438027,7482.047789,15388.67754,23641.56502,25090.07652,32256.36804,34821.85451,40142.78096	255.4369545,4925.654641,5934.474799,6245.528797,6590.991941,6985.847975,7454.686567,8050.429836	0.983206247,0.2147592727,0.568178306,0.965583451,0.9811887881,0.9583842005,0.9854606318,-0.8330461923	3.428999675e-20,-7.842335103e-15,6.913210126e-13,9.614711132e-13,1.344167605e-12,1.865779897e-12,2.766144179e-12,4.292290256e-12	ok
-1.45979899	-22.63819095	-48.67632437	0.8257394004	continued:5	1,-1,-1,-1,-1,-1,1,1	1,-1,1,1,1,1,1,1	1853.459382,7614.245739,15550.41537,24034.8834,25153.93235,26548.89579,32009.57012,39968.19234	255.3077894,4926.806307,5935.332478,6246.244141,6591.512715,6986.142751,7454.731643,8050.234797	0.9831783176,-0.8534858472,-0.9410658453,-0.8937575407,-0.9318155219,-0.9771882657,0.9599828563,0.962511422	3.420451852e-20,-7.898047797e-15,7.138470266e-13,9.730722079e-13,1.346354893e-12,1.864458609e-12,2.769316389e-12,4.212072436e-12	ok
-1.45477387	-22.63819095	-49.15930103	0.8253655650	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	1901.247438,7627.768546,15598.00398,24564.30358,25371.70607,25964.64282,26837.47732,34538.19592	255.1787946,4927.97019,5936.203064,6246.973882,6592.048946,6986.454234,7454.795166,8050.061219	0.9831770881,-0.9505891144,-0.9575430353,-0.7501151273,-0.785199937,-0.8282579155,-0.89651333,-0.8966004103	3.411793986e-20,-7.96096471e-15,7.052553628e-13,9.922338641e-13,1.360918519e-12,1.87992572e-12,2.74361974e-12,4.199694466e-12	ok
-1.44974874	-22.63819095	-40.74340502	0.8439656358	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	186.2046756,8073.356004,9030.607553,9864.040331,18241.44149,18996.91832,19525.54172,20228.49139	255.0499698,4929.146146,5937.086375,6247.717851,6592.60046,6986.782238,7454.876936,8049.908875	0.9894670035,0.8313413659,0.8724616629,0.9227812193,0.7380867369,0.7670266029,0.8030259463,0.8531723948	3.403411772e-20,-7.849749818e-15,6.927752519e-13,9.811253093e-13,1.338855826e-12,1.866794701e-12,2.727787473e-12,4.181468567e-12	ok
-1.44472362	-22.63819095	-42.48009220	0.8411722869	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	343.4614579,7736.868928,9191.782872,16437.76484,18206.46313,24366.42318,32466.06101,34889.60506	254.9213144,4930.334032,5937.982227,6248.475885,6593.167088,6987.126585,7454.976759,8049.777545	0.986754473,0.9447389556,0.9732264254,0.9508545396,0.9797233394,0.9573984891,0.956199236,0.9847861726	3.39499063e-20,-7.763799385e-15,6.930809805e-13,9.647978064e-13,1.327285053e-12,1.913191735e-12,2.76575038e-12,4.25823063e-12	ok
-1.43969849	-22.63819095	-43.49721457	0.8383789381	continued:5	1,1,1,-1,-1,1,1,1	1,-1,1,1,1,1,1,1	509.7175662,7611.275333,9875.365567,14902.88828,17592.02452,23827.89092,24351.77681,24670.12027	254.7928283,4931.53371,5938.890439,6249.247824,6593.748662,6987.487095,7455.094439,8049.667008	0.9832778876,0.957920667,0.9842041192,-0.9591376714,-0.9858197978,0.9120125129,0.8967553702,0.9293127124	3.386519311e-20,-1.043501711e-14,7.051309142e-13,9.61107331e-13,1.322870692e-12,1.909351072e-12,2.775893369e-12,4.249306986e-12	ok
-1.43467337	-22.63819095	-44.33585117	0.8355855892	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	695.3069418,7514.419466,17181.78304,17725.84492,18057.7205,18417.60058,18831.68069,19331.83334	254.6645109,4932.745039,5939.810825,6250.033508,6594.345017,6987.863593,7455.229785,8049.577052	0.9822801437,0.9608509168,0.890507664,0.8831773636,0.9103508723,0.9164468137,0.9210807856,0.9273644714	3.378248934e-20,-1.078465454e-14,7.026946814e-13,9.914194394e-13,1.388681775e-12,1.975097575e-12,2.837106316e-12,4.316451302e-12	ok
-1.42964824	-22.63819095	-45.09393833	0.8327922403	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	895.1967845,7414.662166,16165.25025,17113.86079,17921.99858,26887.42327,27415.66275,27736.39053	254.5363618,4933.967885,5940.743202,6250.832778,6594.955987,6988.255903,7455.382608,8049.507458	0.9823158184,0.9614896564,0.8247817447,0.8660158835,0.9165281286,0.9005848389,0.8873349389,0.9182704542	3.369861174e-20,-1.093285465e-14,6.94323852e-13,9.857193217e-13,1.340314981e-12,1.930101108e-12,2.78751053e-12,4.256490951e-12	ok
-1.42462312	-22.63819095	-45.80464392	0.8299988914	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1099.557091,7318.10394,15784.26621,16990.73861,25668.11773,26429.37633,26732.6306,27064.59844	254.4083808,4935.202112,5941.687382,6251.645481,6595.581416,6988.663859,7455.552727,8049.458028	0.9825679058,0.9615767667,0.9176048187,0.9514761866,0.935102302,0.9126296552,0.9554005181,0.9564546933	3.361538541e-20,-1.080454421e-14,7.188410856e-13,9.768973257e-13,1.370715638e-12,1.959131367e-12,2.820030551e-12,4.29551563e-12	ok
-1.41959799	-22.63819095	-46.47943943	0.8272055426	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1293.999868,7270.817842,15739.88335,16953.79418,25643.5367,26406.43033,26710.18587,27042.9599	254.2805683,4936.44759,5942.643177,6252.471466,6596.221144,6989.087291,7455.739955,8049.42855	0.9827870296,0.9616184723,0.9189926228,0.9525689531,0.9348491739,0.9209263787,0.9551933307,0.9562310334	3.404984574e-20,-6.090114099e-15,7.157344399e-13,1.006505067e-12,1.380399578e-12,1.923888813e-12,2.76104637e-12,4.241736598e-12	ok
