delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.97487437	-41.31450581	0.8994921030	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	331.8751078,2107.334978,10012.04869,17819.44571,25601.27722,33376.95488,41151.04549,48924.68609	6190.276309,6591.007915,6870.987656,7156.134312,7458.739718,7783.422262,8134.235675,8516.081641	0.9916078152,0.9273613292,0.9257906689,0.9241176911,0.9230112152,0.9223653451,0.9219562129,0.9216120593	-3.920496854e-14,1.574042222e-13,2.848619551e-13,4.150925326e-13,5.547715986e-13,7.25060668e-13,9.394715731e-13,1.196361228e-12	ok
-1.49497487	-39.97487437	-41.91250928	0.8966987541	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	463.5473489,2265.248016,10174.23751,17983.92474,25766.41392,33542.20387,41316.23925,49089.77205	6180.856943,6578.980596,6856.057232,7137.883319,7436.641018,7756.862844,8102.461301,8478.129886	0.9886464589,0.9266014531,0.9257949672,0.9241683246,0.9229880998,0.9221960272,0.9215404755,0.9207711278	-2.918222687e-14,1.606900166e-13,2.82951604e-13,4.063249343e-13,5.579162184e-13,7.365740737e-13,9.357940731e-13,1.206253558e-12	ok
-1.48994975	-39.97487437	-42.34232016	0.8939054052	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	594.7209713,2410.931268,10318.52502,18128.81749,25911.60218,33687.44283,41461.43075,49234.88053	6168.621134,6564.608889,6839.301314,7118.409336,7414.023939,7730.6108,8071.972492,8442.640441	0.9871038449,0.91571444,0.9235119236,0.9223821193,0.9205269193,0.9181792427,0.9146850771,0.9089619732	-3.507890559e-14,1.622781986e-13,2.756747872e-13,4.086052118e-13,5.539539527e-13,7.239666638e-13,9.175008137e-13,1.154686943e-12	ok
-1.48492462	-39.97487437	-42.70222455	0.8911120563	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	724.2154167,2542.624472,10447.77105,18258.35017,26041.38763,33817.2966,41591.26652,49364.66462	6154.586681,6548.801173,6821.501372,7098.344925,7391.345863,7704.916757,8042.772779,8409.316416	0.9865120092,0.86343164,0.911052501,0.9124936552,0.9075441683,0.8982047413,0.8826545066,0.8576902917	-2.669135852e-14,1.616890494e-13,2.696351006e-13,3.944550222e-13,5.312926861e-13,6.955071374e-13,8.930055951e-13,1.13254096e-12	ok
-1.47989950	-39.97487437	-43.02859705	0.8884464249	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	852.8056412,2669.379245,10571.93604,18382.76634,26166.0826,33942.09548,41716.08205,49489.46179	6139.442046,6532.166313,6803.175925,7078.103057,7368.895923,7679.924152,8014.832176,8377.917997	0.9862941383,0.8300374497,0.9018687036,0.9055332444,0.8990356703,0.8861049036,0.8649375126,0.8322863094	-2.63186878e-14,1.621372893e-13,2.79939622e-13,3.9482585e-13,5.298104183e-13,6.930593856e-13,9.087232565e-13,1.144370811e-12	ok
-1.47487437	-39.97487437	-43.33755798	0.8859874445	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	981.8491619,2797.960764,10697.987,18509.09912,26292.73773,34068.89507,41842.93467,49616.33053	6123.655381,6515.113709,6784.668924,7057.951496,7346.852669,7655.706853,7988.100342,8348.245147	0.9862074675,-0.3967383835,-0.6568027119,-0.6964595595,-0.6586393117,-0.5899886879,-0.5082724774,-0.4247078888	-3.012809772e-14,1.619758973e-13,2.718380423e-13,3.830087331e-13,5.126871092e-13,6.662923489e-13,8.472309317e-13,1.06928786e-12	ok
-1.46984925	-39.97487437	-43.63686117	0.8837351153	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1110.583368,2925.87926,10823.48342,18634.92599,26418.93634,34195.28118,41969.4116,49742.8581	6107.546834,6497.9195,6766.208241,7038.062099,7325.322488,7632.294574,7962.516257,8320.127836	0.9861646629,-0.8739890612,-0.913800941,-0.915252711,-0.9118612608,-0.9057587997,-0.896152097,-0.881341572	-2.936303836e-14,1.620472545e-13,2.708210258e-13,3.948947277e-13,5.350626479e-13,7.111725712e-13,8.904158784e-13,1.111059649e-12	ok
-1.46482412	-39.97487437	-43.93073263	0.8816105035	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1233.903925,3037.607301,10932.90917,18744.73679,26529.17108,34305.74785,42080.00788,49853.54072	6091.336287,6480.770117,6747.944098,7018.54317,7304.364758,7609.6895,7938.014574,8293.419797	0.986129419,0.9212124547,0.9250289487,0.9240072494,0.9227131173,0.9214787559,0.9200953733,0.9182491608	-2.751980397e-14,1.608394658e-13,2.663808244e-13,3.850828861e-13,5.223406801e-13,6.717676563e-13,8.509078422e-13,1.070150951e-12	ok
-1.45979899	-39.97487437	-44.22228269	0.8798202603	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1361.339923,3162.852032,11055.95826,18868.22225,26653.13307,34429.98765,42204.4167,49978.07196	6075.175022,6463.79105,6729.974379,6999.460708,7284.008308,7587.877074,7914.529592,8267.994183	0.9861048662,0.9210725985,0.9250360063,0.9241028005,0.922848237,0.9216552466,0.920353149,0.9186683686	-2.709062534e-14,1.60185636e-13,2.722076802e-13,3.925189878e-13,5.259346102e-13,6.971869747e-13,8.7380325e-13,1.094526676e-12	ok
-1.45477387	-39.97487437	-44.51083668	0.8783643856	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1492.507046,3299.463929,11190.48436,19003.23893,26788.68127,34565.86074,42340.49956,50114.31424	6059.166916,6447.066012,6712.361424,6980.852426,7264.262171,7566.832886,7891.99755,8243.740276	0.9860868531,-0.9057404261,-0.9218514396,-0.9218190368,-0.9202077533,-0.9180414505,-0.915141536,-0.9110463164	-2.627108199e-14,1.590996916e-13,2.701184853e-13,3.815260828e-13,5.074866273e-13,6.7051529e-13,8.597963933e-13,1.074339536e-12	ok
