delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-40.97989950	-41.39778112	0.9004262306	continued:5	1,1,1,-1,-1,1,1,-1	1,-1,1,1,1,1,1,1	350.8321071,2152.897485,4716.321713,7139.158035,9320.578983,11489.74747,13897.25721,16229.04189	564.6541512,5624.230259,6021.353865,6302.367291,6588.300294,6891.314941,7215.81419,7565.554722	0.9912337091,0.9238701636,0.9867517629,-0.9249857978,-0.9863907888,0.9214811536,0.9862112288,-0.9212108373	3.12103206e-18,-4.427650371e-14,1.502183359e-13,2.689823145e-13,3.999185549e-13,5.589571163e-13,7.434727625e-13,9.398341713e-13	ok
-1.49497487	-40.97989950	-41.94794779	0.8979672502	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	482.4224629,2308.309777,4862.114913,7286.838424,9474.482562,11654.95441,14066.66828,16407.99126	5608.905115,6116.770626,6545.614287,7010.144072,7528.924028,8117.709995,8799.319592,9610.22787	0.9884509585,0.3123199737,0.7262108154,-0.3923536092,-0.6843974399,0.2238726616,0.5338774692,-0.2158682306	-8.10482356e-14,1.157147458e-13,2.46173025e-13,3.915230758e-13,5.701054568e-13,8.119244016e-13,1.104442536e-12,1.477079759e-12	ok
-1.48994975	-40.97989950	-42.34945039	0.8953016188	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	610.5502808,2436.787756,5002.085856,7440.214505,9621.498045,11803.01204,14226.36331,16581.94436	5726.784408,6216.574642,6616.859873,7045.696572,7519.927472,8051.742595,8657.753224,9363.122896	0.9871027994,0.7249598256,0.9554257839,-0.7994109809,-0.9486012489,0.627132267,0.911709983,-0.631434298	-4.37034714e-14,1.090415685e-13,2.415126551e-13,4.106733368e-13,5.998917985e-13,8.256208365e-13,1.115389541e-12,1.471033291e-12	ok
-1.48492462	-40.97989950	-42.68840596	0.8928426384	continued:5	1,-1,-1,1,1,-1,-1,1	-1,1,1,1,1,1,1,1	740.347993,2570.929893,5152.465595,7606.536328,9778.098512,11957.79464,14395.16664,16766.48099	5852.320744,6324.186982,6697.6495,7093.450962,7527.137597,8008.272642,8549.043803,9167.030474	0.9865809749,-0.909705402,-0.9852366879,0.919498038,0.9848573935,-0.9026285119,-0.9831312461,0.9058617621	-1.076534453e-13,1.203209979e-13,2.733844294e-13,4.429125579e-13,6.411182294e-13,8.979103102e-13,1.211901185e-12,1.569342786e-12	ok
-1.47989950	-40.97989950	-42.99382278	0.8903836581	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	865.6616702,2687.963144,5287.272153,7758.031456,9918.377104,12094.84874,14547.63099,16935.49332	5976.070507,6430.987871,6780.487965,7147.195998,7545.697032,7983.712809,8470.396417,9018.391169	0.9863864512,0.7357665695,0.9600357857,-0.8276474092,-0.9570839012,0.6751902317,0.9327596733,-0.7132459731	-9.064199894e-14,1.178850716e-13,2.599259221e-13,4.218736388e-13,6.067462538e-13,8.428793864e-13,1.134619012e-12,1.48953449e-12	ok
-1.47487437	-40.97989950	-43.28223042	0.8882590463	continued:5	1,-1,-1,1,1,-1,-1,1	-1,1,1,1,1,1,1,1	996.1786491,2822.850688,5440.602591,7928.309731,10076.46877,12248.68837,14718.03342,17123.0783	6085.20469,6525.09904,6854.523215,7197.180383,7566.946105,7970.316186,8414.442768,8908.846612	0.9863106301,-0.9168065208,-0.9860708235,0.9237999875,0.9858103039,-0.915797625,-0.985316232,0.9194089204	-1.000487325e-13,1.095522719e-13,2.575760809e-13,4.057190339e-13,6.100094501e-13,8.231438505e-13,1.098932816e-12,1.429141129e-12	ok
-1.46984925	-40.97989950	-43.55890865	0.8861344345	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	1118.020105,2932.518726,5569.370926,8074.261579,10209.2878,12376.18854,14863.34209,17286.22622	6169.451628,6596.905836,6910.543684,7234.512205,7582.162055,7959.203178,8371.50552,8826.646743	0.9862633164,0.9016209338,0.9844565633,-0.9177366756,-0.983980421,0.8941810223,0.982435647,-0.9065476307	-9.337930932e-14,1.306058957e-13,2.582967127e-13,4.084987835e-13,5.970856192e-13,8.173214911e-13,1.075891311e-12,1.371591284e-12	ok
-1.46482412	-40.97989950	-43.83038428	0.8843441912	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	1245.534866,3059.225457,5715.711813,8237.942982,10358.98779,12519.52498,15025.76735,17467.12963	6226.083103,6643.762025,6945.52313,7255.571797,7586.868635,7944.624873,8333.893812,8761.038195	0.9862361772,0.7697572986,0.9689147494,-0.8692697189,-0.9691078535,0.7524590561,0.957999049,-0.8191085509	-8.016387792e-14,1.497711801e-13,2.814407303e-13,4.33406443e-13,6.124765565e-13,8.180022937e-13,1.041347905e-12,1.341897178e-12	ok
-1.45979899	-40.97989950	-44.09693635	0.8827605991	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	1371.724414,3183.277672,5859.965356,8399.695717,10505.91189,12658.97394,15185.69855,17646.20127	6258.888383,6669.089487,6962.065527,7261.902116,7581.267485,7925.050804,8297.776064,8705.02683	0.9862124329,0.3549189379,0.8182948894,-0.5816893845,-0.8293703025,0.3496862004,0.7610675089,-0.4707180851	-6.273253532e-14,1.337385228e-13,2.586675945e-13,3.921291331e-13,5.561176067e-13,7.602734548e-13,9.703532697e-13,1.24102405e-12	ok
-1.45477387	-40.97989950	-44.35944456	0.8813047244	continued:5	1,1,1,-1,-1,1,1,-1	-1,1,1,1,1,1,1,1	1490.476071,3289.935837,5987.310102,8544.644782,10635.26528,12779.74136,15328.39655,17808.68552	6273.98992,6678.495683,6964.939302,7257.232795,7567.821966,7901.380799,8262.078904,8654.981001	0.9861829329,0.924887253,0.9867567476,-0.9268627082,-0.9863057994,0.924283617,0.9865866682,-0.9261864589	-5.196581721e-14,1.428429506e-13,2.732584492e-13,3.934753836e-13,5.423293014e-13,7.272347765e-13,9.56737608e-13,1.196260174e-12	ok
