delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-21.50753769	-45.19950766	0.8373798533	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	930.2327957,7377.335154,15396.1053,24962.67635,25522.96597,25867.33284,26245.12167,26686.8249	250.1970925,4926.767129,5945.323689,6261.178185,6613.281374,7018.512686,7505.585714,8141.179826	0.9824636307,0.962364847,0.9588178705,0.8831505569,0.8783039028,0.9040043228,0.9109701946,0.917352447	2.990755335e-20,3.613310578e-14,7.273451742e-13,1.029062875e-12,1.448479906e-12,2.033100812e-12,3.014285972e-12,4.702948221e-12	ok
-1.49497487	-21.50753769	-45.92311336	0.8345865044	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1139.788628,7292.866805,15267.21925,24124.33889,24985.61538,25650.08449,26842.66569,33098.79137	250.0765102,4927.965912,5946.204772,6261.916834,6613.814575,7018.802231,7505.597877,8140.909912	0.9827511232,0.96233608,0.9603747511,0.7639542267,0.8045141589,0.8557938744,0.9493197672,0.9451418514	2.983625928e-20,3.621917428e-14,7.267276814e-13,1.020322503e-12,1.409855294e-12,1.993355994e-12,2.973790283e-12,4.78832586e-12	ok
-1.48994975	-21.50753769	-46.61350661	0.8317931555	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1337.283303,7249.470852,15232.69642,24248.0186,25038.15414,25604.90835,26411.78314,34912.55509	249.9560776,4929.176638,5947.098189,6262.669693,6614.363135,7019.108503,7505.628742,8140.662388	0.9829858616,0.9623894702,0.9604136963,0.7414214163,0.7754551009,0.817603391,0.8821875718,0.7545620477	2.976577669e-20,3.649537644e-14,7.263904455e-13,1.04884977e-12,1.491986849e-12,2.068325244e-12,3.076376518e-12,4.906222089e-12	ok
-1.48492462	-21.50753769	-47.27117908	0.8289998066	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1504.363293,7300.968411,15322.1561,24911.84076,25475.1256,25820.73576,26200.41526,26645.28162	249.8357943,4930.399167,5948.00372,6263.436595,6614.92688,7019.431318,7505.678103,8140.437014	0.9830880956,-0.9602380289,-0.9586699313,-0.880075725,-0.8757164898,-0.9013865912,-0.9086403813,-0.9154737179	2.96956603e-20,3.697489692e-14,7.291842657e-13,1.034190733e-12,1.474872616e-12,2.054177103e-12,3.043871424e-12,4.876210485e-12	ok
-1.47989950	-21.50753769	-47.89300217	0.8263341752	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1634.706581,7446.878417,15515.73481,24938.45906,25728.13259,26044.18211,26394.85496,26797.91457	249.7156601,4931.63336,5948.921138,6264.21738,6615.505641,7019.770494,7505.745766,8140.233566	0.9830483552,-0.9480247075,-0.9543634466,-0.9401531093,-0.94729625,-0.9597143118,-0.9603305266,-0.960242944	2.962598194e-20,3.76526375e-14,7.290425181e-13,1.021330949e-12,1.444881422e-12,2.078254843e-12,3.05829326e-12,4.894065208e-12	ok
-1.47487437	-21.50753769	-48.47390438	0.8245439319	continued:5	1,1,1,1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1761.858051,7597.295591,15722.363,18073.21397,23210.51547,24737.95924,31743.00573,41108.31511	249.5956747,4932.879081,5949.850204,6265.011888,6616.099257,7020.125855,7505.831531,8140.051812	0.9829985701,0.8188675687,0.9657093682,0.9847241565,-0.9445862094,-0.9740100286,-0.9557250058,-0.942112927	2.955558406e-20,3.862813165e-14,7.29096423e-13,1.021135165e-12,1.452890377e-12,2.013098765e-12,3.006837935e-12,4.859655384e-12	ok
-1.46984925	-21.50753769	-49.00378078	0.8236290769	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	28.96763621,1888.322149,7746.403451,15939.01978,17765.28472,23755.50185,31960.34894,33730.50226	249.4758376,4934.136196,5950.790666,6265.819963,6616.707562,7020.497231,7505.935211,8139.891538	0.9705442805,0.9829449024,0.9420047833,0.9582411893,0.9813931141,0.9558408396,0.9488598905,0.9791447855	2.948623107e-20,3.977921602e-14,7.392903397e-13,1.042633263e-12,1.466495806e-12,2.101391739e-12,3.049887607e-12,4.908666043e-12	ok
-1.46482412	-21.50753769	-49.47554196	0.8225865044	full	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	50.93827888,1900.461034,7838.076595,16118.11458,17663.16667,24650.38146,33870.82948,34939.26434	249.3561487,4935.404571,5951.742255,6266.641448,6617.330393,7020.884441,7506.056611,8139.752515	0.9939812371,0.9828161361,0.963419341,0.946213681,0.9747387348,0.9555495994,0.9415474686,0.9604192708	2.941683606e-20,4.118428369e-14,7.389703858e-13,1.030655446e-12,1.438958291e-12,2.057230914e-12,2.972705154e-12,4.820433948e-12	ok
-1.45979899	-21.50753769	-41.37641370	0.8411183800	continued:5	1,1,1,1,1,1,-1,-1	1,1,1,1,1,1,1,1	225.5716717,8533.671708,9294.732688,9821.461567,10528.02139,12269.60442,17564.91872,18829.02467	249.2366074,4936.684076,5952.704676,6267.476193,6617.967593,7021.287322,7506.195553,8139.634538	0.9895085328,0.7395033488,0.7702901567,0.8082121037,0.8611751002,0.9783034434,-0.9275818296,-0.9547120128	2.934771596e-20,4.284731512e-14,7.136638202e-13,1.029042093e-12,1.437704015e-12,2.043978146e-12,3.030267102e-12,4.868862253e-12	ok
-1.45477387	-21.50753769	-42.81320107	0.8383250311	continued:5	1,1,1,1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	381.2587388,7998.672721,9144.576914,10727.09833,15939.40322,25040.99184,26094.42552,26422.75201	249.1172137,4937.974582,5953.677606,6268.324044,6618.619006,7021.705704,7506.351846,8139.537388	0.985358292,0.8932318442,0.9330610383,0.9815885379,-0.9602672154,-0.9346333712,-0.9532319153,-0.9558752776	2.927800533e-20,4.478065528e-14,7.006797278e-13,9.943525947e-13,1.381402607e-12,1.98835611e-12,2.931330522e-12,4.764784223e-12	ok
