delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-26.40703518	-43.52895094	0.8548741691	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	606.8476955,7387.255163,15019.66609,22645.51658,30268.18395,37889.4824,45510.31171,53131.0826	5182.07479,5616.045389,5886.950701,6167.244897,6468.554059,6799.840195,7171.162647,7597.64982	0.9840643705,0.9557611415,0.9549611861,0.9543155583,0.9538244563,0.9534675869,0.9532195678,0.9530548052	-1.899180048e-15,2.735809802e-13,4.294719557e-13,6.006500862e-13,8.253435639e-13,1.16001233e-12,1.561102321e-12,2.144149303e-12	ok
-1.49497487	-26.40703518	-44.21751607	0.8520808202	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	794.368385,7376.41031,15007.54323,22634.50699,30259.43821,37883.49168,45507.25237,53130.99451	5181.849261,5615.789797,5886.56761,6166.744014,6467.886007,6798.976409,7170.081425,7596.335378	0.9836847434,0.9553674925,0.954742361,0.9542441977,0.9538670985,0.9535944288,0.9534043873,0.9532780517	3.522826051e-16,2.736134805e-13,4.27854301e-13,6.245141589e-13,8.734233658e-13,1.159153451e-12,1.563042153e-12,2.151932182e-12	ok
-1.48994975	-26.40703518	-44.85801958	0.8492874713	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	991.4209394,7290.339913,14921.99641,22550.92866,30178.51031,37805.49909,45432.29012,53059.07595	5181.647299,5615.556786,5886.208105,6166.268481,6467.244438,6798.140289,7169.029295,7595.051886	0.9837871446,0.9550669092,0.9545744638,0.9541839191,0.9538888615,0.9536738343,0.9535231559,0.9534209069	3.314141163e-15,2.73585245e-13,4.298185282e-13,6.127463263e-13,8.593038719e-13,1.14253802e-12,1.545984116e-12,2.149069277e-12	ok
-1.48492462	-26.40703518	-45.47143843	0.8464941224	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1186.809042,7147.193132,14781.04933,22412.78664,30043.42378,37673.54512,45303.47103,52933.36746	5181.468596,5615.345849,5885.871802,6165.81796,6466.629003,6797.33147,7168.005869,7593.798932	0.9839582476,0.9549185407,0.9545030923,0.9541729572,0.9539220974,0.9537384599,0.9536080854,0.9535184195	6.788728331e-15,2.736298253e-13,4.280215704e-13,6.082217244e-13,8.443668218e-13,1.128618002e-12,1.532729656e-12,2.119639917e-12	ok
-1.47989950	-26.40703518	-46.06573035	0.8437007736	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1365.475662,7055.102686,14692.43398,22327.68704,29961.77703,37595.25983,45228.46053,52861.56226	5181.312851,5615.156419,5885.558313,6165.392115,6466.039356,6796.549593,7167.01077,7592.576108	0.9840740136,0.9549306295,0.9545487197,0.9542416285,0.9540057402,0.9538301072,0.9537040461,0.9536152773	1.001827745e-14,2.73600457e-13,4.301749984e-13,6.201203452e-13,8.537879946e-13,1.170754257e-12,1.608120366e-12,2.187745249e-12	ok
-1.47487437	-26.40703518	-46.64231323	0.8409074247	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1512.795615,7117.773853,14759.19901,22398.40202,30036.26132,37673.34417,45310.006,52946.46281	5181.179765,5614.987851,5885.267248,6164.990616,6465.47516,6795.794301,7166.04362,7591.383009	0.9840887369,-0.7834094417,-0.8227442421,-0.8530327158,-0.8765155767,-0.8947514103,-0.9088769373,-0.9197644915	1.352391885e-14,2.736047305e-13,4.408072498e-13,6.209866213e-13,8.467539787e-13,1.131552413e-12,1.577848611e-12,2.143270791e-12	ok
-1.46984925	-26.40703518	-47.19915989	0.8385761618	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1643.656797,7254.871501,14900.6134,22544.00644,30185.87589,37826.78764,45467.1197,53107.1184	5181.069049,5614.839371,5884.998204,6164.613141,6464.936082,6795.065251,7165.104054,7590.219247	0.9840556267,0.8216038979,0.862525571,0.891099387,0.9109029776,0.9245591391,0.9339348705,0.9403450173	1.658001136e-14,2.735839191e-13,4.289677616e-13,6.039110924e-13,8.30210725e-13,1.14510573e-12,1.530916991e-12,2.100554416e-12	ok
-1.46482412	-26.40703518	-47.72864790	0.8371202871	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1778.088974,7372.316621,15022.58042,22670.40927,30316.55291,37961.5572,45605.80955,53249.57947	5180.980413,5614.710022,5884.750773,6164.259372,6464.421797,6794.362103,7164.191718,7589.084438	0.98403483,-0.8985434445,-0.9162526159,-0.9279442008,-0.9358136172,-0.9411931844,-0.9449129954,-0.9475057389	1.992199886e-14,2.735485059e-13,4.316015395e-13,6.012715625e-13,8.281318934e-13,1.127960768e-12,1.564392833e-12,2.125431318e-12	ok
-1.45979899	-26.40703518	-48.22025627	0.8362843657	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	36.14367499,1904.21184,7519.250721,15174.25095,22826.78479,30477.50439,38126.91379,45775.39287	5180.913577,5614.598541,5884.524524,6163.928998,6463.931984,6793.684522,7163.306256,7587.978205	0.9707942339,0.983991867,0.5254872016,0.6220581976,0.7087582522,0.7805095148,0.8356766878,0.8755909509	2.273129775e-14,2.735478513e-13,4.290831454e-13,6.087079643e-13,8.311235844e-13,1.12690464e-12,1.557666911e-12,2.120673619e-12	ok
-1.45477387	-26.40703518	-48.66753620	0.8347007736	full	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	55.15860195,1885.928035,7740.683696,15401.15717,23059.09477,30715.04943,38369.47697,46022.7444	5180.868262,5614.503155,5884.319011,6163.621711,6463.46633,6793.032181,7162.447324,7586.90018	0.9919056335,0.9838205749,0.9545089786,0.9549561787,0.9550102683,0.9549053519,0.9547489947,0.9545881882	2.600135781e-14,2.735036348e-13,4.397225389e-13,6.119820073e-13,8.583692594e-13,1.151742873e-12,1.57590061e-12,2.146579191e-12	ok
