delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-37.71356784	-44.34440402	0.8785413327	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1339.855217,3145.439641,10838.50276,18526.91434,26215.29645,33903.90541,41592.64357,49281.44084	5751.71287,6143.84196,6407.064803,6673.88766,6956.072436,7258.159808,7584.002893,7938.1986	0.9860315491,0.9307507083,0.92599526,0.9178973565,0.8983755184,0.8512725079,0.7526718186,0.5954799315	-2.584916723e-14,1.820714614e-13,3.042661486e-13,4.156875596e-13,5.621116115e-13,7.298563491e-13,9.493621625e-13,1.198990609e-12	ok
-1.49497487	-37.71356784	-44.68060379	0.8766233720	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1471.260037,3281.629936,10974.82496,18663.31298,26351.72217,34040.3469,41729.10018,49417.91341	5741.784925,6133.745267,6396.626879,6663.0731,6944.831804,7246.440317,7571.744918,7925.331552	0.9860111333,0.923460783,0.911749472,0.8850461814,0.8243908174,0.7089792242,0.5448055557,0.3767748824	-2.571980837e-14,1.522916981e-13,2.616542802e-13,3.733188548e-13,5.193963352e-13,6.843231416e-13,8.933042028e-13,1.135039764e-12	ok
-1.48994975	-37.71356784	-45.01567191	0.8750397799	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1601.592805,3414.919998,11108.28489,18796.88978,26485.36616,34174.04601,41862.85352,49551.72209	5732.085668,6123.891389,6386.44545,6652.530668,6933.881478,7235.032305,7559.823317,7912.830587	0.9859903664,-0.6034843554,-0.5016406682,-0.3557772827,-0.2340084792,-0.1487954533,-0.09329908682,-0.05817644986	-2.690664272e-14,1.518115674e-13,2.714256038e-13,3.831090122e-13,5.205046833e-13,6.845541755e-13,8.908815178e-13,1.134086698e-12	ok
-1.48492462	-37.71356784	-45.34747489	0.8737905563	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1729.242402,3540.18476,11233.75712,18922.52008,26611.10382,34299.87885,41988.78029,49677.74352	5722.609112,6114.273189,6376.512261,6642.250828,6923.21042,7223.922981,7548.223231,7900.678357	0.9859669083,-0.9058056952,-0.8952564719,-0.8527763805,-0.7675399362,-0.6312736352,-0.4686023219,-0.3210216506	-2.978669775e-14,1.515153379e-13,2.707049868e-13,3.944672362e-13,5.349912237e-13,7.010901761e-13,9.069416155e-13,1.153358075e-12	ok
-1.47989950	-37.71356784	-45.67330621	0.8728757012	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1852.942914,3653.783657,11347.60172,19036.56409,26725.29615,34414.20636,42103.24152,49792.33953	5713.34928,6104.883666,6366.819313,6632.224436,6912.808153,7213.100305,7536.93077,7888.85876	0.9859395368,0.9334555109,0.9295767466,0.9265838152,0.9210797103,0.9087812472,0.8809641034,0.8224961129	-3.316158247e-14,1.511287418e-13,2.592366729e-13,3.834142352e-13,5.18141196e-13,6.775739789e-13,8.866386233e-13,1.130820198e-12	ok
-1.47487437	-37.71356784	-45.99006816	0.8727085169	full	1,-1,-1,-1,-1,-1,-1,-1	-1,1,1,1,1,1,1,1	1916.141128,3791.709401,11485.84183,19175.0482,26863.96942,34553.05496,42242.26383,49931.53657	5704.300252,6095.71598,6357.358874,6622.44274,6902.664731,7202.552935,7525.932948,7877.356834	0.9859554488,-0.9330257809,-0.9312289494,-0.9302029143,-0.9295142434,-0.9286837251,-0.9270669397,-0.923394339	-3.396083663e-14,1.508993105e-13,2.56473106e-13,3.755296941e-13,5.079196629e-13,6.693863889e-13,8.690824634e-13,1.114213737e-12	ok
-1.46984925	-37.71356784	-41.22261386	0.8905518343	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	295.1444621,1650.578493,9345.593674,17035.14024,24724.28897,32413.58439,40103.00394,47792.49007	5695.456202,6086.763477,6348.123489,6612.897367,6892.770711,7192.270176,7515.217589,7866.158636	0.9919858862,0.9343583763,0.9314779041,0.9305328724,0.9300870242,0.9298739627,0.9297527823,0.929640147	-3.402881659e-14,1.504921727e-13,2.556316858e-13,3.726705374e-13,5.040256224e-13,6.641361559e-13,8.645354263e-13,1.111391108e-12	ok
-1.46482412	-37.71356784	-41.96973453	0.8877584855	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	433.0099717,1918.336847,9613.597491,17303.46218,24992.88576,32682.44045,40372.11624,48061.85922	5686.811417,6078.019699,6339.105981,6603.580313,6883.117127,7182.241937,7504.773276,7855.251157	0.9886854981,0.9338081563,0.9315641468,0.9306302631,0.9301778024,0.9299452486,0.9297839608,0.9295830847	-3.34775181e-14,1.501932735e-13,2.715517526e-13,3.893845936e-13,5.221545643e-13,6.830158416e-13,8.845808049e-13,1.115332736e-12	ok
-1.45979899	-37.71356784	-42.48365229	0.8849651366	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	574.0912767,2166.836277,9862.243988,17552.45188,25242.19278,32932.04994,40622.02425,48312.06546	5678.360321,6069.478392,6330.299442,6594.483931,6873.695462,7172.458686,7494.589279,7844.622233	0.9867713175,0.9336244282,0.9316262989,0.9307021888,0.9302266176,0.9299337496,0.9296415261,0.9291602862	-3.044391785e-14,1.502208902e-13,2.548336478e-13,3.653429633e-13,4.930517508e-13,6.732001796e-13,8.732206798e-13,1.120319939e-12	ok
-1.45477387	-37.71356784	-42.90819155	0.8821717877	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	718.4009997,2403.263863,10098.95432,17789.55687,25479.65689,33169.85726,40860.1713,48550.5522	5670.097482,6061.133514,6321.697245,6585.600917,6864.497627,7162.911416,7484.655509,7834.260481	0.9860811121,0.9335578132,0.9316401104,0.9306713079,0.9300591256,0.9294681234,0.9285434896,0.9267356036	-2.759869386e-14,1.500302731e-13,2.545818215e-13,3.677973656e-13,4.959392803e-13,6.565950204e-13,8.582645828e-13,1.096974867e-12	ok
