delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-24.52261307	-42.51465297	0.8523383627	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	374.3879248,7340.470161,15101.06746,22864.32769,30631.36114,38403.87047,46184.61261,53978.43032	267.7483174,4907.080049,5905.057832,6211.456403,6550.160482,6933.32111,7380.073284,7927.342609	0.9868239888,0.9596705437,0.9589531422,0.9585140682,0.9582990751,0.9582203782,0.9582209375,0.9582689128	4.703513124e-20,1.948801649e-15,7.080133289e-13,9.683368759e-13,1.311842763e-12,1.83710801e-12,2.519018322e-12,3.684941857e-12	ok
-1.49497487	-24.52261307	-43.42284602	0.8495450138	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	541.8268604,7363.617351,15092.28454,22818.02726,30540.38997,38258.91574,45973.17252,53682.78359	267.5985383,4907.876713,5905.572987,6211.810477,6550.317115,6933.254291,7379.763319,7926.793712	0.983909514,0.9592742664,0.9587056897,0.9582800207,0.9579923848,0.9577952965,0.9576498164,0.9575311791	4.690507285e-20,3.146273017e-15,7.029836603e-13,9.632826625e-13,1.289041163e-12,1.803966973e-12,2.539893347e-12,3.697107467e-12	ok
-1.48994975	-24.52261307	-44.18778141	0.8467516649	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	727.6834874,7354.183881,15063.58961,22770.14285,30473.65469,38173.97163,45870.98417,53564.63335	267.4489825,4908.689415,5906.105532,6212.183108,6550.493403,6933.20844,7379.476089,7926.270301	0.9831513624,0.958862854,0.9584309449,0.9580787781,0.9578197544,0.95763119,0.957489831,0.9573780935	4.67760582e-20,4.262170562e-15,7.00359413e-13,9.455838332e-13,1.283342369e-12,1.790255433e-12,2.509625907e-12,3.697009912e-12	ok
-1.48492462	-24.52261307	-44.88774093	0.8439583160	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	926.6141057,7294.574194,14993.8213,22691.35416,30387.10111,38081.00295,45773.01498,53463.10827	267.2996494,4909.517953,5906.655239,6212.574067,6550.689102,6933.183304,7379.21132,7925.772066	0.9832035295,0.9585149685,0.9581969883,0.9579292145,0.957727527,0.9575799802,0.9574707204,0.9573871406	4.664640465e-20,5.305264374e-15,6.997751362e-13,9.442337197e-13,1.266662197e-12,1.774464155e-12,2.469444561e-12,3.636334628e-12	ok
-1.47989950	-24.52261307	-45.55128884	0.8411649672	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1128.463298,7193.079705,14890.07629,22586.58247,30282.569,37978.00664,45672.86566,53367.11633	267.1505384,4910.36213,5907.221882,6212.983123,6550.903977,6933.178628,7378.968733,7925.298708	0.9834148036,0.958311223,0.9580741833,0.9578754638,0.9577291548,0.9576257513,0.9575534134,0.9575024343	4.651742954e-20,6.264418529e-15,6.789979826e-13,9.190263283e-13,1.283432061e-12,1.789441013e-12,2.465909692e-12,3.63332329e-12	ok
-1.47487437	-24.52261307	-46.18888921	0.8383716183	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1318.423072,7117.482939,14818.68413,22520.85361,30224.098,37928.54149,45634.32975,53341.63542	267.001649,4911.221749,5907.80524,6213.410054,6551.13779,6933.194161,7378.748062,7924.849929	0.9835882369,0.9582903801,0.9581065713,0.9579571595,0.9578557211,0.9577951945,0.9577652806,0.9577569069	4.638845917e-20,7.104417172e-15,6.72814555e-13,9.106780556e-13,1.27140215e-12,1.75159924e-12,2.422680072e-12,3.589134467e-12	ok
-1.46984925	-24.52261307	-46.80262446	0.8355782694	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1480.112885,7149.298492,14858.36703,22570.49954,30286.26344,38006.40238,45731.91869,53464.21154	266.8529804,4912.096619,5908.405096,6213.85464,6551.390313,6933.229664,7378.549045,7924.425429	0.9836559313,0.9576395547,0.9585733543,0.9586247648,0.9584763587,0.9583402857,0.9582671729,0.958257491	4.626001767e-20,7.857062882e-15,6.750259509e-13,9.484547069e-13,1.310981566e-12,1.793354802e-12,2.464049489e-12,3.638720964e-12	ok
-1.46482412	-24.52261307	-47.39049031	0.8331192891	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1618.283964,7264.326192,14982.35474,22706.28198,30437.73002,38179.10509,45934.21434,53709.66049	266.7045323,4912.986551,5909.021232,6214.316663,6551.661317,6933.284892,7378.371419,7924.02492	0.9836446081,-0.9524251188,-0.9553352654,-0.956717982,-0.9574520449,-0.9579018933,-0.958228338,-0.9585062832	4.613132753e-20,8.49441619e-15,6.663929032e-13,9.166320326e-13,1.262614484e-12,1.753228333e-12,2.417735033e-12,3.589930201e-12	ok
-1.45979899	-24.52261307	-47.94594474	0.8313290458	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1747.050459,7406.853207,15134.4412,22871.62515,30622.05747,38391.97114,46193.49949,54056.35233	266.556304,4913.891359,5909.653439,6214.795911,6551.950584,6933.359613,7378.214931,7923.648123	0.9836048112,-0.8603270958,-0.919747208,-0.9437340309,-0.9527928836,-0.9563295691,-0.9578833116,-0.9585527503	4.600745122e-20,8.897297491e-15,6.732960301e-13,9.192289862e-13,1.270017363e-12,1.754785331e-12,2.421787869e-12,3.600035298e-12	ok
-1.45477387	-24.52261307	-48.46019828	0.8302864733	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	14.30491308,1871.767305,7557.493645,15295.33507,23047.58455,30821.56869,38632.11215,46518.36851	266.4082949,4914.81086,5910.301507,6215.292173,6552.257893,6933.453593,7378.079334,7923.294754	0.9661633681,0.9835536356,0.9025765847,0.9450335249,0.9573756342,0.9598784186,0.9599361224,0.9594388666	4.588076203e-20,9.270533307e-15,6.74459208e-13,9.127156481e-13,1.261187236e-12,1.746119625e-12,2.418903564e-12,3.511050352e-12	ok
