delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-36.58291457	-45.02948404	0.8732390220	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	1545.339792,3362.089805,11023.16466,18684.35485,26346.1873,34008.34995,41670.65528,49333.01888	413.4626732,5109.697191,5504.238437,5766.114249,6031.800741,6313.051451,6614.58809,6940.518838	0.9859005313,-0.9175061308,-0.8958952077,-0.8368027016,-0.7143737101,-0.5334972327,-0.3522325418,-0.2163413402	6.362323594e-19,-2.949964528e-14,1.829333493e-13,3.010557575e-13,4.175820305e-13,5.544481853e-13,7.212745209e-13,9.366986537e-13	ok
-1.49497487	-36.58291457	-45.38943010	0.8716554298	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1670.828543,3474.680869,11135.96715,18797.27443,26459.19586,34121.4445,41783.83763,49446.29087	412.9055068,5105.183535,5499.693323,5761.357355,6026.814116,6307.808508,6609.063067,6934.685665	0.9858719118,0.9351866869,0.9298278829,0.9225891819,0.904267465,0.8580759413,0.7576917536,0.5942326928	6.318246178e-19,-2.703631915e-14,1.831111528e-13,2.936793159e-13,4.104512524e-13,5.645132931e-13,7.321660503e-13,9.473366224e-13	ok
-1.48994975	-36.58291457	-45.74495975	0.8706128574	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	1803.989748,3620.999078,11282.53902,18944.00847,26606.06337,34268.44223,41930.96732,49593.55431	412.3504548,5100.779701,5495.262089,5756.718408,6021.950108,6302.69358,6603.672325,6928.994126	0.9858546153,-0.934192367,-0.9330027435,-0.931085081,-0.927386959,-0.9180211527,-0.8938023275,-0.8358685939	6.280456189e-19,-2.205450241e-14,1.829159806e-13,2.92293103e-13,4.22127655e-13,5.763866527e-13,7.426986639e-13,9.583961345e-13	ok
-1.48492462	-36.58291457	-46.09070235	0.8697769360	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	37.21041672,1920.809593,3703.588241,11365.42477,19027.10172,26689.33495,34351.88849,42014.58989	411.7975058,5096.483013,5490.941848,5752.194317,6017.205392,6297.70307,6598.411947,6923.439928	0.9679992849,0.98581693,0.9343027179,0.9301822332,0.9237923937,0.9087068421,0.8723173583,0.7933158372	6.357527137e-19,-2.00569381e-14,1.827176377e-13,2.919096172e-13,4.234333874e-13,5.782027607e-13,7.446439476e-13,9.652398687e-13	ok
-1.47989950	-36.58291457	-46.42439085	0.8692753832	full	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	64.02548214,1955.606941,3752.396694,11414.57205,19076.50237,26738.95955,34401.7326,42064.65516	411.2466426,5092.29087,5486.7298,5747.782094,6012.576765,6292.833523,6593.278182,6918.018968	0.9859288532,0.985799751,0.7934205342,0.6829039887,0.5233677225,0.3630912155,0.2370423619,0.1502816174	6.31698255e-19,-1.811321071e-14,1.82741872e-13,3.090445945e-13,4.345958636e-13,5.89444243e-13,7.569021071e-13,9.662989788e-13	ok
-1.47487437	-36.58291457	-40.52775441	0.8878645305	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	213.8231574,999.2254118,8663.650601,16325.75733,23988.338,31651.29796,39314.45056,46977.69128	410.697852,5088.200752,5482.623245,5743.47886,6008.061146,6288.081622,6588.267437,6912.727325	0.9926590643,0.9768584104,0.9343803694,0.9335070895,0.9331191666,0.9329512819,0.9328785341,0.9328462723	6.165753009e-19,-1.637554596e-14,1.826616038e-13,2.913128472e-13,4.142977735e-13,5.613754502e-13,7.28844848e-13,9.383245437e-13	ok
-1.46984925	-36.58291457	-41.70693259	0.8860742872	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	363.6199526,1484.276571,9147.849834,16810.3585,24473.32485,32136.63219,39800.11347,47463.67493	410.1511273,5084.210227,5478.619577,5739.281847,6003.65558,6283.444192,6583.376277,6907.561263	0.9900679046,0.9416519128,0.9342978477,0.9335271307,0.9331789002,0.9330220294,0.9329406015,0.932877723	6.238820405e-19,-1.505272003e-14,1.825785509e-13,2.911194362e-13,4.131560831e-13,5.682539664e-13,7.332943537e-13,9.448306616e-13	ok
-1.46482412	-36.58291457	-42.33254265	0.8832809384	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	505.6890146,1795.742387,9459.511583,17122.44355,24785.80347,32449.48386,40113.33009,47777.25442	409.6064495,5080.316924,5474.716265,5735.188371,5999.357205,6278.918166,6578.601398,6902.517188	0.9872741854,0.9376513257,0.9343099921,0.9335856412,0.9332510516,0.9330863654,0.9329774214,0.9328412214	6.203173595e-19,-1.462328143e-14,1.845059085e-13,2.990205509e-13,4.230838169e-13,5.702730103e-13,7.542974744e-13,9.641316929e-13	ok
-1.45979899	-36.58291457	-42.81793710	0.8804875895	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	653.760244,2107.362935,9771.466961,17434.86071,25098.65346,32762.74934,40427.00531,48091.33781	409.0638077,5076.518554,5470.910871,5731.195847,5995.163276,6274.500605,6573.939632,6897.591669	0.9861032449,0.9364119693,0.9343335384,0.9336399485,0.9332974164,0.9330899165,0.9328716735,0.9324855566	6.16152297e-19,-1.582574084e-14,1.844290435e-13,3.025327005e-13,4.204285162e-13,5.626008791e-13,7.417889179e-13,9.518104265e-13	ok
-1.45477387	-36.58291457	-43.24189400	0.8776942406	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	805.2161887,2407.223263,10071.79243,17735.68515,25399.94697,33064.49942,40729.20886,48393.99488	408.5231896,5072.812898,5467.201032,5727.30178,5991.071141,6270.188679,6569.387941,6892.781419	0.9857554307,0.9360379614,0.9343498713,0.9336368887,0.9331999153,0.9327667186,0.9320448647,0.9305486729	6.12355093e-19,-2.059858926e-14,1.841391995e-13,2.961725373e-13,4.141150253e-13,5.538112026e-13,7.311004341e-13,9.418860388e-13	ok
