delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-31.11111111	-46.79878636	0.8342958426	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1146.734943,8499.143067,16100.78235,23700.08505,31300.48593,38901.94591,46504.0407,54106.47016	5275.753286,5692.270532,5957.801899,6229.718626,6520.157649,6835.461385,7182.126897,7568.939585	0.9833997942,0.9491601938,0.947088349,0.945786749,0.9448205301,0.9437245375,0.9419524744,0.9386324266	1.187266552e-14,2.264145503e-13,3.633572354e-13,5.282883205e-13,7.119687741e-13,9.321424019e-13,1.223789244e-12,1.620152337e-12	ok
-1.38888889	-31.11111111	-47.42869755	0.8315024938	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1481.805076,8666.906469,16319.46135,23966.77916,31611.40478,39254.77643,46897.64751,54540.38571	5243.397719,5660.364843,5922.820331,6191.551984,6478.283149,6789.481727,7131.740088,7513.96247	0.9835429863,0.9491959096,0.9484954715,0.9479220542,0.9474765595,0.9471422587,0.9468969038,0.9467204759	-8.325678205e-15,2.319905834e-13,3.588542855e-13,4.953594234e-13,6.735852078e-13,9.082853794e-13,1.187549009e-12,1.580174393e-12	ok
-1.27777778	-31.11111111	-47.91872851	0.8287091449	full	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1854.006415,7396.105238,15126.65733,22860.34592,30598.37213,38342.58353,46096.01111,53864.12723	5227.263752,5644.81927,5904.573106,6170.646183,6454.189244,6761.857536,7100.38381,7478.844613	0.9838587677,-0.7698803331,-0.8762828176,-0.9231831384,-0.9405959966,-0.946757089,-0.9491143119,-0.9503182525	6.161558647e-14,2.377127386e-13,3.623876473e-13,5.013642918e-13,6.82718177e-13,9.03798898e-13,1.192173924e-12,1.59866123e-12	ok
-1.16666667	-31.11111111	-43.39709902	0.7448056524	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	268.2622044,912.1565002,1854.837874,10206.99962,11002.54609,11624.26406,12486.93287,21537.4355	5223.056361,5641.171358,5898.478291,6162.356097,6443.101692,6747.64663,7082.907778,7458.174221	0.9837824346,0.9834097177,0.9821261502,0.8561473532,0.881721404,0.9047383008,0.932125645,0.9167874485	4.061097045e-14,2.387922452e-13,3.670799758e-13,5.101579233e-13,6.716429859e-13,9.140720303e-13,1.226260301e-12,1.639444299e-12	ok
-1.05555556	-31.11111111	-45.20154620	0.7420123035	continued:5	1,1,1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	429.8070182,1166.472539,2461.183712,8256.580878,17747.71158,18177.90095,18439.0106,18707.25694	5227.896861,5646.422171,5901.384798,6163.602573,6441.884949,6743.627549,7075.982848,7448.488153	0.9794755084,0.9819559709,0.982569826,-0.9537341045,-0.919385561,-0.8827127768,-0.9354255914,-0.9459756402	6.816679328e-15,2.370934249e-13,3.701995945e-13,5.164821694e-13,6.80435345e-13,8.892591711e-13,1.194327127e-12,1.555781392e-12	ok
-0.94444444	-31.11111111	-46.52786340	0.7425138563	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	631.2406556,1529.123423,10065.31834,10493.68241,10751.18257,11016.31643,11298.58937,11605.8823	5239.764821,6172.226996,6448.363772,6747.57771,7077.325041,7447.427016,7873.309314,8382.814742	0.9779000171,0.9810220416,0.8998832629,0.8108222379,0.9050242292,0.9268222682,0.9282785189,0.9278217675	-2.102626615e-15,4.898161063e-13,6.709555634e-13,8.824363436e-13,1.192147997e-12,1.590164458e-12,2.159393576e-12,2.917138572e-12	ok
-0.83333333	-31.11111111	-47.51935421	0.7397205075	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	843.4120766,1945.323457,9915.405108,10352.14857,10611.26421,10878.55206,11163.68702,11475.13291	5257.190448,6186.642047,6460.964547,6757.896795,7085.296307,7453.307082,7877.977463,8388.842728	0.9775888756,0.9809298396,0.9477865093,0.7546740805,0.9450609793,0.9752910736,0.9762655707,0.9744204124	-4.570866512e-15,5.294941314e-13,7.092286544e-13,9.186949981e-13,1.190036899e-12,1.560558535e-12,2.074036438e-12,2.878233082e-12	ok
-0.72222222	-31.11111111	-48.27419717	0.7369271586	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1091.870681,2647.864707,8327.207004,9263.862639,9539.547672,9838.44688,10169.07677,10542.59698	5279.07372,6205.605573,6478.510041,6773.393564,7098.680814,7464.883195,7888.736322,8401.681371	0.9775969262,0.9819270249,-0.7134654356,-0.7423188634,-0.7493559023,-0.7545864025,-0.7617943258,-0.7722242654	1.235161739e-14,5.079792652e-13,6.797861593e-13,8.7917644e-13,1.154184481e-12,1.562842627e-12,2.149059545e-12,2.944323713e-12	ok
-0.61111111	-31.11111111	-48.82493663	0.7397205075	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1544.640322,8982.471172,9913.088744,10186.86759,10482.60733,10809.61338,11179.25829,11610.07056	5304.572239,6500.094295,6793.157267,7116.551123,7481.208204,7904.621829,8420.382525,9113.617055	0.978276591,0.5337611463,0.5633791632,0.5709071219,0.5789869304,0.5902867256,0.6065273617,0.6304332935	7.824986137e-14,6.561576491e-13,8.506692906e-13,1.132235854e-12,1.53371218e-12,2.05376039e-12,2.894109826e-12,4.476435479e-12	ok
-0.50000000	-31.11111111	-49.15072985	0.7369271586	full	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1970.831301,8313.861915,9514.613919,9808.648601,10133.87515,10502.14431,10932.86513,11465.03528	5333.028548,6525.002167,6816.476064,7138.183856,7501.545055,7924.888737,8444.236262,9155.905149	0.9786294894,-0.04070758074,-0.04503899174,-0.04626904146,-0.04807365057,-0.05077641638,-0.05508271688,-0.06296127007	1.528412303e-13,6.411966174e-13,8.373270111e-13,1.137275278e-12,1.547995795e-12,2.070389902e-12,2.92958516e-12,4.622103784e-12	ok
