delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-33.88888889	-46.44698323	0.8421071462	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1150.189276,8754.168356,16372.59619,23990.82193,31610.6785,39231.43897,46852.61023,54473.95797	5397.1968,5802.595512,6065.989514,6334.371473,6619.722317,6927.454527,7262.68997,7631.9697	0.9839892683,0.9436093906,0.9411367228,0.9398162379,0.9389243733,0.9376828408,0.9348389544,0.9274598791	-5.467716609e-15,1.84625543e-13,3.010934674e-13,4.376589757e-13,5.996354155e-13,8.042517222e-13,1.078681821e-12,1.388544492e-12	ok
-1.38888889	-33.88888889	-47.03209533	0.8393137973	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	18.48756887,1485.346412,9059.343611,16705.89149,24350.05682,31993.85807,39637.84431,47282.09372	5329.945753,5735.730667,5995.685741,6260.421853,6541.675178,6844.925741,7175.354704,7539.57558	0.963443747,0.9840777193,0.9434231383,0.9424241513,0.9417544883,0.9413212501,0.9410407032,0.9408540125	-1.777423806e-15,1.937676064e-13,3.107806725e-13,4.38675444e-13,6.073836741e-13,7.8977779e-13,1.058623245e-12,1.37800046e-12	ok
-1.27777778	-33.88888889	-47.48754487	0.8365204484	full	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	68.0214578,1861.92812,9104.040676,16803.00036,24501.95711,32200.91216,39899.86668,47598.82142	5288.516521,5695.13271,5952.200421,6213.963917,6491.865373,6791.485381,7118.106301,7478.472496	0.9841439114,0.984310267,0.9422068865,0.9422814982,0.9423140076,0.9423248224,0.9423240072,0.9423174648	3.357359963e-14,2.01697342e-13,3.199271404e-13,4.469640473e-13,5.940583991e-13,7.936848641e-13,1.026727585e-12,1.339324977e-12	ok
-1.16666667	-33.88888889	-42.57529581	0.7449653509	continued:5	1,1,1,1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	219.799859,828.2966629,1653.09514,3120.38517,8494.548769,16290.02594,24090.62792,31901.15304	5265.054789,5672.688569,5927.204413,6186.439725,6461.448838,6757.944981,7081.341473,7438.549108	0.9851825714,0.9844728364,0.9826486038,0.983765577,-0.9443107621,-0.9446157241,-0.9450517447,-0.9456878327	3.082480106e-14,2.382147242e-13,3.613565189e-13,4.965681359e-13,6.48608016e-13,8.413485409e-13,1.078546205e-12,1.397010446e-12	ok
-1.05555556	-33.88888889	-44.64983108	0.7477586998	continued:5	1,1,1,1,1,-1,-1,-1	1,1,1,1,1,1,1,1	388.0516885,1120.669819,2268.876923,9574.646495,12037.81851,16597.1142,17756.21367,19323.60039	5254.707497,5663.407313,5915.604248,6172.671983,6445.125073,6738.85147,7059.423355,7413.944986	0.9812466273,0.9825188626,0.9824916479,0.9501784263,0.9845040423,-0.9516676213,-0.9784340057,-0.9830479636	3.769599309e-14,2.404455084e-13,3.547654643e-13,4.780481409e-13,6.208579751e-13,7.973212932e-13,1.05631789e-12,1.376947781e-12	ok
-0.94444444	-33.88888889	-46.01142024	0.7449653509	continued:5	1,1,1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	564.2354942,1405.354012,3234.658877,9384.897197,9996.745181,10402.49386,10858.9012,11405.9908	5254.267862,5663.988061,5914.03106,6169.276215,6439.452324,6730.685774,7048.73917,7400.934459	0.9788620333,0.9815572136,0.9837442931,-0.7211330124,-0.7377845534,-0.7558940722,-0.7718996989,-0.7939959445	4.378078024e-15,2.361252924e-13,3.460768584e-13,4.649490254e-13,6.249533432e-13,8.138680646e-13,1.069007342e-12,1.39418458e-12	ok
-0.83333333	-33.88888889	-47.05801787	0.7477586998	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	811.397273,1925.608761,10000.20287,10758.72075,11299.32068,11987.12487,13065.43437,22472.43967	5261.506992,5672.131357,5920.089278,6173.909061,6442.062962,6731.037499,7046.825665,7396.991423	0.978615254,0.9813956085,0.849418908,0.8731310187,0.8941769217,0.9140296712,0.9484950772,0.8827053167	1.045078246e-14,2.32814044e-13,3.4443052e-13,4.640271792e-13,6.029356795e-13,8.041105137e-13,1.024846483e-12,1.358019078e-12	ok
-0.72222222	-33.88888889	-47.80522459	0.7449653509	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1055.094872,2565.897781,8812.872097,9233.454178,9483.990154,9740.686043,10012.71336,10306.95585	5274.814566,5686.096402,6184.872558,6451.255829,6738.180668,7051.924603,7400.319908,7794.996435	0.978563725,0.9820608095,-0.9060129389,-0.8514068063,-0.9163222399,-0.935182332,-0.9363871931,-0.9353185043	3.26832761e-15,2.278583965e-13,4.709503958e-13,6.116644178e-13,7.913715706e-13,1.028292047e-12,1.363235136e-12,1.755022158e-12	ok
-0.61111111	-33.88888889	-48.35541759	0.7477586998	continued:5	1,1,1,1,1,1,1,1	-1,1,1,1,1,1,1,1	1498.899349,9404.37363,10320.72141,10588.07207,10876.46037,11192.63911,11545.14437,11946.95097	5292.991298,6200.88672,6465.766127,6750.83617,7062.735898,7409.595771,7803.567418,8265.271762	0.9791378916,0.6613296027,0.6894468796,0.6938723513,0.6982119904,0.7044222001,0.713484752,0.7265734122	-7.495844846e-15,4.435439251e-13,5.873126761e-13,7.701152718e-13,9.986754202e-13,1.285460041e-12,1.713599361e-12,2.284828562e-12	ok
-0.50000000	-33.88888889	-48.68462808	0.7449653509	full	1,-1,-1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	1907.898212,8580.67111,9495.610488,9761.734275,10048.57117,10363.2909,10714.79356,11116.72354	5315.121996,6220.939666,6484.626838,6768.029723,7078.270965,7423.81433,7817.380093,8280.95548	0.9794025912,-0.1053853649,-0.1126982557,-0.1142469291,-0.1165232416,-0.1198258155,-0.1246332897,-0.1318545435	1.756655843e-14,4.391224295e-13,5.941299973e-13,7.727123388e-13,1.004200879e-12,1.294404953e-12,1.745732339e-12,2.374052148e-12	ok
