delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-22.77777778	-48.70727433	0.8206905155	continued:5	1,1,1,1,1,1,1,1	1,-1,1,1,1,1,1,1	1532.465583,8303.309148,16196.98977,24346.23123,25919.17952,32643.78701,40516.3259,48571.68312	257.1387637,4916.969804,5926.917671,6238.564257,6584.791176,6980.226188,7448.952706,8042.238005	0.982206361,0.9615252427,0.9603339831,0.9481222536,0.9768621168,0.9579428013,0.9590504631,0.9545489983	3.564832518e-20,-5.825611254e-15,6.948530447e-13,9.801098903e-13,1.356296698e-12,1.929795275e-12,2.777826978e-12,4.211086528e-12	ok
-1.38888889	-22.77777778	-49.26662779	0.8178971666	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	1893.58528,7805.642865,17559.44581,18106.30081,18437.85889,18797.49209,19211.62196,19712.69666	254.2680229,4942.959199,5946.48813,6255.086901,6597.099184,6987.650254,7451.018044,8039.253147	0.9827366689,-0.7767685907,-0.8769240736,-0.8706516948,-0.8979216028,-0.9048041773,-0.9105867635,-0.9184889873	3.424643971e-20,-9.187513724e-15,6.83807394e-13,9.619482816e-13,1.323209819e-12,1.847205047e-12,2.647419242e-12,4.08739416e-12	ok
-1.27777778	-22.77777778	-41.78081009	0.7159950057	continued:5	1,1,1,1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	159.5498255,652.3942373,1327.896368,2696.46218,9585.658465,10318.29934,10795.77174,11398.07273	251.4793791,4974.112482,6277.708491,6615.987195,7002.200586,7460.963537,8045.455538,8941.40634	0.9794760351,0.9849165689,0.9818422755,0.9827090178,-0.7311282932,-0.7589126017,-0.7925197091,-0.8342763021	3.242025832e-20,9.827254013e-15,9.301811763e-13,1.300558309e-12,1.86425859e-12,2.628799092e-12,4.07723198e-12,7.910583959e-12	ok
-1.16666667	-22.77777778	-44.77396665	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	325.2219621,918.8451915,1854.695873,9809.159173,10836.86493,11152.11075,11504.3319,11912.41742	248.7688071,5009.289105,6305.112694,6640.106736,7022.455658,7477.260976,8059.160878,8967.139964	0.9776722733,0.9821052689,0.9805372995,0.9516055006,0.9595727497,0.972977369,0.9722219113,0.9709538757	3.071536193e-20,8.481321515e-14,9.413011855e-13,1.284343375e-12,1.798051976e-12,2.587002348e-12,4.020055704e-12,8.04320236e-12	ok
-1.05555556	-22.77777778	-46.57200624	0.7159950057	continued:5	1,1,1,-1,-1,-1,-1,-1	1,1,1,1,1,1,1,1	496.4908781,1172.231999,2710.69712,8464.795081,9775.179077,10114.79837,10505.03352,10974.96308	246.132559,5047.630373,6336.293341,6668.449496,7047.35958,7498.784761,8079.156763,9004.40959	0.9740897844,0.980480817,0.9824689755,-0.8543567381,-0.8876932991,-0.8935747681,-0.8999719575,-0.9091923785	2.91179594e-20,1.656214394e-13,9.113696354e-13,1.256658681e-12,1.768875073e-12,2.61134762e-12,4.031260834e-12,8.558401061e-12	ok
-0.94444444	-22.77777778	-47.94421480	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	721.7207058,1575.451745,8846.838411,10144.00486,10478.71394,10862.2686,11323.50693,11929.57638	243.5671402,5088.477378,6370.442354,6700.240965,7076.106379,7524.681501,8104.546916,9053.329391	0.97376963,0.9791806968,0.7197434542,0.7667200689,0.7803565908,0.79638628,0.8195477966,0.8557638819	2.76222912e-20,7.406181969e-14,8.728868718e-13,1.221042568e-12,1.705246961e-12,2.534075413e-12,3.944867482e-12,8.470312508e-12	ok
-0.83333333	-22.77777778	-48.94102966	0.7159950057	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,1,1,1,1,1,1	944.6669337,2018.704887,8211.96447,9501.324292,9833.460379,10213.43438,10670.96515,11275.23347	241.0692902,5131.316368,6406.542399,6734.872195,7108.067052,7554.28918,8134.657671,9114.90458	0.9738118573,0.9792437836,-0.5880433011,-0.6413844053,-0.6605851062,-0.6835588156,-0.7180930244,-0.7760606235	2.657033807e-20,-5.718001902e-14,9.151788214e-13,1.29011239e-12,1.768324289e-12,2.55775559e-12,3.997459425e-12,9.137516192e-12	ok
-0.72222222	-22.77777778	-49.67979379	0.7187883546	continued:5	1,1,1,1,1,1,1,-1	1,1,1,1,1,1,1,-1	1300.327789,8522.388328,10124.54534,10497.66672,10945.77762,11535.721,12603.18752,18509.35954	238.6359551,5175.741284,6771.85407,7142.741562,7587.084789,8168.97938,9191.433687,15226.44057	0.9747027682,0.2082112461,0.2520394575,0.2695837055,0.299297995,0.361722992,0.6344407332,-0.02144040397	2.523932241e-20,2.864782003e-14,1.283636931e-12,1.779537599e-12,2.624779338e-12,4.05497528e-12,9.873786775e-12,-3.552255607e-13	ok
-0.61111111	-22.77777778	-50.15132456	0.7159950057	continued:5	1,1,1,1,1,1,1,-1	1,1,1,1,1,1,1,-1	1671.239002,8345.244569,9941.975177,10313.60198,10761.14421,11355.79534,12506.74622,18015.94473	236.2642814,5221.427432,6810.78549,7179.726182,7622.649162,8207.129045,9287.540982,14937.04872	0.9750205014,0.2863543259,0.344455925,0.3670401329,0.4048696157,0.4826986923,0.7923133186,-0.04839975824	2.398826467e-20,2.077057366e-13,1.233962515e-12,1.745539543e-12,2.500484343e-12,3.942396605e-12,1.061104545e-11,-3.898275455e-13	ok
-0.50000000	-22.77777778	-50.44963338	0.7132016568	full	1,-1,-1,-1,-1,-1,-1,1	1,-1,1,1,1,1,1,-1	2157.022472,8022.297942,9612.507199,9982.365167,10428.70947,11026.8719,12283.63175,17505.56533	233.9515929,5268.112482,6851.330271,7218.690553,7660.642632,8248.826259,9413.049066,14751.6813	0.9756166341,-0.008685240839,-0.01081784089,-0.01171635617,-0.01332600967,-0.01716732142,-0.06152714564,0.001216215697	2.281251574e-20,-9.197389592e-14,1.176637039e-12,1.677350813e-12,2.415116617e-12,3.858572224e-12,1.241358457e-11,-1.793914356e-13	ok
