delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-25.555555556	0	-2.00224478928e-05	-2.96178762549e-05	-0.006979580445	-0.0118034895196	-0.0177309557077	NaN	100059.000761	5000.000000	false	20	0.000318164702704	0	3.446136	ok	none
-1.388888889	-25.555555556	2.01535026358	0.000132717452828	9.0094785232e-06	-0.00923286630029	-0.0145439848867	-0.0297282159502	NaN	95060.898133	5000.000000	true	19	4.8442973869e-05	0.00306363436973	0.422057	ok	none
-1.277777778	-25.555555556	2.03358615727	0.000297843597737	1.19718240968e-05	-0.00922449744278	-0.0147984899843	-0.0342162915069	NaN	100027.058973	5000.000000	false	20	0.00088500774185	0.000795448801481	0.799622	ok	none
-1.166666667	-25.555555556	2.01548494271	0.000153996503453	-2.73140519073e-06	-0.00976852812042	-0.0151732109202	-0.0405462159348	NaN	100033.780359	5000.000000	false	20	0.000273023854224	0.00134782156923	1.117515	ok	none
-1.055555556	-25.555555556	2.00559111558	4.71237014556e-05	1.07424032074e-05	-0.0103496527418	-0.0154121592436	-0.0431129433053	NaN	100006.055301	5000.000000	false	20	0.00040706496579	0.00142121201884	1.528537	ok	none
-0.944444444	-25.555555556	0	-4.0199513115e-05	-4.43744717087e-05	-0.0105632739976	-0.0154130248378	-0.0427565001948	NaN	100015.431908	5000.000000	false	20	0.000704618645455	1.15124816174	1.320256	ok	none
-0.833333333	-25.555555556	0	-2.19302142138e-06	-0.000139484908228	-0.010543383546	-0.0154232423234	-0.0432292359472	NaN	100012.825685	5000.000000	false	20	0.000324219063099	1.31121374765	1.112174	ok	none
-0.722222222	-25.555555556	0	-2.80908146897e-05	-0.000171358675066	-0.0106980573078	-0.0154952035593	-0.0434340977873	NaN	100006.929867	5000.000000	false	20	0.000589916035019	0	0.900629	ok	none
-0.611111111	-25.555555556	1.03189711258	6.61871171866e-06	-0.00020750190798	-0.0105669266446	-0.015517938856	-0.0447783775046	NaN	100000.870819	5000.000000	false	20	0.000549438055095	1.03189711258	0.610305	ok	none
-0.500000000	-25.555555556	0	-3.82395423319e-06	-0.000224817119488	-0.0105025684451	-0.0155257909502	-0.0449881833836	NaN	100035.786271	5000.000000	false	20	0.00014862810756	1.06620000868	0.276811	ok	none
