delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-42.222222222	0	-4.74103567945e-05	-0.000909513920137	-0.00734614016467	-0.0143031187799	-0.0315741595757	NaN	60011.307640	5000.000000	true	12	6.28055461351e-05	0	3.538667	ok	none
-1.388888889	-42.222222222	1.06557019889	2.46374393451e-05	-0.000375741415505	-0.0079387073514	-0.0142950132563	-0.031376715751	NaN	100001.336975	5000.000000	false	20	3.81385511171e-05	0.0508769890011	0.757429	ok	none
-1.277777778	-42.222222222	0	-0.000119334634698	-0.00016796310569	-0.00813805997866	-0.0142805949607	-0.0313593641477	NaN	40018.402497	5000.000000	true	8	5.22569931646e-05	0	0.326396	ok	none
-1.166666667	-42.222222222	2.00275294968	3.65564404131e-05	-1.36103548928e-05	-0.00833509080013	-0.0143148789646	-0.0309335775797	NaN	40038.101320	5000.000000	true	8	3.17815093366e-05	0.000894140789946	0.301028	ok	none
-1.055555556	-42.222222222	2.00244546658	1.40630202737e-05	6.24155370996e-06	-0.00830294479355	-0.0143398207324	-0.0308815440632	NaN	85003.473298	5000.000000	true	17	3.22515172447e-05	0.000511123066623	0.543419	ok	none
-0.944444444	-42.222222222	2.03171423179	0.000215416299741	4.98601443877e-05	-0.00836458678474	-0.0144701191734	-0.0318927187998	NaN	70011.923375	5000.000000	true	14	5.58711360727e-05	0.00394386491942	0.435296	ok	none
-0.833333333	-42.222222222	2.0255642571	0.000257772989727	-4.08731173116e-05	-0.0084844973804	-0.0145135569344	-0.0324775145243	NaN	85055.097992	5000.000000	true	17	4.455460391e-05	0.00290015054933	0.548749	ok	none
-0.722222222	-42.222222222	2.03568166447	0.000273765445247	3.98716938499e-05	-0.00878986851543	-0.0147012166097	-0.035819797581	NaN	90020.215479	5000.000000	true	18	0.000286746250648	0.00171816724075	0.797405	ok	none
-0.611111111	-42.222222222	2.04163291859	0.000333157123321	2.6577383316e-05	-0.00864062666862	-0.0147568920008	-0.0349164714791	NaN	100007.847105	5000.000000	false	20	0.000185110289465	0.00280753731711	0.904937	ok	none
-0.500000000	-42.222222222	2.01300249074	0.000155127469411	-3.47840408992e-05	-0.0092554135126	-0.0152157230905	-0.0442344764092	NaN	100002.954217	5000.000000	false	20	0.000308768491963	0.000540832672013	1.461661	ok	none
