delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-28.333333333	0	-5.56188928906e-05	-7.60358992336e-05	-0.00229646218155	-0.00985404035654	-0.0146151299621	NaN	100034.987371	5000.000000	false	20	0.000121407748501	0	3.433758	ok	none
-1.388888889	-28.333333333	2.0014466743	2.56020777779e-05	-1.21025421427e-05	-0.00933142699202	-0.0142849805958	-0.0208513153837	NaN	100070.700918	5000.000000	false	20	0.000355473014652	0.000160611662996	0.435646	ok	none
-1.277777778	-28.333333333	2.0273928053	0.000218007208794	3.84305022486e-05	-0.00936149869523	-0.0146884906029	-0.0326582171768	NaN	50017.531482	5000.000000	true	10	7.86736021115e-05	0.00167966427787	0.344422	ok	none
-1.166666667	-28.333333333	2.02031452751	0.000186972122632	4.74764276324e-06	-0.00943756950768	-0.014881500151	-0.0358857723272	NaN	100002.445312	5000.000000	false	20	0.000200987196669	0.000315518420366	0.914770	ok	none
-1.055555556	-28.333333333	2.01500471355	0.000143331339256	1.02197540917e-06	-0.00962053118452	-0.0151531558225	-0.04057180793	NaN	85037.488308	5000.000000	true	17	0.000404315990243	0.00214822525679	1.002657	ok	none
-0.944444444	-28.333333333	1.01781648709	1.12661931923e-06	-6.32346496493e-05	-0.00984670800065	-0.0153580228621	-0.0434819549181	NaN	100017.622918	5000.000000	false	20	0.000552387311689	1.01781648709	1.334717	ok	none
-0.833333333	-28.333333333	1.07841873245	9.32440805986e-06	-0.000118905365705	-0.00998771420546	-0.0154130790882	-0.0446957534408	NaN	100011.979753	5000.000000	false	20	0.000418047932617	1.07841873245	1.374207	ok	none
-0.722222222	-28.333333333	1.00260901474	5.22691323781e-07	-0.000200340502239	-0.00996528092735	-0.01545021507	-0.0450285446025	NaN	100027.130292	5000.000000	false	20	0.000391204621894	0.0195294839539	1.138491	ok	none
-0.611111111	-28.333333333	1.20540333692	6.60163409824e-05	-0.000321398580821	-0.0100334990001	-0.015539290668	-0.0462448379775	NaN	100000.473010	5000.000000	false	20	0.000611812268329	1.20540333692	0.906549	ok	none
-0.500000000	-28.333333333	0	-1.2859579079e-05	-0.000236762642261	-0.0101806341618	-0.0155671875597	-0.0462859656102	NaN	100018.359602	5000.000000	false	20	0.000470674889628	1.02700587769	0.527737	ok	none
