delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-45.000000000	1.02414926833	8.08573161353e-06	-0.000334823047286	-0.00739618014827	-0.0144256109129	-0.0338308942164	NaN	100031.607212	5000.000000	false	20	7.90632494771e-05	0.0406067462002	4.175506	ok	none
-1.388888889	-45.000000000	1.0097816851	3.90218998589e-06	-0.000398928195338	-0.00745718876577	-0.0143877371469	-0.0332888776822	NaN	100008.508400	5000.000000	false	20	2.24543226898e-05	0.00499093856729	1.115366	ok	none
-1.277777778	-45.000000000	1.03667051084	1.88480792728e-05	-0.000513984638938	-0.00743381406259	-0.0143730546057	-0.0330170399357	NaN	100031.720882	5000.000000	false	20	6.86615543409e-06	0.00439115476612	0.798117	ok	none
-1.166666667	-45.000000000	1.00880218525	8.18332903736e-06	-0.000929692889771	-0.00709725685796	-0.0143545270046	-0.0328053150689	NaN	100047.938602	5000.000000	false	20	3.09180514317e-05	0.00654530110096	0.773400	ok	none
-1.055555556	-45.000000000	0	-1.44829856393e-05	-0.000437596366558	-0.00759856027912	-0.0143552809599	-0.0327359969886	NaN	100005.847770	5000.000000	false	20	3.80081959832e-05	1.0145878092	0.778631	ok	none
-0.944444444	-45.000000000	1.07269639036	1.36522392463e-05	-0.000187798034787	-0.00794906940227	-0.0143497869975	-0.032437268853	NaN	100023.395673	5000.000000	false	20	2.8263527053e-05	0.0704878672985	0.668204	ok	none
-0.833333333	-45.000000000	0	-1.55565382812e-05	-6.2403878476e-05	-0.00800420704512	-0.014370451969	-0.0315180775696	NaN	60002.391186	5000.000000	true	12	0.00014106493478	0	0.469002	ok	none
-0.722222222	-45.000000000	2.01388952674	0.000112141773796	1.63490636188e-06	-0.00819154477239	-0.0143884313479	-0.0308383803849	NaN	75016.652370	5000.000000	true	15	0.000177068180422	0.00305119186926	0.423915	ok	none
-0.611111111	-45.000000000	2.01688246106	0.000169578340114	-3.44945778172e-05	-0.0080014259661	-0.0145462430904	-0.0328163090128	NaN	100010.572703	5000.000000	false	20	0.000167100035071	0.00409146942568	0.591229	ok	none
-0.500000000	-45.000000000	2.00343408869	5.92758575725e-05	-2.86151615891e-05	-0.00892833550754	-0.0150809254534	-0.0426738268161	NaN	100032.127355	5000.000000	false	20	0.000532784530272	0.00317510601398	0.908669	ok	none
