delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-33.888888889	0	-0.000111171615595	-0.000119735155892	-0.00134359225748	-0.00948318250796	-0.0141747139576	NaN	75000.778164	5000.000000	true	15	9.58450070933e-05	0	3.395771	ok	none
-1.388888889	-33.888888889	0	-6.10844059777e-05	-6.12620478871e-05	-0.0038611264175	-0.0106250859253	-0.0163727296428	NaN	100038.528661	5000.000000	false	20	0.000203371436323	0	0.171440	ok	none
-1.277777778	-33.888888889	0	-1.16780363922e-05	-1.17710234951e-05	-0.000506083540065	-0.00929755112378	-0.0141515675832	NaN	100054.491176	5000.000000	false	20	2.11073774115e-05	0	0.177314	ok	none
-1.166666667	-33.888888889	2.03033199864	0.000256066883738	1.96045588992e-05	-0.00908846943821	-0.0146109737031	-0.0326612757782	NaN	100017.795802	5000.000000	true	20	0.000247367415937	0.000269827190069	0.689222	ok	none
-1.055555556	-33.888888889	2.02407632139	0.000198419153522	2.12092855751e-05	-0.00912217591567	-0.0145768154752	-0.0306654044491	NaN	100007.252740	5000.000000	false	20	2.70611995241e-05	0.000450779563125	0.587840	ok	none
-0.944444444	-33.888888889	2.01520762706	0.000111473984492	2.61464008328e-05	-0.00904943189	-0.0148214971886	-0.0356098346961	NaN	100032.697641	5000.000000	false	20	8.74577493703e-05	0.000974335328537	0.959318	ok	none
-0.833333333	-33.888888889	2.01454170314	0.00012276137189	1.41084827205e-05	-0.00941223000426	-0.0151731936159	-0.0419907447966	NaN	100015.735628	5000.000000	false	20	0.000861574884452	0.000457369948255	1.245761	ok	none
-0.722222222	-33.888888889	2.00527685825	2.68790959882e-05	2.52504375152e-05	-0.00987889593572	-0.0153356198863	-0.044536957877	NaN	100031.794967	5000.000000	false	20	0.000668975600692	0.00228621168877	1.550753	ok	none
-0.611111111	-33.888888889	1.43331456103	2.69378904076e-05	-6.21670555994e-05	-0.0102753295145	-0.0153331946374	-0.0434392500706	NaN	100000.878069	5000.000000	false	20	0.000622511365036	1.43331456103	1.106705	ok	none
-0.500000000	-33.888888889	1.07726845381	8.95751845682e-06	-0.000115927238279	-0.0100459636637	-0.0153849926893	-0.0456078739123	NaN	100012.424050	5000.000000	false	20	0.000515139270815	1.07726845381	0.952036	ok	none
