delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-39.444444444	0	-4.25353362717e-05	-0.000132620321196	-0.00325624474286	-0.0105541591791	-0.0162810651661	NaN	100058.846699	5000.000000	false	20	0.000169287314155	0	3.421839	ok	none
-1.388888889	-39.444444444	0	-5.48265990448e-05	-8.77533378118e-05	-0.00403498334226	-0.0107451824811	-0.0163232730217	NaN	100037.584219	5000.000000	false	20	0.000210308186461	0	0.282962	ok	none
-1.277777778	-39.444444444	0	-7.71116915193e-06	-1.33232330282e-05	-0.00917542656943	-0.013246068881	-0.0199321999811	NaN	100107.031954	5000.000000	false	20	0.000310419189369	0	0.264307	ok	none
-1.166666667	-39.444444444	2.02087782478	0.000143033370934	4.24089274763e-05	-0.00888226146109	-0.01430275888	-0.02882167568	NaN	50004.757531	5000.000000	true	10	0.000124477534525	0.000251256276152	0.261373	ok	none
-1.055555556	-39.444444444	2.01779240578	0.000138565391204	2.12357158444e-05	-0.00898142213389	-0.014292204467	-0.0278149643035	NaN	50057.854322	5000.000000	true	10	0.000164621049661	0.00372219366658	0.226633	ok	none
-0.944444444	-39.444444444	2.02964976261	0.000234971858344	2.77197954087e-05	-0.00885982317016	-0.014525325368	-0.0312936536994	NaN	85005.167646	5000.000000	true	17	6.41672271978e-05	0.00373004818027	0.557126	ok	none
-0.833333333	-39.444444444	2.03765470501	0.000246503715557	8.15721372773e-05	-0.00871274526616	-0.0139976863222	-0.0298126111033	NaN	60009.894559	5000.000000	true	12	8.00493233827e-05	0.00346837370394	0.365299	ok	none
-0.722222222	-39.444444444	2.03018171452	0.000256039415092	1.11382781182e-05	-0.00885230337223	-0.014399114524	-0.0309963220938	NaN	100050.368340	5000.000000	false	20	0.000136891811994	0.000810086866023	0.738309	ok	none
-0.611111111	-39.444444444	2.02757235957	0.000270620220118	-1.81019340384e-05	-0.00915838506593	-0.0150327714539	-0.0404296240073	NaN	100017.792854	5000.000000	false	20	0.000954545745758	0.000160914609051	1.065011	ok	none
-0.500000000	-39.444444444	2.01314693278	0.000137615463587	-1.83587248564e-05	-0.00907106933165	-0.0151572259066	-0.0431779857922	NaN	100084.046057	5000.000000	false	20	0.000112029116789	0.00381720106853	1.396454	ok	none
