delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-22.777777778	2.01595041056	0.000158354108766	-8.34432908271e-06	-0.00940475978039	-0.0146348581595	-0.0306417652225	NaN	100012.541103	5000.000000	false	20	0.000414087788959	8.68137266594e-05	3.595252	ok	none
-1.388888889	-22.777777778	2.01905025303	0.000177236094124	6.82598797121e-06	-0.00966192321872	-0.0150102127681	-0.0374405390104	NaN	100032.603900	5000.000000	false	20	0.000590287914059	0.000611331734263	0.996979	ok	none
-1.277777778	-22.777777778	2.01857846911	0.000171680264438	5.81261735151e-06	-0.00955368715936	-0.0150935010604	-0.0392463283306	NaN	100030.397210	5000.000000	false	20	0.000162073785111	0.00228129080249	1.177300	ok	none
-1.166666667	-22.777777778	0	-6.29131446224e-06	-1.21289185845e-05	-0.0100816233472	-0.0153642649701	-0.0429513624174	NaN	100001.724680	5000.000000	false	20	0.000734964335561	2.00002104644	1.338020	ok	none
-1.055555556	-22.777777778	0	-1.64172971139e-05	-7.52414000167e-05	-0.0100780918262	-0.0154371595794	-0.0437358472911	NaN	100021.071159	5000.000000	false	20	0.000417323602805	0	1.346612	ok	none
-0.944444444	-22.777777778	1.17216377903	4.36610278306e-05	-0.000253601704595	-0.0102321216331	-0.0155276042947	-0.0443599118125	NaN	100001.424575	5000.000000	false	20	0.000164319664986	1.17216377903	1.246963	ok	none
-0.833333333	-22.777777778	0	-1.74850774829e-05	-0.000239717065708	-0.0102524326904	-0.0155523922666	-0.0448687862637	NaN	100009.950631	5000.000000	false	20	0.000652119213916	1.02504430866	0.972494	ok	none
-0.722222222	-22.777777778	1.01777747525	4.55218969061e-06	-0.000256065027634	-0.010514843975	-0.0156180657033	-0.0447885280039	NaN	100015.446852	5000.000000	false	20	0.000488860797806	0.236999350748	0.598138	ok	none
-0.611111111	-22.777777778	1.02984299802	7.28890389224e-06	-0.000244241677319	-0.010561962576	-0.0156549562948	-0.0457203525768	NaN	100007.021243	5000.000000	false	20	0.000338126577714	1.02984299802	0.273658	ok	none
-0.500000000	-22.777777778	0	-9.69722384229e-06	-0.000235414375373	-0.0106129889608	-0.0156760087277	-0.0457290992645	NaN	100016.940455	5000.000000	false	20	0.00061742843753	1.0172188133	0.142752	ok	none
