delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.683673	-45.000000	17806880556253988504	7332505	1,0,15,-15	15,15,5	ok
-0.683673	-44.489796	464	155932	-1,0,0,-1	-15,0,-3,-1	ok
-0.683673	-43.979592	17207610312727389725	6178910838732765247	-1,0,14,-15	-15,2,-1,14	ok
-0.683673	-43.469388	17505000363921614390	4538043517	-1,0,-15,-15	-15,14,14	ok
-0.683673	-42.959184	4706585730	3510748647172657778	-1,-1,-14,-1	14,-14,-1,-14	ok
-0.683673	-42.448980	2277	4344	-1,-1,-1,-1	-14,-1,-1,-1	ok
-0.683673	-41.938776	5933862693397994354	3413321349	-1,-2,-14,-14	-14,13,-14	ok
-0.683673	-41.428571	3357459416058930902	3413321349	-1,-3,13,13	-14,13,-14	ok
-0.683673	-40.918367	3360631847836590035	2592828040	-1,11,13,13	13,13,13	ok
-0.683673	-40.408163	1862522110322978202	1930099489	-1,-13,-13,-13	13,-13,-13	ok
-0.683673	-39.897959	1862522110322978202	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.683673	-39.387755	1862402202891664994	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.683673	-38.877551	1009021255905833795	1420631531	-1,12,12,12	-13,12,12	ok
-0.683673	-38.367347	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.683673	-37.857143	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.683673	-37.346939	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.683673	-36.836735	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.683673	-36.326531	533461250162156120	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.683673	-35.816327	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.683673	-35.306122	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.683673	-34.795918	274732999219284452	274761556251461169	-1,-11,11,11	11,11,11,11	ok
-0.683673	-34.285714	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-33.775510	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-33.265306	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.683673	-32.755102	137503074817916327	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.683673	-32.244898	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-31.734694	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.683673	-30.714286	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.683673	-30.204082	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-29.693878	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.683673	-28.163265	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-27.653061	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.683673	-26.122449	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.683673	-25.612245	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-25.102041	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.683673	-23.571429	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.683673	-23.061224	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.683673	-20.510204	998766650140877	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.683673	-20.000000	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
