delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.214286	-45.000000					error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.214286	-44.489796	12088	1857	1,-1,0,1	17,1,1	ok
-1.214286	-43.979592	463	11748	1,-1,-1,0	-17,-1,1,-1	ok
-1.214286	-43.469388	1174	2314	1,0,1,0	16,-1,0,-1	ok
-1.214286	-42.959184	27493	3884	1,0,-1,1	16,0,-1,-1	ok
-1.214286	-42.448980	494	1050	1,0,0,-1	-16,-1,0,0	ok
-1.214286	-41.938776	89	24501	1,0,0,0	15,0,-2,-1	ok
-1.214286	-41.428571	89	831	1,0,0,0	15,0,0,0	ok
-1.214286	-40.918367	77	1624	-1,0,0,0	-15,-1,-1,0	ok
-1.214286	-40.408163	77	918	-1,0,0,0	14,-1,0,0	ok
-1.214286	-39.897959	77	1625	-1,0,0,0	14,0,0,-1	ok
-1.214286	-39.387755	77	714	-1,0,0,0	-14,0,0,0	ok
-1.214286	-38.877551					error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.214286	-38.367347					error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.214286	-37.857143	249569	1150	1,0,0,-2	13,0,-1,0	ok
-1.214286	-37.346939	9728	641	1,0,0,1	-13,0,0,0	ok
-1.214286	-36.836735	9728	5331720	1,0,0,1	-13,-1,0,2	ok
-1.214286	-36.326531	5000702	250254	-1,0,0,2	12,-11,0,1	ok
-1.214286	-35.816327	6417185222471639	532522959380386866	-1,0,0,9	12,1,-12,-12	ok
-1.214286	-35.306122	15355805187064685	518504013306931981	-1,0,-1,-10	12,0,11,-12	ok
-1.214286	-34.795918	1127	2392	-1,0,1,0	-12,0,1,0	ok
-1.214286	-34.285714	4068377	5325193	-1,0,2,-2	-12,-1,0,2	ok
-1.214286	-33.775510	259771820	124102113	-1,0,-10,0	11,11,-9	ok
-1.214286	-33.265306	541155650	142268157752958218	-1,0,-11,0	11,-11,0,11	ok
-1.214286	-32.755102	773916152	1684508	-1,0,-11,-1	11,9,2,1	ok
-1.214286	-32.244898	2050473490659	6194	-1,-1,3,5	11,-2,-1,-1	ok
-1.214286	-31.734694	35013596617462385	73927071732449190	-1,-1,1,10	-11,1,1,-11	ok
-1.214286	-31.224490	66543374715025460	35062328127827689	-1,1,10,10	-11,-5,1,10	ok
-1.214286	-30.714286	6692650835836679	66720925908142496	-1,2,-10,-9	10,10,10,10	ok
-1.214286	-30.204082	15319745769459299	32491315884349396	-1,4,10,9	10,10,10,-10	ok
-1.214286	-29.693878	32468294593620990	31293739669567733	-1,8,10,-10	10,10,-10,-10	ok
-1.214286	-29.183673	14732314495311119	30129578305505695	-1,9,-10,9	10,-10,9,-10	ok
-1.214286	-28.673469	14732314495311119	14732317756711450	-1,9,-10,9	10,9,-10,9	ok
-1.214286	-28.163265	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.214286	-27.653061	31282544843925584	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-1.214286	-27.142857	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.214286	-26.632653	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.214286	-26.122449	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.214286	-25.612245	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.214286	-25.102041	6127216937582129	6417185109182742	1,-9,-9,-9	9,9,9,-9	ok
-1.214286	-24.591837	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.214286	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.214286	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.214286	-23.061224	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.214286	-22.551020	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.214286	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
