delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.969388	-45.000000	10126423826	850827	1,1,-16,0	-17,-3,-1,-2	ok
-0.969388	-44.489796	276394	299119	1,-1,0,-2	16,-1,0,-2	ok
-0.969388	-43.979592	7501	1739	1,-1,1,-1	-16,-1,-1,0	ok
-0.969388	-43.469388	6022476373	696760	1,0,-15,0	15,-14,-1,1	ok
-0.969388	-42.959184	18719	26187648766	1,0,-2,-1	15,-1,-15,-2	ok
-0.969388	-42.448980	1709	90147462937	1,0,-1,-1	-15,0,13,-3	ok
-0.969388	-41.938776	89	450746	1,0,0,0	-15,-14,0,1	ok
-0.969388	-41.428571	77	10086758	-1,0,0,0	14,-2,-1,2	ok
-0.969388	-40.918367	77	3505543252070353768	-1,0,0,0	-14,0,-1,-14	ok
-0.969388	-40.408163	1127	1948758274430821144	-1,0,1,0	-14,-1,-1,13	ok
-0.969388	-39.897959	35175077	2592828040	-1,0,4,-2	13,13,13	ok
-0.969388	-39.387755	1974275702	62809	-1,0,-13,0	13,12,0	ok
-0.969388	-38.877551	4792645559	562485689367187834	-1,-1,-13,1	13,-1,-1,12	ok
-0.969388	-38.367347	2277	1007280880982767380	-1,-1,-1,-1	-13,-1,12,12	ok
-0.969388	-37.857143	6444133100	2760050	-1,1,-12,-2	-13,-12,-1,-2	ok
-0.969388	-37.346939	4094	1420578229	-1,-2,-1,-1	12,12,12	ok
-0.969388	-36.836735					error: T SSCS does not start with ±1: [-2, 2, 3, -12]
-0.969388	-36.326531	410798114	1005963061	1,10,-7,-2	12,-11,-12	ok
-0.969388	-35.816327	27278185727104	518779803114534928	1,-11,-4,6	-12,3,11,-12	ok
-0.969388	-35.306122	16005640808614994	741336742	1,-11,-11,9	-12,11,11	ok
-0.969388	-34.795918	137520058369471127	274761556992759430	-1,-11,-11,-11	-12,11,11,11	ok
-0.969388	-34.285714	137520058369471127	274761556251461169	-1,-11,-11,-11	11,11,11,11	ok
-0.969388	-33.775510	137520058369471127	137537054508265638	-1,-11,-11,-11	11,11,-11,-11	ok
-0.969388	-33.265306	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.969388	-32.755102	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.969388	-32.244898	137503074817916327	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.969388	-31.734694	133256391358893179	137503085306122257	-1,10,10,-11	-11,10,-11,-11	ok
-0.969388	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.969388	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.969388	-30.204082	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.969388	-29.693878	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.969388	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.969388	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.969388	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.969388	-27.653061	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-0.969388	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.969388	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.969388	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.969388	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.969388	-25.102041	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.969388	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.969388	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.969388	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.969388	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.969388	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.969388	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.969388	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.969388	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.969388	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.969388	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
