delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.989796	-45.000000	32760448433	40437	1,-2,15,-2	-17,-2,-2,-1	ok
-0.989796	-44.489796	276394	2246	1,-1,0,-2	16,1,-1,0	ok
-0.989796	-43.979592	7501	10055108924	1,-1,1,-1	-16,0,15,-1	ok
-0.989796	-43.469388	10050996869	129886872	1,0,15,-1	-16,-13,0,-3	ok
-0.989796	-42.959184	18719	4626	1,0,-2,-1	15,-1,-1,-1	ok
-0.989796	-42.448980	494	1297	1,0,0,-1	-15,0,-1,0	ok
-0.989796	-41.938776	89	8486	1,0,0,0	-15,-3,1,0	ok
-0.989796	-41.428571	77	2066377013	-1,0,0,0	14,2,-13,0	ok
-0.989796	-40.918367	248864	24062	-1,0,0,-2	14,0,-2,-1	ok
-0.989796	-40.408163	464	1953718768	-1,0,0,-1	-14,0,13	ok
-0.989796	-39.897959	4370	1061504863084564563	-1,0,-2,0	-14,13,-1,-13	ok
-0.989796	-39.387755	1032083921223735077	2538744370	-1,0,-13,12	13,12,13	ok
-0.989796	-38.877551	1974275702	1034087795823064960	-1,0,-13,0	13,-1,0,-13	ok
-0.989796	-38.367347	22365	1032083955705044441	-1,-1,-2,-1	-13,0,-13,12	ok
-0.989796	-37.857143	665	1032777249863076461	-1,1,-1,0	-13,-5,-13,12	ok
-0.989796	-37.346939	290383206684611039	1420578229	-1,-2,12,11	12,12,12	ok
-0.989796	-36.836735					error: T SSCS does not start with ±1: [-2, -2, -12, 1]
-0.989796	-36.326531	6662908201	1005963061	1,3,-12,-2	12,-11,-12	ok
-0.989796	-35.816327	282462251587543501	160660201840378448	1,6,-12,11	-12,-2,2,11	ok
-0.989796	-35.306122	519423720471201152	371676457	-1,10,11,-12	-12,-11,10	ok
-0.989796	-34.795918	274732999219284452	274761556992759430	-1,-11,11,11	-12,11,11,11	ok
-0.989796	-34.285714	137520058369471127	741298238	-1,-11,-11,-11	11,11,11	ok
-0.989796	-33.775510	137520058369471127	532733739	-1,-11,-11,-11	11,11,-11	ok
-0.989796	-33.265306	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.989796	-32.755102	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.989796	-32.244898	137503074817916327	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.989796	-31.734694	133256391358893179	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-0.989796	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-30.204082	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.989796	-29.693878	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.989796	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.989796	-27.653061	30124135089904064	30124139508098357	-1,9,9,-10	-10,9,9,-10	ok
-0.989796	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.989796	-25.102041	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.989796	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.989796	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.989796	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.989796	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
