delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.336735	-45.000000					error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.336735	-44.489796					error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.336735	-43.979592	463	9298794	1,-1,-1,0	17,-1,-1,2	ok
-1.336735	-43.469388	494	14502	1,0,0,-1	-17,0,0,1	ok
-1.336735	-42.959184	89	2314	1,0,0,0	16,-1,0,-1	ok
-1.336735	-42.448980	89	914	1,0,0,0	16,0,0,0	ok
-1.336735	-41.938776	89	1400	1,0,0,0	-16,0,-1,0	ok
-1.336735	-41.428571	89	831	1,0,0,0	15,0,0,0	ok
-1.336735	-40.918367	89	831	1,0,0,0	15,0,0,0	ok
-1.336735	-40.408163	77	791	-1,0,0,0	-15,0,0,0	ok
-1.336735	-39.897959	77	1247	-1,0,0,0	14,0,-1,0	ok
-1.336735	-39.387755					error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.336735	-38.877551					error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.336735	-38.367347					error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.336735	-37.857143	89	2602	1,0,0,0	13,0,1,0	ok
-1.336735	-37.346939	89	677	1,0,0,0	13,0,0,0	ok
-1.336735	-36.836735	89	641	1,0,0,0	-13,0,0,0	ok
-1.336735	-36.326531	77	1103	-1,0,0,0	-13,0,-1,0	ok
-1.336735	-35.816327	77	1746	-1,0,0,0	12,1,-1,0	ok
-1.336735	-35.306122	77	1836462	-1,0,0,0	12,0,3,1	ok
-1.336735	-34.795918	77	13017	-1,0,0,0	12,0,0,1	ok
-1.336735	-34.285714	77	572	-1,0,0,0	-12,0,0,0	ok
-1.336735	-33.775510	77	1610092	-1,0,0,0	-12,0,4,-1	ok
-1.336735	-33.265306	464	32606587363635434	-1,0,0,-1	11,10,0,10	ok
-1.336735	-32.755102	248864	6083	-1,0,0,-2	11,2,1,0	ok
-1.336735	-32.244898	32491316139266327	1689	-1,0,0,10	11,-1,0,-1	ok
-1.336735	-31.734694	1127	476726507291573	-1,0,1,0	11,0,9,7	ok
-1.336735	-31.224490	39101901150538877	6420	-1,0,-3,10	-11,0,-2,0	ok
-1.336735	-30.714286	259771820	37705696911716904	-1,0,-10,0	-11,1,2,10	ok
-1.336735	-30.204082	15293563070935889	178916966	-1,0,10,9	10,10,-9,0	ok
-1.336735	-29.693878	1132285076	51072878983	1,1,10,1	10,-10,-1,4	ok
-1.336735	-29.183673	161730175447504	1386195511	1,-2,1,7	10,9,10,1	ok
-1.336735	-28.673469	30048072897124126	1005963065	1,2,9,-10	10,-9,-10,1	ok
-1.336735	-28.163265	30058930130783201	16022575661727790	1,3,9,-10	10,-4,1,-10	ok
-1.336735	-27.653061	30080653424921188	30048077064591846	1,5,9,-10	-10,2,9,-10	ok
-1.336735	-27.142857	14124927619304777	14128012335567951	-1,-8,9,9	-10,8,9,9	ok
-1.336735	-26.632653	14128009309853010	14134177061995017	-1,8,9,9	9,9,9,9	ok
-1.336735	-26.122449	14128009309853010	14134177061995017	-1,8,9,9	9,9,9,9	ok
-1.336735	-25.612245	14131091504650400	6417185109182742	-1,-9,9,9	9,9,9,-9	ok
-1.336735	-25.102041	6415478185868765	6128865921236743	-1,-9,9,-9	9,9,-9,-9	ok
-1.336735	-24.591837	6127216826882384	13554438073343493	-1,-9,-9,-9	9,-9,-9,9	ok
-1.336735	-24.081633	6125569946746277	6127218708778185	-1,8,-9,-9	9,-9,-9,-9	ok
-1.336735	-23.571429	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.336735	-23.061224	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.336735	-22.551020	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.336735	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.336735	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
