delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.010204	-45.000000	33835806591967890529	299892	1,-2,4,-16	-17,-1,0,-2	ok
-1.010204	-44.489796	276394	28888	1,-1,0,-2	16,-2,-3	ok
-1.010204	-43.979592	463	84224	1,-1,-1,0	-16,0,1,1	ok
-1.010204	-43.469388	10126566139	3539	1,-1,15,-1	-16,-2,0,-1	ok
-1.010204	-42.959184	179099	327615	1,0,-2,1	15,1,0,-2	ok
-1.010204	-42.448980	298	5089616	1,0,-1,0	-15,0,0,2	ok
-1.010204	-41.938776	5920297703	13501	1,0,0,-4	-15,1,1,-1	ok
-1.010204	-41.428571	77	4926025625	-1,0,0,0	14,-4,14,0	ok
-1.010204	-40.918367	77	1953781277	-1,0,0,0	14,0,13	ok
-1.010204	-40.408163	3432893387886767840	1225541503594	-1,0,0,-14	-14,0,1,5	ok
-1.010204	-39.897959	72389	1603789903	-1,0,1,1	-14,-5,-13	ok
-1.010204	-39.387755	1345759773724755125	492502	-1,0,-6,-13	13,-13,-2,-1	ok
-1.010204	-38.877551	1974275702	70850	-1,0,-13,0	13,1,-3,0	ok
-1.010204	-38.367347	959091401718529760	1061798378	-1,-1,11,12	-13,0,-12,0	ok
-1.010204	-37.857143	547877210968550385	1007432131452335915	-1,-1,0,12	-13,-2,12,12	ok
-1.010204	-37.346939					error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.010204	-36.836735	2906688133	158742	1,-2,10,-2	12,-12,-1,-1	ok
-1.010204	-36.326531	299473106324117779	3098781	1,-2,1,-12	12,-11,-4,-1	ok
-1.010204	-35.816327	6607728359	2791053518	1,-3,-12,-2	-12,1,-12,1	ok
-1.010204	-35.306122	176154529060497339	659770952	-1,-4,-4,11	-12,7,11	ok
-1.010204	-34.795918	259259230223312669	274761556992759430	-1,9,10,11	-12,11,11,11	ok
-1.010204	-34.285714	274704459978073229	741298238	-1,10,11,11	11,11,11	ok
-1.010204	-33.775510	141885231769656650	532733739	-1,-11,11,-11	11,11,-11	ok
-1.010204	-33.265306	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-1.010204	-32.755102	69041300686785800	137520068858324757	-1,10,-11,10	-11,-11,-11,-11	ok
-1.010204	-32.244898	137503074817916327	69041308118679450	-1,10,-11,-11	-11,10,-11,10	ok
-1.010204	-31.734694	133256391358893179	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-1.010204	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-30.204082	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.010204	-29.693878	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.010204	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.010204	-27.653061	30124135089904064	14732317585058792	-1,9,9,-10	-10,9,-10,9	ok
-1.010204	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.010204	-25.102041	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.010204	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.010204	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.010204	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.010204	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
