delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.663265	-45.000000	5920297703	2449761	1,0,0,-4	15,-15,0,-2	ok
-0.663265	-44.489796	2084140722906743627	153991133212	-1,0,2,13	-15,0,-15,-3	ok
-0.663265	-43.979592	17505000363921614390	3380105281	-1,0,-15,-15	-15,-13,-14	ok
-0.663265	-43.469388	10284819642349072830	4538043517	-1,-1,14,14	-15,14,14	ok
-0.663265	-42.959184	4285127	2305850	-1,-1,2,-2	14,-14,4	ok
-0.663265	-42.448980	1945658755791128510	16918341351	-1,1,-14,-13	-14,1,-14,-2	ok
-0.663265	-41.938776	5818897637929713050	3413321349	-1,2,13,-14	-14,13,-14	ok
-0.663265	-41.428571	3358765439353170020	2592900051	-1,6,13,13	-14,13,13	ok
-0.663265	-40.918367	1905091290355651650	1952031377	-1,-13,13,-13	13,13,-13	ok
-0.663265	-40.408163	1862522110322978202	1930037360	-1,-13,-13,-13	-13,-13,-13	ok
-0.663265	-39.897959	1862522110322978202	1862522156643875166	-1,-13,-13,-13	-13,-13,-13,-13	ok
-0.663265	-39.387755	1862402202891664994	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.663265	-38.877551	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.663265	-38.367347	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.663265	-37.857143	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.663265	-37.346939	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.663265	-36.836735	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.663265	-36.326531	533461250162156120	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.663265	-35.816327	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.663265	-35.306122	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.663265	-34.795918	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.663265	-34.285714	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-33.775510	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-33.265306	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.663265	-32.755102	137503074817916327	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.663265	-32.244898	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-31.734694	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.663265	-30.714286	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-30.204082	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-29.693878	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.663265	-28.163265	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-27.653061	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.663265	-26.122449	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-25.612245	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-25.102041	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.663265	-23.571429	6125569946746277	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-0.663265	-23.061224	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.663265	-20.510204	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.663265	-20.000000	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
