delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.071429	-45.000000	32129	808804057	1,-2,-2,-1	-17,-1,-10,1	ok
-1.071429	-44.489796	276394	1418737	1,-1,0,-2	-17,-2,1,-2	ok
-1.071429	-43.979592	463	4819	1,-1,-1,0	16,-1,-1,-1	ok
-1.071429	-43.469388	10050996869	330047	1,0,15,-1	-16,0,-4,0	ok
-1.071429	-42.959184	72769	1834540	1,0,1,1	15,-4,1,-2	ok
-1.071429	-42.448980	1709	921373	1,0,-1,-1	15,0,-3,1	ok
-1.071429	-41.938776	5920297703	1297	1,0,0,-4	-15,0,-1,0	ok
-1.071429	-41.428571	77	48176	-1,0,0,0	-15,10,0,0	ok
-1.071429	-40.918367	77	1148	-1,0,0,0	14,1,0,0	ok
-1.071429	-40.408163	9590	13667	-1,0,0,1	14,0,0,1	ok
-1.071429	-39.897959	1905213304029152714	2649883573	-1,0,0,13	-14,0,13,0	ok
-1.071429	-39.387755	1127	140159	-1,0,1,0	13,13,-1,0	ok
-1.071429	-38.877551	45752	27235	-1,0,-3,0	13,2,0,1	ok
-1.071429	-38.367347	38969797462903202	1047927064	-1,0,-13,-10	13,0,12	ok
-1.071429	-37.857143					error: T SSCS does not start with ±1: [-2, 0, -7, 1]
-1.071429	-37.346939	449824	291485604119193803	1,-1,2,1	-13,-9,-1,-12	ok
-1.071429	-36.836735	62479	95242	1,-1,2,-1	12,12,1	ok
-1.071429	-36.326531	299412216922594126	283395935701805931	1,-1,1,-12	12,-11,0,-12	ok
-1.071429	-35.816327	9157059	282170976095942106	-1,-1,-1,2	12,1,-12,11	ok
-1.071429	-35.306122	35013596617462385	3982	-1,-1,1,10	-12,-1,-1,-1	ok
-1.071429	-34.795918	274191133757692634	730747312	-1,1,11,11	-12,-11,11	ok
-1.071429	-34.285714	34439870024	741298238	-1,-2,-11,-3	11,11,11	ok
-1.071429	-33.775510	576680143331060	38197788981	-1,-3,-11,7	11,11,-11,-3	ok
-1.071429	-33.265306	141728812599880190	211249702625104631	-1,6,11,-11	11,-11,-7,11	ok
-1.071429	-32.755102	31288139504878815	516313023	-1,-10,-10,-10	11,10,-11	ok
-1.071429	-32.244898	137503074817916327	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-1.071429	-31.734694	133256391358893179	137503085306122257	-1,10,10,-11	-11,10,-11,-11	ok
-1.071429	-31.224490	66720918967500902	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-1.071429	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.071429	-30.204082	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-1.071429	-29.693878	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.071429	-29.183673	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.071429	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.071429	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.071429	-27.653061	31282544843925584	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.071429	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.071429	-25.102041	6127216826882384	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.071429	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.071429	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.071429	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.071429	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
