delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.132653	-45.000000	4184	47244	1,-2,-1,-1	17,2,-2,-1	ok
-1.132653	-44.489796	276394	2372898	1,-1,0,-2	-17,-1,-2,-2	ok
-1.132653	-43.979592	463	10104728	1,-1,-1,0	16,-2,-1,2	ok
-1.132653	-43.469388	410869	924088	1,0,2,1	16,0,-3,1	ok
-1.132653	-42.959184	298	10680010080751821989	1,0,-1,0	-16,-1,-1,-15	ok
-1.132653	-42.448980	27493	1005	1,0,-1,1	15,-1,0,0	ok
-1.132653	-41.938776	9728	13998	1,0,0,1	15,0,0,1	ok
-1.132653	-41.428571	494	1516382	1,0,0,-1	-15,0,-5,0	ok
-1.132653	-40.918367	77	1457	-1,0,0,0	14,-2,0,0	ok
-1.132653	-40.408163	77	7232	-1,0,0,0	14,0,-2,0	ok
-1.132653	-39.897959	464	714	-1,0,0,-1	-14,0,0,0	ok
-1.132653	-39.387755	69051438904821989	2529	-1,0,0,-11	-14,1,0,-1	ok
-1.132653	-38.877551	275	7972624649	-1,0,-1,0	13,3,-1,-4	ok
-1.132653	-38.367347					error: T SSCS does not start with ±1: [-2, 0, 0, -2]
-1.132653	-37.857143					error: T SSCS does not start with ±1: [-2, 0, -1, 0]
-1.132653	-37.346939	640711518334090523	290293981555034810	1,0,3,12	-13,0,12,11	ok
-1.132653	-36.836735	1469753	693229	1,0,-5,0	12,12,-3,0	ok
-1.132653	-36.326531	66523669472059877	283395935701805931	-1,0,10,10	12,-11,0,-12	ok
-1.132653	-35.816327	518503989885206327	1089907992	-1,0,11,-12	12,1,-12,0	ok
-1.132653	-35.306122	532429172321034452	493391481742	-1,0,-12,-12	-12,0,-12,-4	ok
-1.132653	-34.795918	532429172321034452	282812132740760797	-1,0,-12,-12	-12,-1,0,-12	ok
-1.132653	-34.285714	258794999567180559	15825717163	-1,-1,10,11	-12,11,11,2	ok
-1.132653	-33.775510	2277	532733739	-1,-1,-1,-1	11,11,-11	ok
-1.132653	-33.265306	3797866280	74129875105745606	-1,1,-11,-2	11,-11,1,-11	ok
-1.132653	-32.755102	79090084352297864	12425894168	-1,-2,2,-11	11,10,-11,2	ok
-1.132653	-32.244898	133024313226982652	15971827991466882	-1,3,10,-11	-11,-6,-11,9	ok
-1.132653	-31.734694	133190052359129402	137469122921118549	-1,8,10,-11	-11,9,-11,-11	ok
-1.132653	-31.224490	66711046087671104	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.132653	-30.714286	31288139504878815	66720925908142496	-1,-10,-10,-10	10,10,10,10	ok
-1.132653	-30.204082	31288139504878815	66720925908142496	-1,-10,-10,-10	10,10,10,10	ok
-1.132653	-29.693878	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.132653	-29.183673	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.132653	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.132653	-28.163265	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.132653	-27.653061	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.132653	-27.142857	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.132653	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-25.102041	14131091504650400	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.132653	-24.591837	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.132653	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-23.061224	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-22.551020	2537569049340004	2537570117940154	1,8,8,8	-9,8,8,8	ok
-1.132653	-22.040816	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.132653	-21.530612	2537569049340004	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.132653	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.132653	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.132653	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
