delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.948980	-45.000000	3584292776	2757694	1,1,-14,0	16,-16,0,-2	ok
-0.948980	-44.489796	5256901	1400	1,-1,0,2	-16,0,-1,0	ok
-0.948980	-43.979592	164665876	46940	1,-1,1,-3	-16,1,-1,1	ok
-0.948980	-43.469388	7844219629	171961	1,0,-15,-1	15,3,1,1	ok
-0.948980	-42.959184	249569	7473	1,0,0,-2	15,0,-2,0	ok
-0.948980	-42.448980	494	1624	1,0,0,-1	-15,-1,-1,0	ok
-0.948980	-41.938776	89	158175	1,0,0,0	14,14,1	ok
-0.948980	-41.428571	77	173138	-1,0,0,0	14,1,3,0	ok
-0.948980	-40.918367	464	3505543252070353768	-1,0,0,-1	-14,0,-1,-14	ok
-0.948980	-40.408163	178502	1998162909	-1,0,-2,1	-14,1,13	ok
-0.948980	-39.897959	10433695739	1074694315	-1,0,-13,-2	13,13,-12	ok
-0.948980	-39.387755	3549663152	63877	-1,0,13,-1	13,-11,1	ok
-0.948980	-38.877551	784971252	22414835	-1,-1,-11,-1	-13,-1,-4,-2	ok
-0.948980	-38.367347	562485662851021184	4161	-1,-1,-1,12	-13,-1,-1,-1	ok
-0.948980	-37.857143	1007356470022755719	1420631531	-1,1,12,12	-13,12,12	ok
-0.948980	-37.346939	1007507729006148600	1420578229	-1,2,12,12	12,12,12	ok
-0.948980	-36.836735	146282338271613920	308712457593306441	-1,8,-12,-11	12,-12,-2,-12	ok
-0.948980	-36.326531					error: T SSCS does not start with ±1: [-2, -11, -12, -12]
-0.948980	-35.816327	533461251195075526	533320446716317798	1,11,-12,-12	-12,-10,-12,-12	ok
-0.948980	-35.306122	519515761799018401	533461272886383283	1,11,11,-12	-12,11,-12,-12	ok
-0.948980	-34.795918	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.948980	-34.285714	137520058369471127	274761556251461169	-1,-11,-11,-11	11,11,11,11	ok
-0.948980	-33.775510	137520058369471127	137537054508265638	-1,-11,-11,-11	11,11,-11,-11	ok
-0.948980	-33.265306	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.948980	-32.755102	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.948980	-32.244898	137503074817916327	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.948980	-31.734694	66720918967500902	133256401683868569	-1,10,10,10	-11,10,10,-11	ok
-0.948980	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-30.204082	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.948980	-29.693878	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.948980	-29.183673	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-28.673469	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-28.163265	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.948980	-27.653061	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-0.948980	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-25.612245	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.948980	-25.102041	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.948980	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.948980	-23.061224	6125569946746277	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-0.948980	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.948980	-20.000000	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
