delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.785714	-45.000000	12088	13153690079	1,-1,0,1	-16,1,-15,1	ok
-0.785714	-44.489796	2230953001	44693755	1,-1,-8,2	15,15,7	ok
-0.785714	-43.979592	754604	63160	1,0,-4,-1	15,-1,-3,0	ok
-0.785714	-43.469388	77	616576	-1,0,0,0	-15,-1,-1,-2	ok
-0.785714	-42.959184	77	2041956436	-1,0,0,0	-15,14,-12,-1	ok
-0.785714	-42.448980	40509253202	248837	-1,0,-14,2	14,-14,-1,-1	ok
-0.785714	-41.938776	4664089652	4709108601	-1,0,-14,-1	-14,-1,-14,-1	ok
-0.785714	-41.428571	5933290820281053777	3580318799856984808	-1,-1,-14,-14	-14,2,1,-14	ok
-0.785714	-40.918367	2038211363560338540	2592900051	-1,-1,-2,13	-14,13,13	ok
-0.785714	-40.408163	4836017030	1952031377	-1,1,-13,1	13,13,-13	ok
-0.785714	-39.897959	801929437829	1908353284	-1,-2,-5,-5	13,12,-13	ok
-0.785714	-39.387755	561558067801884452	1860484517572476506	-1,3,-13,-12	-13,4,-13,-13	ok
-0.785714	-38.877551	1862282301250153277	1908291506	-1,-12,-13,-13	-13,12,-13	ok
-0.785714	-38.367347	533508198414997652	1420631531	-1,-12,-12,-12	-13,12,12	ok
-0.785714	-37.857143	533508198414997652	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.785714	-37.346939	533508198414997652	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.785714	-36.836735	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.785714	-36.326531	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.785714	-35.816327	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.785714	-35.306122	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.785714	-34.795918	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.785714	-34.285714	137520058369471127	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.785714	-33.775510	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-33.265306	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-32.755102	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-32.244898	133256391358893179	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-0.785714	-31.734694	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-31.224490	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-30.714286	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-30.204082	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.785714	-29.693878	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-29.183673	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-28.673469	31288139755031326	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-28.163265	30124135335359294	14732317585058792	1,9,9,-10	-10,9,-10,9	ok
-0.785714	-27.653061	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-27.142857	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-26.632653	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-26.122449	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-25.612245	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-25.102041	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-24.591837	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-24.081633	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-23.571429	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-23.061224	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-22.551020	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-22.040816	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-21.530612	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-21.020408	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-20.510204	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-20.000000	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
